"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00124698","1894-02-23","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -17",",,6","  -78",",,6",,,,
"USC00124698","1894-02-24","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -33",",,6"," -100",",,6",,,,
"USC00124698","1894-02-25","38.05","-86.13333","167.6","LACONIA, IN US","  185",",,6","  229",",,6","  -33",",,6","  -56",",,6",,,,
"USC00124698","1894-02-26","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   44",",,6","  -33",",,6",,,,
"USC00124698","1894-02-27","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   83",",,6","  -61",",,6",,,,
"USC00124698","1894-02-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   83",",,6","   28",",,6",,,,
"USC00124698","1894-03-01","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  150",",,6","   67",",,6",,,,
"USC00124698","1894-03-02","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  139",",,6","    0",",,6",,,,
"USC00124698","1894-03-03","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  178",",,6","  -11",",,6",,,,
"USC00124698","1894-03-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  178",",,6","   78",",,6",,,,
"USC00124698","1894-03-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  211",",,6","  111",",,6",,,,
"USC00124698","1894-03-06","38.05","-86.13333","167.6","LACONIA, IN US","  127",",,6",,,"  178",",,6","   50",",,6",,,,
"USC00124698","1894-03-07","38.05","-86.13333","167.6","LACONIA, IN US","   64",",,6",,,"  167",",,6","    0",",,6",,,,
"USC00124698","1894-03-08","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   94",",,6","   28",",,6",,,,
"USC00124698","1894-03-09","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  122",",,6","   -6",",,6",,,,
"USC00124698","1894-03-10","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  206",",,6","   22",",,6",,,,
"USC00124698","1894-03-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  167",",,6","   61",",,6",,,,
"USC00124698","1894-03-12","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  139",",,6","   -6",",,6",,,,
"USC00124698","1894-03-13","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  194",",,6","   61",",,6",,,,
"USC00124698","1894-03-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   83",",I,6","   33",",,6",,,,
"USC00124698","1894-03-15","38.05","-86.13333","167.6","LACONIA, IN US","   89",",,6",,,"  183",",,6","  100",",I,6",,,,
"USC00124698","1894-03-16","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  200",",,6","   44",",,6",,,,
"USC00124698","1894-03-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  233",",,6","   56",",,6",,,,
"USC00124698","1894-03-18","38.05","-86.13333","167.6","LACONIA, IN US","  152",",,6",,,"  228",",,6","  150",",,6",,,,
"USC00124698","1894-03-19","38.05","-86.13333","167.6","LACONIA, IN US","  102",",,6",,,"  228",",,6","  144",",,6",,,,
"USC00124698","1894-03-20","38.05","-86.13333","167.6","LACONIA, IN US","   64",",,6",,,"  217",",,6","  139",",,6",,,,
"USC00124698","1894-03-21","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  239",",,6","  144",",,6",,,,
"USC00124698","1894-03-22","38.05","-86.13333","167.6","LACONIA, IN US","  216",",,6",,,"  200",",,6","  100",",,6",,,,
"USC00124698","1894-03-23","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  100",",,6","   39",",,6",,,,
"USC00124698","1894-03-24","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  128",",,6","  -11",",,6",,,,
"USC00124698","1894-03-25","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   28",",,6","  -72",",,6",,,,
"USC00124698","1894-03-26","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  -33",",,6"," -100",",,6",,,,
"USC00124698","1894-03-27","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   39",",,6"," -100",",,6",,,,
"USC00124698","1894-03-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   89",",,6","  -44",",,6",,,,
"USC00124698","1894-03-29","38.05","-86.13333","167.6","LACONIA, IN US","   64",",,6",,,"   44",",,6","  -22",",,6",,,,
"USC00124698","1894-03-30","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  117",",,6","  -50",",,6",,,,
"USC00124698","1894-03-31","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  150",",,6","   44",",,6",,,,
"USC00124698","1894-04-01","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  144",",,6","   61",",,6",,,,
"USC00124698","1894-04-02","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  139",",,6","   -6",",,6",,,,
"USC00124698","1894-04-03","38.05","-86.13333","167.6","LACONIA, IN US","  140",",,6",,,"  167",",,6","   28",",,6",,,,
"USC00124698","1894-04-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  167",",,6","   89",",,6",,,,
"USC00124698","1894-04-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  106",",,6","   33",",,6",,,,
"USC00124698","1894-04-06","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  144",",,6","  -11",",,6",,,,
"USC00124698","1894-04-07","38.05","-86.13333","167.6","LACONIA, IN US","   64",",,6",,,"  150",",,6","   67",",,6",,,,
"USC00124698","1894-04-08","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  128",",,6","   44",",,6",,,,
"USC00124698","1894-04-09","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  106",",,6","   50",",,6",,,,
"USC00124698","1894-04-10","38.05","-86.13333","167.6","LACONIA, IN US","  279",",,6",,,"  122",",,6","   33",",,6",,,,
"USC00124698","1894-04-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   61",",,6","   22",",,6",,,,
"USC00124698","1894-04-12","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  106",",,6","   11",",,6",,,,
"USC00124698","1894-04-13","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  156",",,6","    0",",,6",,,,
"USC00124698","1894-04-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  206",",,6","   22",",,6",,,,
"USC00124698","1894-04-15","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  194",",,6","  117",",,6",,,,
"USC00124698","1894-04-16","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  244",",,6","   72",",,6",,,,
"USC00124698","1894-04-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  272",",,6","  106",",,6",,,,
"USC00124698","1894-04-18","38.05","-86.13333","167.6","LACONIA, IN US","  203",",,6",,,"  250",",,6","  167",",,6",,,,
"USC00124698","1894-04-19","38.05","-86.13333","167.6","LACONIA, IN US","  102",",,6",,,"  222",",,6","  156",",,6",,,,
"USC00124698","1894-04-20","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  167",",,6","   78",",,6",,,,
"USC00124698","1894-04-21","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   94",",,6","   50",",,6",,,,
"USC00124698","1894-04-22","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  139",",,6","   67",",,6",,,,
"USC00124698","1894-04-23","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  161",",,6","   33",",,6",,,,
"USC00124698","1894-04-24","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  167",",,6","   56",",,6",,,,
"USC00124698","1894-04-25","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  194",",,6","   72",",,6",,,,
"USC00124698","1894-04-26","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  239",",,6","   78",",,6",,,,
"USC00124698","1894-04-27","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  261",",,6","  128",",,6",,,,
"USC00124698","1894-04-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  289",",,6","  150",",,6",,,,
"USC00124698","1894-04-29","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  272",",,6","  167",",,6",,,,
"USC00124698","1894-04-30","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  300",",,6","  161",",,6",,,,
"USC00124698","1894-05-01","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  267",",,6","  189",",,6",,,,
"USC00124698","1894-05-02","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  267",",,6","  178",",,6",,,,
"USC00124698","1894-05-03","38.05","-86.13333","167.6","LACONIA, IN US","  152",",,6",,,"  300",",,6","  117",",,6",,,,
"USC00124698","1894-05-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  256",",,6","  156",",,6",,,,
"USC00124698","1894-05-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  261",",,6","  167",",,6",,,,
"USC00124698","1894-05-06","38.05","-86.13333","167.6","LACONIA, IN US","  102",",,6",,,"  272",",,6","  189",",,6",,,,
"USC00124698","1894-05-07","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  289",",,6","  156",",,6",,,,
"USC00124698","1894-05-08","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  256",",,6","  150",",,6",,,,
"USC00124698","1894-05-09","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  272",",,6","  128",",,6",,,,
"USC00124698","1894-05-10","38.05","-86.13333","167.6","LACONIA, IN US","  127",",,6",,,"  289",",,6","  161",",,6",,,,
"USC00124698","1894-05-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  211",",,6","  128",",,6",,,,
"USC00124698","1894-05-12","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  289",",,6","  139",",,6",,,,
"USC00124698","1894-05-13","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  311",",,6","  178",",,6",,,,
"USC00124698","1894-05-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  311",",,6","  167",",,6",,,,
"USC00124698","1894-05-15","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  311",",,6","  178",",,6",,,,
"USC00124698","1894-05-16","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  317",",,6","  200",",,6",,,,
"USC00124698","1894-05-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  317",",,6","  200",",,6",,,,
"USC00124698","1894-05-18","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  222",",,6","   72",",,6",,,,
"USC00124698","1894-05-19","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   78",",,6","   33",",,6",,,,
"USC00124698","1894-05-20","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   78",",,6","   33",",,6",,,,
"USC00124698","1894-05-21","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  133",",,6","   56",",,6",,,,
"USC00124698","1894-05-22","38.05","-86.13333","167.6","LACONIA, IN US","  229",",,6",,,"  172",",,6","   56",",,6",,,,
"USC00124698","1894-05-23","38.05","-86.13333","167.6","LACONIA, IN US","   25",",,6",,,"  189",",,6","  106",",,6",,,,
"USC00124698","1894-05-24","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  233",",,6","   89",",,6",,,,
"USC00124698","1894-05-25","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  239",",,6","  100",",,6",,,,
"USC00124698","1894-05-26","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  250",",,6","  100",",,6",,,,
"USC00124698","1894-05-27","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  267",",,6","  100",",,6",,,,
"USC00124698","1894-05-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  178",",,6","   67",",,6",,,,
"USC00124698","1894-05-29","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  250",",,6","   56",",,6",,,,
"USC00124698","1894-05-30","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  244",",,6","   72",",,6",,,,
"USC00124698","1894-05-31","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  189",",,6","   50",",,6",,,,
"USC00124698","1894-07-01","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  206",",,6",,,,
"USC00124698","1894-07-02","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  356",",,6","  206",",,6",,,,
"USC00124698","1894-07-03","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  339",",,6","  167",",,6",,,,
"USC00124698","1894-07-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  278",",,6","  200",",,6",,,,
"USC00124698","1894-07-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  183",",,6",,,,
"USC00124698","1894-07-06","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  311",",,6","  200",",,6",,,,
"USC00124698","1894-07-07","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  272",",,6","  139",",,6",,,,
"USC00124698","1894-07-08","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  300",",,6","  117",",,6",,,,
"USC00124698","1894-07-09","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  294",",,6","  150",",,6",,,,
"USC00124698","1894-07-10","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  311",",,6","  139",",,6",,,,
"USC00124698","1894-07-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  367",",,6","  144",",,6",,,,
"USC00124698","1894-07-12","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  344",",,6","  172",",,6",,,,
"USC00124698","1894-07-13","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  350",",,6","  183",",,6",,,,
"USC00124698","1894-07-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  222",",,6",,,,
"USC00124698","1894-07-15","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  333",",,6","  178",",,6",,,,
"USC00124698","1894-07-16","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  333",",,6","  183",",,6",,,,
"USC00124698","1894-07-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  311",",,6","  211",",,6",,,,
"USC00124698","1894-07-18","38.05","-86.13333","167.6","LACONIA, IN US","  114",",,6",,,"  328",",,6","  233",",,6",,,,
"USC00124698","1894-07-19","38.05","-86.13333","167.6","LACONIA, IN US","  102",",,6",,,"  322",",,6","  206",",,6",,,,
"USC00124698","1894-07-20","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  333",",,6","  200",",,6",,,,
"USC00124698","1894-07-21","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  250",",,6","  194",",,6",,,,
"USC00124698","1894-07-22","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  283",",,6","  161",",,6",,,,
"USC00124698","1894-07-23","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  306",",,6","  167",",,6",,,,
"USC00124698","1894-07-24","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  144",",,6",,,,
"USC00124698","1894-07-25","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  344",",,6","  183",",,6",,,,
"USC00124698","1894-07-26","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  344",",,6","  200",",,6",,,,
"USC00124698","1894-07-27","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  217",",,6",,,,
"USC00124698","1894-07-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  322",",,6","  217",",,6",,,,
"USC00124698","1894-07-29","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  311",",,6","  200",",,6",,,,
"USC00124698","1894-07-30","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  333",",,6","  200",",,6",,,,
"USC00124698","1894-07-31","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  328",",,6","  194",",,6",,,,
"USC00124698","1894-11-01","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  244",",,6","   33",",,6",,,,
"USC00124698","1894-11-02","38.05","-86.13333","167.6","LACONIA, IN US","   64",",,6",,,"  211",",,6","   56",",,6",,,,
"USC00124698","1894-11-03","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  106",",,6","   61",",,6",,,,
"USC00124698","1894-11-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  156",",,6","   17",",,6",,,,
"USC00124698","1894-11-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   89",",,6","   17",",,6",,,,
"USC00124698","1894-11-06","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   56",",,6","  -17",",,6",,,,
"USC00124698","1894-11-07","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  156",",,6","  -11",",,6",,,,
"USC00124698","1894-11-08","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   94",",,6","   22",",,6",,,,
"USC00124698","1894-11-09","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   89",",,6","   -6",",,6",,,,
"USC00124698","1894-11-10","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   28",",,6","    0",",,6",,,,
"USC00124698","1894-11-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   11",",,6","  -56",",,6",,,,
"USC00124698","1894-11-12","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   33",",,6","  -72",",,6",,,,
"USC00124698","1894-11-13","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   94",",,6","  -17",",,6",,,,
"USC00124698","1894-11-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   44",",,6","  -33",",,6",,,,
"USC00124698","1894-11-15","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  144",",,6","  -22",",,6",,,,
"USC00124698","1894-11-16","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  150",",,6","   83",",,6",,,,
"USC00124698","1894-11-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   89",",,6","  -11",",,6",,,,
"USC00124698","1894-11-18","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   78",",,6","  -44",",,6",,,,
"USC00124698","1894-11-19","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   67",",,6","  -72",",,6",,,,
"USC00124698","1894-11-20","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  122",",,6","  -39",",,6",,,,
"USC00124698","1894-11-21","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  122",",,6","   28",",,6",,,,
"USC00124698","1894-11-22","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  183",",,6","   22",",,6",,,,
"USC00124698","1894-11-23","38.05","-86.13333","167.6","LACONIA, IN US","  102",",,6",,,"  156",",,6","   33",",,6",,,,
"USC00124698","1894-11-24","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   89",",,6","  -39",",,6",,,,
"USC00124698","1894-11-25","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   67",",,6","  -50",",,6",,,,
"USC00124698","1894-11-26","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  156",",,6","   11",",,6",,,,
"USC00124698","1894-11-27","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  156",",,6","   89",",I,6",,,,
"USC00124698","1894-11-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   44",",I,6","  -44",",,6",,,,
"USC00124698","1894-11-29","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"   33",",,6","  -44",",,6",,,,
"USC00124698","1894-11-30","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6",,,"  133",",,6","   33",",,6",,,,
"USC00124698","1894-12-01","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  122",",,6","  100",",,6",,,,
"USC00124698","1894-12-02","38.05","-86.13333","167.6","LACONIA, IN US","  457",",,6","    0",",,6","  128",",,6","   17",",,6",,,,
"USC00124698","1894-12-03","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   67",",,6","   22",",,6",,,,
"USC00124698","1894-12-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   50",",,6","  -33",",,6",,,,
"USC00124698","1894-12-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   44",",,6","  -56",",,6",,,,
"USC00124698","1894-12-06","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   94",",,6","  -39",",,6",,,,
"USC00124698","1894-12-07","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  133",",,6","   17",",,6",,,,
"USC00124698","1894-12-08","38.05","-86.13333","167.6","LACONIA, IN US","  114",",,6","    0",",,6","  183",",,6","   78",",,6",,,,
"USC00124698","1894-12-09","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  122",",,6","   11",",,6",,,,
"USC00124698","1894-12-10","38.05","-86.13333","167.6","LACONIA, IN US","  135",",,6","    0",",,6","  150",",,6","   11",",,6",,,,
"USC00124698","1894-12-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  172",",,6","   83",",,6",,,,
"USC00124698","1894-12-12","38.05","-86.13333","167.6","LACONIA, IN US","  107",",,6","    0",",,6","  161",",,6","   39",",,6",,,,
"USC00124698","1894-12-13","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  100",",,6","  -11",",,6",,,,
"USC00124698","1894-12-14","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   72",",,6","  -33",",,6",,,,
"USC00124698","1894-12-15","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  111",",,6","    0",",,6",,,,
"USC00124698","1894-12-16","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  133",",,6","   67",",,6",,,,
"USC00124698","1894-12-17","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   72",",,6","  -17",",,6",,,,
"USC00124698","1894-12-18","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   44",",,6","  -39",",,6",,,,
"USC00124698","1894-12-19","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  117",",,6","  -17",",,6",,,,
"USC00124698","1894-12-20","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  139",",,6","    0",",,6",,,,
"USC00124698","1894-12-21","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  128",",,6","   28",",,6",,,,
"USC00124698","1894-12-22","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  100",",,6","   39",",,6",,,,
"USC00124698","1894-12-23","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   89",",,6","    0",",,6",,,,
"USC00124698","1894-12-24","38.05","-86.13333","167.6","LACONIA, IN US","  102",",,6","    0",",,6","  139",",,6","   22",",,6",,,,
"USC00124698","1894-12-25","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  100",",,6","  -17",",,6",,,,
"USC00124698","1894-12-26","38.05","-86.13333","167.6","LACONIA, IN US","  188",",,6","  203",",,6","  -11",",,6","  -44",",,6",,,,
"USC00124698","1894-12-27","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -28",",,6"," -111",",,6",,,,
"USC00124698","1894-12-28","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -67",",,6"," -161",",,6",,,,
"USC00124698","1894-12-29","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -44",",,6"," -183",",,6",,,,
"USC00124698","1894-12-30","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","    6",",,6","  -72",",,6",,,,
"USC00124698","1894-12-31","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -67",",,6"," -161",",,6",,,,
"USC00124698","1895-01-01","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -28",",,6"," -139",",,6",,,,
"USC00124698","1895-01-02","38.05","-86.13333","167.6","LACONIA, IN US","   51",",,6","   51",",,6","   22",",,6","  -39",",,6",,,,
"USC00124698","1895-01-03","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   28",",,6","   22",",I,6",,,,
"USC00124698","1895-01-04","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","    6",",I,6","  -78",",,6",,,,
"USC00124698","1895-01-05","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   61",",,6","  -89",",,6",,,,
"USC00124698","1895-01-06","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  156",",,6","   56",",,6",,,,
"USC00124698","1895-01-07","38.05","-86.13333","167.6","LACONIA, IN US","  318",",,6","    0",",,6","  167",",,6","   17",",,6",,,,
"USC00124698","1895-01-08","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   17",",,6","  -33",",,6",,,,
"USC00124698","1895-01-09","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","    0",",,6","  -22",",,6",,,,
"USC00124698","1895-01-10","38.05","-86.13333","167.6","LACONIA, IN US","   51",",,6","   51",",,6","   11",",,6","  -22",",,6",,,,
"USC00124698","1895-01-11","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","   33",",,6","  -56",",,6",,,,
"USC00124698","1895-01-12","38.05","-86.13333","167.6","LACONIA, IN US","   38",",,6","   38",",,6","  -44",",,6"," -239",",,6",,,,
"USC00124698","1895-01-13","38.05","-86.13333","167.6","LACONIA, IN US","    0","P,,6","    0",",,6","  -67",",,6"," -194",",,6",,,,
