"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1INFL0006","2015-01-04","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  147",",,N",,,,,,,,
"US1INFL0006","2015-02-01","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  208",",,N",,,"   89",",,N",,,,
"US1INFL0006","2015-04-09","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   38",",,N",,,,,,,,
"US1INFL0006","2015-04-10","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  147",",,N",,,,,,,,
"US1INFL0006","2015-04-16","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   81",",,N",,,,,,,,
"US1INFL0006","2015-04-20","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  234",",,N",,,,,,,,
"US1INFL0006","2015-05-04","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   15",",,N",,,,,,,,
"US1INFL0006","2015-05-09","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  117",",,N",,,,,,,,
"US1INFL0006","2015-05-11","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   46",",,N",,,,,,,,
"US1INFL0006","2015-05-15","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   89",",,N",,,,,,,,
"US1INFL0006","2015-05-16","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   41",",,N",,,,,,,,
"US1INFL0006","2015-05-31","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  442",",,N",,,,,,,,
"US1INFL0006","2015-06-08","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  516",",,N",,,,,,,,
"US1INFL0006","2015-06-09","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  216",",,N",,,,,,,,
"US1INFL0006","2015-06-13","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  221",",,N",,,,,,,,
"US1INFL0006","2015-06-16","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  798",",,N",,,,,,,,
"US1INFL0006","2015-06-18","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  107",",,N",,,,,,,,
"US1INFL0006","2015-06-25","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  104",",,N",,,,,,,,
"US1INFL0006","2015-06-27","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  414",",,N",,,,,,,,
"US1INFL0006","2015-06-29","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","    3",",,N",,,,,,,,
"US1INFL0006","2015-07-09","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  295",",,N",,,,,,,,
"US1INFL0006","2015-07-12","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  137",",,N",,,,,,,,
"US1INFL0006","2015-07-14","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  213",",,N",,,,,,,,
"US1INFL0006","2015-07-19","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  160",",,N",,,,,,,,
"US1INFL0006","2015-07-20","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   41",",,N",,,,,,,,
"US1INFL0006","2015-08-03","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  287",",,N",,,,,,,,
"US1INFL0006","2015-08-10","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  132",",,N",,,,,,,,
"US1INFL0006","2015-09-19","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  409",",,N",,,,,,,,
"US1INFL0006","2015-12-27","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  544",",,N",,,,,,,,
"US1INFL0006","2016-03-31","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  259",",,N",,,,,,,,
"US1INFL0006","2016-04-21","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   71",",,N",,,,,,,,
"US1INFL0006","2016-04-22","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  107",",,N",,,,,,,,
"US1INFL0006","2016-05-01","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  244",",,N",,,,,,,,
"US1INFL0006","2016-06-01","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   97",",,N",,,,,,,,
"US1INFL0006","2016-06-10","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  498",",,N",,,,,,,,
"US1INFL0006","2016-06-15","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   91",",,N",,,,,,,,
"US1INFL0006","2016-06-16","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   56",",,N",,,,,,,,
"US1INFL0006","2016-06-23","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   66",",,N",,,,,,,,
"US1INFL0006","2017-04-29","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   64",",,N",,,,,,,,
"US1INFL0006","2017-04-30","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  173",",,N",,,,,,,,
"US1INFL0006","2017-05-04","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  165",",,N",,,,,,,,
"US1INFL0006","2017-05-11","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   89",",,N",,,,,,,,
"US1INFL0006","2017-05-19","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   81",",,N",,,,,,,,
"US1INFL0006","2017-05-21","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  411",",,N",,,,,,,,
"US1INFL0006","2017-05-25","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  206",",,N",,,,,,,,
"US1INFL0006","2017-06-30","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  622",",,N",,,,,,,,
"US1INFL0006","2017-07-11","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  386",",,N",,,,,,,,
"US1INFL0006","2017-08-04","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  480",",,N",,,,,,,,
"US1INFL0006","2017-09-19","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  437",",,N",,,,,,,,
"US1INFL0006","2017-10-11","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  102",",,N",,,,,,,,
"US1INFL0006","2017-10-15","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   20",",,N",,,,,,,,
"US1INFL0006","2018-04-15","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   91",",,N",,,,,,,,
"US1INFL0006","2018-04-16","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   61",",,N",,,,,,,,
