"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00207590","1905-02-04","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -78",",,6"," -167",",,6",,,,,,
"USC00207590","1905-02-05","43.21667","-85.9",,"SLOCUM, MI US","   20",",,6","   25",",,6",,,"  -67",",,6"," -144",",,6",,,,,,
"USC00207590","1905-02-06","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,," -100",",,6"," -167",",,6",,,,,,
"USC00207590","1905-02-07","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,," -106",",,6"," -261",",,6",,,,,,
"USC00207590","1905-02-08","43.21667","-85.9",,"SLOCUM, MI US","   76",",,6","   76",",,6",,,"  -78",",,6"," -178",",,6",,,,,,
"USC00207590","1905-02-09","43.21667","-85.9",,"SLOCUM, MI US","  102",",,6","  102",",,6","  406",",,6","  -33",",,6"," -111",",,6",,,,,,
"USC00207590","1905-02-10","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0","T,,6",,," -100",",,6"," -122",",,6",,,,,,
"USC00207590","1905-02-11","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,," -111",",,6"," -161",",,6",,,,,,
"USC00207590","1905-02-12","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -56",",,6"," -133",",,6",,,,,,
"USC00207590","1905-02-13","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,," -133",",,6"," -300",",,6",,,,,,
"USC00207590","1905-02-14","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0","T,,6",,," -100",",,6"," -233",",,6",,,,,,
"USC00207590","1905-02-15","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -89",",,6"," -311",",,6",,,,,,
"USC00207590","1905-02-16","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -44",",,6"," -200",",,6",,,,,,
"USC00207590","1905-02-17","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -50",",,6","  -94",",,6",,,,,,
"USC00207590","1905-02-18","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -44",",,6"," -150",",,6",,,,,,
"USC00207590","1905-02-19","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   11",",,6"," -128",",,6",,,,,,
"USC00207590","1905-02-20","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"    0",",,6","  -50",",,6",,,,,,
"USC00207590","1905-02-21","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"    6",",,6","  -17",",,6",,,,,,
"USC00207590","1905-02-22","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"    0",",,6","  -22",",,6",,,,,,
"USC00207590","1905-02-23","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -11",",,6","  -89",",,6",,,,,,
"USC00207590","1905-02-24","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"    6",",,6","  -67",",,6",,,,,,
"USC00207590","1905-02-25","43.21667","-85.9",,"SLOCUM, MI US","   30",",,6","    0","T,,6",,,"   39",",,6","  -11",",,6",,,,,,
"USC00207590","1905-02-26","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -11",",,6","  -94",",,6",,,,,,
"USC00207590","1905-02-27","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0","T,,6",,,"    6",",,6"," -178",",,6",,,,,,
"USC00207590","1905-02-28","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   28",",,6","  -33",",,6",,,,,,
"USC00207590","1905-03-01","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"    6",",,6","  -61",",,6",,,,,,
"USC00207590","1905-03-02","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"    0",",,6"," -156",",,6",,,,,,
"USC00207590","1905-03-03","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   11",",,6","  -67",",,6",,,,,,
"USC00207590","1905-03-04","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -22",",,6","  -39",",,6",,,,,,
"USC00207590","1905-03-05","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   -6",",,6","  -61",",,6",,,,,,
"USC00207590","1905-03-06","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -17",",,6"," -139",",,6",,,,,,
"USC00207590","1905-03-07","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -22",",,6","  -39",",,6",,,,,,
"USC00207590","1905-03-08","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   22",",,6","  -67",",,6",,,,,,
"USC00207590","1905-03-09","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   44",",,6","  -39",",,6",,,,,,
"USC00207590","1905-03-10","43.21667","-85.9",,"SLOCUM, MI US","   15",",,6","   15",",,6",,,"  -22",",,6"," -133",",,6",,,,,,
"USC00207590","1905-03-11","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -33",",,6"," -144",",,6",,,,,,
"USC00207590","1905-03-12","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -22",",,6"," -117",",,6",,,,,,
"USC00207590","1905-03-13","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -33",",,6"," -183",",,6",,,,,,
"USC00207590","1905-03-14","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -17",",,6","  -89",",,6",,,,,,
"USC00207590","1905-03-15","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   11",",,6"," -128",",,6",,,,,,
"USC00207590","1905-03-16","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   33",",,6","  -11",",,6",,,,,,
"USC00207590","1905-03-17","43.21667","-85.9",,"SLOCUM, MI US","   51",",,6",,,,,"  139",",,6","   11",",,6",,,,,,
"USC00207590","1905-03-18","43.21667","-85.9",,"SLOCUM, MI US","  160",",,6",,,,,"  133",",,6","   72",",,6",,,,,,
"USC00207590","1905-03-19","43.21667","-85.9",,"SLOCUM, MI US","  107",",,6","   51",",,6",,,"  100",",,6","  -50",",,6",,,,,,
"USC00207590","1905-03-20","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   11",",,6","  -61",",,6",,,,,,
"USC00207590","1905-03-21","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   22",",,6","  -89",",,6",,,,,,
"USC00207590","1905-03-22","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   78",",,6","  -44",",,6",,,,,,
"USC00207590","1905-03-23","43.21667","-85.9",,"SLOCUM, MI US","  104",",,6",,,,,"  133",",,6","   44",",,6",,,,,,
"USC00207590","1905-03-24","43.21667","-85.9",,"SLOCUM, MI US","   74",",,6",,,,,"  117",",,6","   11",",,6",,,,,,
"USC00207590","1905-03-25","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  178",",,6","   -6",",,6",,,,,,
"USC00207590","1905-03-26","43.21667","-85.9",,"SLOCUM, MI US","   33",",,6",,,,,"   78",",,6","   44",",,6",,,,,,
"USC00207590","1905-03-27","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  200",",,6","   11",",,6",,,,,,
"USC00207590","1905-03-28","43.21667","-85.9",,"SLOCUM, MI US","    8",",,6",,,,,"  233",",,6","  117",",,6",,,,,,
"USC00207590","1905-03-29","43.21667","-85.9",,"SLOCUM, MI US","   91",",,6",,,,,"  133",",,6","   78",",,6",,,,,,
"USC00207590","1905-03-30","43.21667","-85.9",,"SLOCUM, MI US","   10",",,6",,,,,"  144",",,6","   17",",,6",,,,,,
"USC00207590","1905-03-31","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  150",",,6","   39",",,6",,,,,,
"USC00207590","1905-04-01","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   89",",,6","   22",",,6",,,,,,
"USC00207590","1905-04-02","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  117",",,6","   11",",,6",,,,,,
"USC00207590","1905-04-03","43.21667","-85.9",,"SLOCUM, MI US","   97",",,6","    0",",,6",,,"  139",",,6","   44",",,6",,,,,,
"USC00207590","1905-04-04","43.21667","-85.9",,"SLOCUM, MI US","   48",",,6","    0",",,6",,,"   89",",,6","   11",",,6",,,,,,
"USC00207590","1905-04-05","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   67",",,6","  -17",",,6",,,,,,
"USC00207590","1905-04-06","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   61",",,6","  -39",",,6",,,,,,
"USC00207590","1905-04-07","43.21667","-85.9",,"SLOCUM, MI US","   10",",,6","   10",",,6",,,"   22",",,6","  -50",",,6",,,,,,
"USC00207590","1905-04-08","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   50",",,6","  -44",",,6",,,,,,
"USC00207590","1905-04-09","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  156",",,6","   11",",,6",,,,,,
"USC00207590","1905-04-10","43.21667","-85.9",,"SLOCUM, MI US","   48",",,6","    0",",,6",,,"   89",",,6","   44",",,6",,,,,,
"USC00207590","1905-04-11","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   83",",,6","    6",",,6",,,,,,
"USC00207590","1905-04-12","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  133",",,6","  -39",",,6",,,,,,
"USC00207590","1905-04-13","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   83",",,6","   -6",",,6",,,,,,
"USC00207590","1905-04-14","43.21667","-85.9",,"SLOCUM, MI US","   48",",,6","   48",",,6",,,"   39",",,6","   -6",",,6",,,,,,
"USC00207590","1905-04-15","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0","T,,6",,,"   22",",,6","  -22",",,6",,,,,,
"USC00207590","1905-04-16","43.21667","-85.9",,"SLOCUM, MI US","   10",",,6","   10",",,6",,,"   33",",,6","  -17",",,6",,,,,,
"USC00207590","1905-04-17","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   61",",,6","  -33",",,6",,,,,,
"USC00207590","1905-04-18","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   61",",,6","  -50",",,6",,,,,,
"USC00207590","1905-04-19","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  144",",,6","    6",",,6",,,,,,
"USC00207590","1905-04-20","43.21667","-85.9",,"SLOCUM, MI US","   36",",,6","    0",",,6",,,"  117",",,6","   78",",,6",,,,,,
"USC00207590","1905-04-21","43.21667","-85.9",,"SLOCUM, MI US","  132",",,6","    0",",,6",,,"  111",",,6","   17",",,6",,,,,,
"USC00207590","1905-04-22","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  122",",,6","  -44",",,6",,,,,,
"USC00207590","1905-04-23","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  150",",,6","   -6",",,6",,,,,,
"USC00207590","1905-04-24","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  178",",,6","   33",",,6",,,,,,
"USC00207590","1905-04-25","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  183",",,6","   11",",,6",,,,,,
"USC00207590","1905-04-26","43.21667","-85.9",,"SLOCUM, MI US","   20",",,6","    0",",,6",,,"  144",",,6","   50",",,6",,,,,,
"USC00207590","1905-04-27","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  217",",,6","   67",",,6",,,,,,
"USC00207590","1905-04-28","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  244",",,6","  117",",,6",,,,,,
"USC00207590","1905-04-29","43.21667","-85.9",,"SLOCUM, MI US","   71",",,6","    0",",,6",,,"  167",",,6","   67",",,6",,,,,,
"USC00207590","1905-04-30","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   94",",,6","   28",",,6",,,,,,
"USC00207590","1905-05-01","43.21667","-85.9",,"SLOCUM, MI US","   13",",,6","    0",",,6",,,"   67",",,6","  -44",",,6",,,,,,
"USC00207590","1905-05-02","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  233",",,6","   56",",,6",,,,,,
"USC00207590","1905-05-03","43.21667","-85.9",,"SLOCUM, MI US","   23",",,6","    0",",,6",,,"  261",",,6","  150",",,6",,,,,,
"USC00207590","1905-05-04","43.21667","-85.9",,"SLOCUM, MI US","  201",",,6","    0",",,6",,,"  228",",,6","  100",",,6",,,,,,
"USC00207590","1905-05-05","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  178",",,6","   61",",,6",,,,,,
"USC00207590","1905-05-06","43.21667","-85.9",,"SLOCUM, MI US","  124",",,6","    0",",,6",,,"  161",",,6","   50",",,6",,,,,,
"USC00207590","1905-05-07","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  144",",,6","   50",",,6",,,,,,
"USC00207590","1905-05-08","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  122",",,6","   72",",,6",,,,,,
"USC00207590","1905-05-09","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  117",",,6","  -11",",,6",,,,,,
"USC00207590","1905-05-10","43.21667","-85.9",,"SLOCUM, MI US","  295",",,6","    0",",,6",,,"   83",",,6","   44",",,6",,,,,,
"USC00207590","1905-05-11","43.21667","-85.9",,"SLOCUM, MI US","  145",",,6","    0",",,6",,,"  178",",,6","   39",",,6",,,,,,
"USC00207590","1905-05-12","43.21667","-85.9",,"SLOCUM, MI US","   28",",,6","    0",",,6",,,"  150",",,6","   89",",,6",,,,,,
"USC00207590","1905-05-13","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  222",",,6","   56",",,6",,,,,,
"USC00207590","1905-05-14","43.21667","-85.9",,"SLOCUM, MI US","  170",",,6","    0",",,6",,,"  244",",,6","  144",",,6",,,,,,
"USC00207590","1905-05-15","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  200",",,6","   89",",,6",,,,,,
"USC00207590","1905-05-16","43.21667","-85.9",,"SLOCUM, MI US","    8",",,6","    0",",,6",,,"  172",",,6","  117",",,6",,,,,,
"USC00207590","1905-05-17","43.21667","-85.9",,"SLOCUM, MI US","   41",",,6","    0",",,6",,,"  139",",,6","   78",",,6",,,,,,
"USC00207590","1905-05-18","43.21667","-85.9",,"SLOCUM, MI US","   13",",,6","    0",",,6",,,"  133",",,6","   61",",,6",,,,,,
"USC00207590","1905-05-19","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  178",",,6","   50",",,6",,,,,,
"USC00207590","1905-05-20","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  194",",,6","   17",",,6",,,,,,
"USC00207590","1905-05-21","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  200",",,6","   22",",,6",,,,,,
"USC00207590","1905-05-22","43.21667","-85.9",,"SLOCUM, MI US","   48",",,6","    0",",,6",,,"  233",",,6","   94",",,6",,,,,,
"USC00207590","1905-05-23","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  194",",,6","   33",",,6",,,,,,
"USC00207590","1905-05-24","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  206",",,6","   33",",,6",,,,,,
"USC00207590","1905-05-25","43.21667","-85.9",,"SLOCUM, MI US","  102",",,6","    0",",,6",,,"  178",",,6","  106",",,6",,,,,,
"USC00207590","1905-05-26","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  150",",,6","   17",",,6",,,,,,
"USC00207590","1905-05-27","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  167",",,6","   33",",,6",,,,,,
"USC00207590","1905-05-28","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  228",",,6","   94",",,6",,,,,,
"USC00207590","1905-05-29","43.21667","-85.9",,"SLOCUM, MI US","  239",",,6","    0",",,6",,,"  161",",,6","  122",",,6",,,,,,
"USC00207590","1905-05-30","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  194",",,6","  106",",,6",,,,,,
"USC00207590","1905-05-31","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  222",",,6","   50",",,6",,,,,,
"USC00207590","1905-06-01","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  239",",,6","   61",",,6",,,,,,
"USC00207590","1905-06-02","43.21667","-85.9",,"SLOCUM, MI US","   43",",,6","    0",",,6",,,"  211",",,6","  106",",,6",,,,,,
"USC00207590","1905-06-03","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  233",",,6","   56",",,6",,,,,,
"USC00207590","1905-06-04","43.21667","-85.9",,"SLOCUM, MI US","   48",",,6","    0",",,6",,,"  267",",,6","  161",",,6",,,,,,
"USC00207590","1905-06-05","43.21667","-85.9",,"SLOCUM, MI US"," 1123",",,6","    0",",,6",,,"  250",",,6","  161",",,6",,,,,,
"USC00207590","1905-06-06","43.21667","-85.9",,"SLOCUM, MI US","  584",",,6","    0",",,6",,,"  189",",,6","  144",",,6",,,,,,
"USC00207590","1905-06-07","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  200",",,6","   89",",,6",,,,,,
"USC00207590","1905-06-08","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  228",",,6","   39",",,6",,,,,,
"USC00207590","1905-06-09","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  217",",,6","  117",",,6",,,,,,
"USC00207590","1905-06-10","43.21667","-85.9",,"SLOCUM, MI US","  147",",,6","    0",",,6",,,"  200",",,6","  156",",,6",,,,,,
"USC00207590","1905-06-11","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  222",",,6","  144",",,6",,,,,,
"USC00207590","1905-06-12","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  206",",,6","  106",",,6",,,,,,
"USC00207590","1905-06-13","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  239",",,6","  100",",,6",,,,,,
"USC00207590","1905-06-14","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  283",",,6","   89",",,6",,,,,,
"USC00207590","1905-06-15","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  294",",,6","  150",",,6",,,,,,
"USC00207590","1905-06-16","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  289",",,6","  194",",,6",,,,,,
"USC00207590","1905-06-17","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  311",",,6","  200",",,6",,,,,,
"USC00207590","1905-06-18","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  289",",,6","  167",",,6",,,,,,
"USC00207590","1905-06-19","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  250",",,6","  183",",,6",,,,,,
"USC00207590","1905-06-20","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  272",",,6","  139",",,6",,,,,,
"USC00207590","1905-06-21","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  278",",,6","  139",",,6",,,,,,
"USC00207590","1905-06-22","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  217",",,6","  106",",,6",,,,,,
"USC00207590","1905-06-23","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  228",",,6","   89",",,6",,,,,,
"USC00207590","1905-06-24","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  278",",,6","  106",",,6",,,,,,
"USC00207590","1905-06-25","43.21667","-85.9",,"SLOCUM, MI US","  122",",,6","    0",",,6",,,"  294",",,6","  144",",,6",,,,,,
"USC00207590","1905-06-26","43.21667","-85.9",,"SLOCUM, MI US","   36",",,6","    0",",,6",,,"  200",",,6","  128",",,6",,,,,,
"USC00207590","1905-06-27","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  222",",,6","   11",",,6",,,,,,
"USC00207590","1905-06-28","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  233",",,6","  111",",,6",,,,,,
"USC00207590","1905-06-29","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  244",",,6","  133",",,6",,,,,,
"USC00207590","1905-06-30","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  283",",,6","  122",",,6",,,,,,
"USC00207590","1905-07-01","43.21667","-85.9",,"SLOCUM, MI US","   71",",,6","    0",",,6",,,"  244",",,6","  167",",,6",,,,,,
"USC00207590","1905-07-02","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  261",",,6","  122",",,6",,,,,,
"USC00207590","1905-07-03","43.21667","-85.9",,"SLOCUM, MI US","  198",",,6","    0",",,6",,,"  272",",,6","  189",",,6",,,,,,
"USC00207590","1905-07-04","43.21667","-85.9",,"SLOCUM, MI US","  188",",,6","    0",",,6",,,"  250",",,6","  189",",,6",,,,,,
"USC00207590","1905-07-05","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  283",",,6","  178",",,6",,,,,,
"USC00207590","1905-07-06","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  272",",,6","  161",",,6",,,,,,
"USC00207590","1905-07-07","43.21667","-85.9",,"SLOCUM, MI US","  279",",,6","    0",",,6",,,"  250",",,6","  172",",,6",,,,,,
"USC00207590","1905-07-08","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  233",",,6","  150",",,6",,,,,,
"USC00207590","1905-07-09","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  217",",,6","  139",",,6",,,,,,
"USC00207590","1905-07-10","43.21667","-85.9",,"SLOCUM, MI US","   46",",,6","    0",",,6",,,"  178",",,6","  122",",,6",,,,,,
"USC00207590","1905-07-11","43.21667","-85.9",,"SLOCUM, MI US","   33",",,6","    0",",,6",,,"  250",",,6","  167",",,6",,,,,,
"USC00207590","1905-07-12","43.21667","-85.9",,"SLOCUM, MI US","    8",",,6","    0",",,6",,,"  289",",,6","  183",",,6",,,,,,
"USC00207590","1905-07-13","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  256",",,6","  161",",,6",,,,,,
"USC00207590","1905-07-14","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  294",",,6","  178",",,6",,,,,,
"USC00207590","1905-07-15","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  272",",,6","  122",",,6",,,,,,
"USC00207590","1905-07-16","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  311",",,6","  183",",,6",,,,,,
"USC00207590","1905-07-17","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  317",",,6","  222",",,6",,,,,,
"USC00207590","1905-07-18","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  322",",,6","  206",",,6",,,,,,
"USC00207590","1905-07-19","43.21667","-85.9",,"SLOCUM, MI US","  191",",,6","    0",",,6",,,"  289",",,6","  206",",,6",,,,,,
"USC00207590","1905-07-20","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  256",",,6","  144",",,6",,,,,,
"USC00207590","1905-07-21","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  244",",,6","  133",",,6",,,,,,
"USC00207590","1905-07-22","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  244",",,6","  100",",,6",,,,,,
"USC00207590","1905-07-23","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  222",",,6","  128",",,6",,,,,,
"USC00207590","1905-07-24","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  206",",,6","  117",",,6",,,,,,
"USC00207590","1905-07-25","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  233",",,6","  100",",,6",,,,,,
"USC00207590","1905-07-26","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  256",",,6","   72",",,6",,,,,,
"USC00207590","1905-07-27","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  278",",,6","   78",",,6",,,,,,
"USC00207590","1905-07-28","43.21667","-85.9",,"SLOCUM, MI US","  218",",,6","    0",",,6",,,"  244",",,6","  167",",,6",,,,,,
"USC00207590","1905-07-29","43.21667","-85.9",,"SLOCUM, MI US","  267",",,6","    0",",,6",,,"  211",",,6","  172",",,6",,,,,,
"USC00207590","1905-07-30","43.21667","-85.9",,"SLOCUM, MI US","  104",",,6","    0",",,6",,,"  239",",,6","  144",",,6",,,,,,
"USC00207590","1905-07-31","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  256",",,6","  122",",,6",,,,,,
"USC00207590","1905-08-01","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  244",",,6","   89",",,6",,,,,,
"USC00207590","1905-08-02","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  239",",,6","  122",",,6",,,,,,
"USC00207590","1905-08-03","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  278",",,6","  139",",,6",,,,,,
"USC00207590","1905-08-04","43.21667","-85.9",,"SLOCUM, MI US","  640",",,6","    0",",,6",,,"  261",",,6","  161",",,6",,,,,,
"USC00207590","1905-08-05","43.21667","-85.9",,"SLOCUM, MI US","  152",",,6","    0",",,6",,,"  272",",,6","  167",",,6",,,,,,
"USC00207590","1905-08-06","43.21667","-85.9",,"SLOCUM, MI US","   18",",,6","    0",",,6",,,"  256",",,6","  122",",,6",,,,,,
"USC00207590","1905-08-07","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  272",",,6","  133",",,6",,,,,,
