"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES"
"USC00468844","1986-06-09","37.95","-81.08333","326.1","THURMOND, WV US","   69",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  178",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-06-10","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  156",",,0",,,,,"  161",",I,0,0700",,,,
"USC00468844","1986-06-11","37.95","-81.08333","326.1","THURMOND, WV US","   38",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  178",",I,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-06-12","37.95","-81.08333","326.1","THURMOND, WV US","    3",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  183",",,0",,,,,"  194",",,0,0700",,,,
"USC00468844","1986-06-13","37.95","-81.08333","326.1","THURMOND, WV US","   18",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  167",",,0",,,,,"  167",",,0,0700",,,,
"USC00468844","1986-06-14","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  239",",,0","  144",",,0",,,,,"  144",",,0,0700",,,,
"USC00468844","1986-06-15","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  144",",,0",,,,,"  150",",,0,0700",,,,
"USC00468844","1986-06-16","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  150",",,0",,,,,"  172",",,0,0700",,,,
"USC00468844","1986-06-17","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  167",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-06-18","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","   94",",,0",,,,,"   94",",,0,0700",,,,
"USC00468844","1986-06-19","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  239",",,0","   78",",,0",,,,,"   83",",,0,0700",,,,
"USC00468844","1986-06-20","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","   78",",,0",,,,,"  139",",,0,0700",,,,
"USC00468844","1986-06-21","37.95","-81.08333","326.1","THURMOND, WV US","   18",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  133",",,0",,,,,"  133",",,0,0700",,,,
"USC00468844","1986-06-22","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  128",",,0",,,,,"  128",",,0,0700",,,,
"USC00468844","1986-06-23","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  128",",,0",,,,,"  150",",,0,0700",,,,
"USC00468844","1986-06-24","37.95","-81.08333","326.1","THURMOND, WV US","   53",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  122",",,0",,,,,"  128",",,0,0700",,,,
"USC00468844","1986-06-25","37.95","-81.08333","326.1","THURMOND, WV US","  196",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  117",",,0",,,,,"  122",",,0,0700",,,,
"USC00468844","1986-06-26","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  128",",,0",,,,,"  128",",,0,0700",,,,
"USC00468844","1986-06-27","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  100",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-06-28","37.95","-81.08333","326.1","THURMOND, WV US","   71",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  183",",,0",,,,,"  189",",,0,0700",,,,
"USC00468844","1986-06-29","37.95","-81.08333","326.1","THURMOND, WV US","   91",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  189",",,0",,,,,"  200",",,0,0700",,,,
"USC00468844","1986-06-30","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  172",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-07-01","37.95","-81.08333","326.1","THURMOND, WV US","  173",",,0,0700","    0","P,,0","    0",",,0","  289",",,0","  178",",,0",,,,,"  189",",,0,0700",,,,
"USC00468844","1986-07-02","37.95","-81.08333","326.1","THURMOND, WV US","  737",",,0,0700","    0","P,,0","    0","P,,0","  222",",,0","  189",",,0",,,,,"  206",",,0,0700",,,,
"USC00468844","1986-07-03","37.95","-81.08333","326.1","THURMOND, WV US","  246",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  156",",,0",,,,,"  161",",,0,0700",,,,
"USC00468844","1986-07-04","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  111",",,0",,,,,"  117",",,0,0700",,,,
"USC00468844","1986-07-05","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  111",",,0",,,,,"  150",",,0,0700",,,,
"USC00468844","1986-07-06","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  144",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-07-07","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  178",",,0",,,,,"  189",",,0,0700",,,,
"USC00468844","1986-07-08","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  189",",,0",,,,,"  194",",,0,0700",,,,
"USC00468844","1986-07-09","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  189",",,0",,,,,"  189",",,0,0700",,,,
"USC00468844","1986-07-10","37.95","-81.08333","326.1","THURMOND, WV US","  127",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  189",",,0",,,,,"  200",",,0,0700",,,,
"USC00468844","1986-07-11","37.95","-81.08333","326.1","THURMOND, WV US","  226",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","  178",",,0",,,,,"  244",",,0,0700",,,,
"USC00468844","1986-07-12","37.95","-81.08333","326.1","THURMOND, WV US","   38",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  194",",,0",,,,,"  194",",,0,0700",,,,
"USC00468844","1986-07-13","37.95","-81.08333","326.1","THURMOND, WV US","   48",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  189",",,0",,,,,"  189",",,0,0700",,,,
"USC00468844","1986-07-14","37.95","-81.08333","326.1","THURMOND, WV US","   48",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  167",",,0",,,,,"  167",",,0,0700",,,,
"USC00468844","1986-07-15","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  167",",,0",,,,,"  189",",,0,0700",,,,
"USC00468844","1986-07-16","37.95","-81.08333","326.1","THURMOND, WV US","    3",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  189",",,0",,,,,"  200",",,0,0700",,,,
"USC00468844","1986-07-17","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  189",",,0",,,,,"  194",",,0,0700",,,,
"USC00468844","1986-07-18","37.95","-81.08333","326.1","THURMOND, WV US","    5",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  194",",,0",,,,,"  211",",,0,0700",,,,
"USC00468844","1986-07-19","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  322",",,0","  206",",,0",,,,,"  206",",,0,0700",,,,
"USC00468844","1986-07-20","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  206",",,0",,,,,"  211",",,0,0700",,,,
"USC00468844","1986-07-21","37.95","-81.08333","326.1","THURMOND, WV US","   43",",,0,0700","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0",,,,,"  200",",,0,0700",,,,
"USC00468844","1986-07-22","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  194",",,0",,,,,"  206",",,0,0700",,,,
"USC00468844","1986-07-23","37.95","-81.08333","326.1","THURMOND, WV US","  142",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  189",",,0",,,,,"  206",",,0,0700",,,,
"USC00468844","1986-07-24","37.95","-81.08333","326.1","THURMOND, WV US","    0","T,,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  194",",,0",,,,,"  200",",,0,0700",,,,
"USC00468844","1986-07-25","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  194",",,0",,,,,"  200",",,0,0700",,,,
"USC00468844","1986-07-26","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  200",",,0",,,,,"  200",",,0,0700",,,,
"USC00468844","1986-07-27","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  183",",,0",,,,,"  189",",,0,0700",,,,
"USC00468844","1986-07-28","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  317",",,0","  189",",,0",,,,,"  206",",,0,0700",,,,
"USC00468844","1986-07-29","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  183",",,0",,,,,"  183",",,0,0700",,,,
"USC00468844","1986-07-30","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  167",",,0",,,,,"  172",",,0,0700",,,,
"USC00468844","1986-07-31","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  139",",,0",,,,,"  144",",,0,0700",,,,
"USC00468844","1986-08-01","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0",",,0","  300",",,0","  139",",,0",,,,,"  144",",,0,0700",,,,
"USC00468844","1986-08-02","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  144",",,0",,,,,"  167",",,0,0700",,,,
"USC00468844","1986-08-03","37.95","-81.08333","326.1","THURMOND, WV US","   13",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  144",",,0",,,,,"  183",",,0,0700",,,,
"USC00468844","1986-08-04","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  144",",,0",,,,,"  144",",,0,0700",,,,
"USC00468844","1986-08-05","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  144",",,0",,,,,"  161",",,0,0700",,,,
"USC00468844","1986-08-06","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  161",",,0",,,,,"  172",",,0,0700",,,,
"USC00468844","1986-08-07","37.95","-81.08333","326.1","THURMOND, WV US","   13",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  178",",,0",,,,,"  183",",,0,0700",,,,
"USC00468844","1986-08-08","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  306",",,0","  183",",,0",,,,,"  189",",,0,0700",,,,
"USC00468844","1986-08-09","37.95","-81.08333","326.1","THURMOND, WV US","   25",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  178",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-08-10","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  172",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-08-11","37.95","-81.08333","326.1","THURMOND, WV US","  175",",,0,0700","    0","P,,0","    0","P,,0","  211",",,0","  178",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-08-12","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  239",",,0","  172",",,0",,,,,"  183",",,0,0700",,,,
"USC00468844","1986-08-13","37.95","-81.08333","326.1","THURMOND, WV US","   23",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  144",",,0",,,,,"  150",",,0,0700",,,,
"USC00468844","1986-08-14","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  144",",,0",,,,,"  161",",,0,0700",,,,
"USC00468844","1986-08-15","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  156",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-08-16","37.95","-81.08333","326.1","THURMOND, WV US","   38",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  178",",,0",,,,,"  183",",,0,0700",,,,
"USC00468844","1986-08-17","37.95","-81.08333","326.1","THURMOND, WV US","  142",",,0,0700","    0","P,,0","    0","P,,0","  311",",,0","  183",",,0",,,,,"  206",",,0,0700",,,,
"USC00468844","1986-08-18","37.95","-81.08333","326.1","THURMOND, WV US","  152",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  178",",,0",,,,,"  206",",,0,0700",,,,
"USC00468844","1986-08-19","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  183",",,0",,,,,"  189",",,0,0700",,,,
"USC00468844","1986-08-20","37.95","-81.08333","326.1","THURMOND, WV US","   30",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  178",",,0",,,,,"  183",",,0,0700",,,,
"USC00468844","1986-08-21","37.95","-81.08333","326.1","THURMOND, WV US","   76",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","  183",",,0",,,,,"  194",",,0,0700",,,,
"USC00468844","1986-08-22","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  183",",,0",,,,,"  189",",,0,0700",,,,
"USC00468844","1986-08-23","37.95","-81.08333","326.1","THURMOND, WV US","    0","T,,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  183",",,0",,,,,"  189",",,0,0700",,,,
"USC00468844","1986-08-24","37.95","-81.08333","326.1","THURMOND, WV US","  246",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  178",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-08-25","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","  117",",,0",,,,,"  122",",,0,0700",,,,
"USC00468844","1986-08-26","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  117",",,0",,,,,"  139",",,0,0700",,,,
"USC00468844","1986-08-27","37.95","-81.08333","326.1","THURMOND, WV US","   10",",,0,0700","    0","P,,0","    0","P,,0","  300",",,0","  122",",,0",,,,,"  194",",,0,0700",,,,
"USC00468844","1986-08-28","37.95","-81.08333","326.1","THURMOND, WV US","  152",",,0,0700","    0","P,,0","    0","P,,0",,,"  128",",,0",,,,,"  133",",,0,0700",,,,
"USC00468844","1986-08-29","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  172",",,0","   83",",,0",,,,,"   89",",,0,0700",,,,
"USC00468844","1986-08-30","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  200",",,0","   61",",,0",,,,,"   61",",,0,0700",,,,
"USC00468844","1986-08-31","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  222",",,0","   56",",,0",,,,,"  117",",,0,0700",,,,
"USC00468844","1986-09-01","37.95","-81.08333","326.1","THURMOND, WV US","    0","T,,0,0700","    0","P,,0","    0",",,0","  228",",,0","   56",",,0",,,,,"  144",",,0,0700",,,,
"USC00468844","1986-09-02","37.95","-81.08333","326.1","THURMOND, WV US","   20",",,0,0700","    0","P,,0","    0","P,,0","  194",",,0","  144",",,0",,,,,"  156",",,0,0700",,,,
"USC00468844","1986-09-03","37.95","-81.08333","326.1","THURMOND, WV US","  348",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,"  194",",,0,0700",,,,
"USC00468844","1986-09-04","37.95","-81.08333","326.1","THURMOND, WV US","   51",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  144",",,0",,,,,"  172",",,0,0700",,,,
"USC00468844","1986-09-05","37.95","-81.08333","326.1","THURMOND, WV US","  211",",,0,0700","    0","P,,0","    0","P,,0","  211",",,0","  172",",,0",,,,,"  183",",,0,0700",,,,
"USC00468844","1986-09-06","37.95","-81.08333","326.1","THURMOND, WV US","  114",",,0,0700","    0","P,,0","    0","P,,0","  217",",,0","  167",",,0",,,,,"  183",",,0,0700",,,,
"USC00468844","1986-09-07","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  239",",,0","  117",",,0",,,,,"  122",",,0,0700",,,,
"USC00468844","1986-09-08","37.95","-81.08333","326.1","THURMOND, WV US","   15",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","  117",",,0",,,,,"  122",",,0,0700",,,,
"USC00468844","1986-09-09","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  194",",,0","   67",",,0",,,,,"   67",",,0,0700",,,,
"USC00468844","1986-09-10","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  233",",,0","   67",",,0",,,,,"  122",",,0,0700",,,,
"USC00468844","1986-09-11","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  117",",,0",,,,,"  139",",,0,0700",,,,
"USC00468844","1986-09-12","37.95","-81.08333","326.1","THURMOND, WV US","   41",",,0,0700","    0","P,,0","    0","P,,0","  289",",,0","  133",",,0",,,,,"  183",",,0,0700",,,,
"USC00468844","1986-09-13","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  239",",,0","  128",",,0",,,,,"  128",",,0,0700",,,,
"USC00468844","1986-09-14","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  228",",,0","  111",",,0",,,,,"  111",",,0,0700",,,,
"USC00468844","1986-09-15","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","  111",",,0",,,,,"  128",",,0,0700",,,,
"USC00468844","1986-09-16","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  244",",,0","  111",",,0",,,,,"  150",",,0,0700",,,,
"USC00468844","1986-09-17","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  183",",,0","   67",",,0",,,,,"   72",",,0,0700",,,,
"USC00468844","1986-09-18","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  222",",,0","   67",",,0",,,,,"  117",",,0,0700",,,,
"USC00468844","1986-09-19","37.95","-81.08333","326.1","THURMOND, WV US","   18",",,0,0700","    0","P,,0","    0","P,,0","  194",",,0","  117",",,0",,,,,"  167",",,0,0700",,,,
"USC00468844","1986-09-20","37.95","-81.08333","326.1","THURMOND, WV US","   97",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","  161",",,0",,,,,"  161",",,0,0700",,,,
"USC00468844","1986-09-21","37.95","-81.08333","326.1","THURMOND, WV US","   36",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  161",",,0",,,,,"  167",",,0,0700",,,,
"USC00468844","1986-09-22","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  261",",,0","  139",",,0",,,,,"  139",",,0,0700",,,,
"USC00468844","1986-09-23","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  139",",,0",,,,,"  156",",,0,0700",,,,
"USC00468844","1986-09-24","37.95","-81.08333","326.1","THURMOND, WV US","   56",",,0,0700","    0","P,,0","    0","P,,0","  272",",,0","  150",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-09-25","37.95","-81.08333","326.1","THURMOND, WV US","  218",",,0,0700","    0","P,,0","    0","P,,0","  239",",,0","  172",",,0",,,,,"  172",",,0,0700",,,,
"USC00468844","1986-09-26","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  167",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-09-27","37.95","-81.08333","326.1","THURMOND, WV US","  102",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  172",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-09-28","37.95","-81.08333","326.1","THURMOND, WV US","  193",",,0,0700","    0","P,,0","    0","P,,0","  256",",,0","  172",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-09-29","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  161",",,0",,,,,"  167",",,0,0700",,,,
"USC00468844","1986-09-30","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  294",",,0","  167",",,0",,,,,"  167",",,0,0700",,,,
"USC00468844","1986-10-01","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0",",,0","  289",",,0","  167",",,0",,,,,"  172",",,0,0700",,,,
"USC00468844","1986-10-02","37.95","-81.08333","326.1","THURMOND, WV US","  295",",,0,0700","    0","P,,0","    0","P,,0","  278",",,0","  167",",,0",,,,,"  194",",,0,0700",,,,
"USC00468844","1986-10-03","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  267",",,0","  156",",,0",,,,,"  156",",,0,0700",,,,
"USC00468844","1986-10-04","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  283",",,0","  156",",,0",,,,,"  172",",,0,0700",,,,
"USC00468844","1986-10-05","37.95","-81.08333","326.1","THURMOND, WV US","  114",",,0,0700","    0","P,,0","    0","P,,0","  250",",,0","  172",",,0",,,,,"  178",",,0,0700",,,,
"USC00468844","1986-10-06","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","  117",",,0",,,,,"  117",",,0,0700",,,,
"USC00468844","1986-10-07","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  150",",,0","   39",",,0",,,,,"   44",",,0,0700",,,,
"USC00468844","1986-10-08","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  178",",,0","   39",",,0",,,,,"   72",",,0,0700",,,,
"USC00468844","1986-10-09","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  228",",,0","   61",",,0",,,,,"  100",",,0,0700",,,,
"USC00468844","1986-10-10","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  228",",,0","   61",",,0",,,,,"  128",",,0,0700",,,,
"USC00468844","1986-10-11","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  228",",,0","   61",",,0",,,,,"  100",",,0,0700",,,,
"USC00468844","1986-10-12","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  178",",,0","   89",",,0",,,,,"   94",",,0,0700",,,,
"USC00468844","1986-10-13","37.95","-81.08333","326.1","THURMOND, WV US","   51",",,0,0700","    0","P,,0","    0","P,,0","  211",",,0","   89",",,0",,,,,"  150",",,0,0700",,,,
"USC00468844","1986-10-14","37.95","-81.08333","326.1","THURMOND, WV US","  127",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","  150",",,0",,,,,"  150",",,0,0700",,,,
"USC00468844","1986-10-15","37.95","-81.08333","326.1","THURMOND, WV US","   13",",,0,0700","    0","P,,0","    0","P,,0","  156",",,0","   33",",,0",,,,,"   33",",,0,0700",,,,
"USC00468844","1986-10-16","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  122",",,0","   17",",,0",,,,,"   17",",,0,0700",,,,
"USC00468844","1986-10-17","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  139",",,0","   17",",,0",,,,,"   56",",,0,0700",,,,
"USC00468844","1986-10-18","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  156",",,0","   50",",,0",,,,,"   56",",,0,0700",,,,
"USC00468844","1986-10-19","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  156",",,0","   11",",,0",,,,,"   17",",,0,0700",,,,
"USC00468844","1986-10-20","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  178",",,0","   11",",,0",,,,,"   17",",,0,0700",,,,
"USC00468844","1986-10-21","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,
"USC00468844","1986-10-22","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  189",",,0","   33",",,0",,,,,"   67",",,0,0700",,,,
"USC00468844","1986-10-23","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  222",",,0","   61",",,0",,,,,"   89",",,0,0700",,,,
"USC00468844","1986-10-24","37.95","-81.08333","326.1","THURMOND, WV US","    0",",,0,0700","    0","P,,0","    0","P,,0","  211",",,0","   89",",,0",,,,,"   89",",,0,0700",,,,
"USC00468844","1986-10-25","37.95","-81.08333","326.1","THURMOND, WV US","   46",",,0,0700","    0","P,,0","    0","P,,0","  211",",,0","   89",",,0",,,,,"  122",",,0,0700",,,,
"USC00468844","1986-10-26","37.95","-81.08333","326.1","THURMOND, WV US","   36",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","   89",",,0",,,,,"  122",",,0,0700",,,,
"USC00468844","1986-10-27","37.95","-81.08333","326.1","THURMOND, WV US","   25",",,0,0700","    0","P,,0","    0","P,,0","  206",",,0","   94",",,0",,,,,"   94",",,0,0700",,,,
"USC00468844","1986-10-28","37.95","-81.08333","326.1","THURMOND, WV US","   15",",,0,0700","    0","P,,0","    0","P,,0","  161",",,0","   94",",,0",,,,,"  100",",,0,0700",,,,
