"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00126056","1962-10-01","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-02","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   51",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-03","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-04","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-05","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-06","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   46",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-07","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-08","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-09","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-10","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-11","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-12","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-13","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   18",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-14","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-15","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-16","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-17","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-18","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-19","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-20","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   13",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-21","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-22","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-23","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-24","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-25","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   15",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-26","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-27","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-28","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  168",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-29","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-30","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-10-31","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-01","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-02","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-03","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-05","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-06","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-07","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-08","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-09","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   43",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-10","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-11","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-12","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   66",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-13","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-14","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-15","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-16","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  135",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-17","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   18",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-18","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   13",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-19","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-20","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-21","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-22","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-23","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-24","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-25","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-26","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-27","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-28","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-29","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-11-30","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-01","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-02","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-03","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-04","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-05","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-06","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-07","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-08","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-09","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-10","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-11","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-12","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-13","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-14","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-15","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-16","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-17","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-18","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-19","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-20","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-21","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  216",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-22","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-23","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-24","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-25","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   36",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-26","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-27","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-28","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-29","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  157",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-30","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1962-12-31","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-01","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-02","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-03","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-04","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-05","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-06","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-07","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-08","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-09","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-10","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  135",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-11","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    8",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-12","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-13","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-14","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-15","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-16","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-17","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-18","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-19","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   15",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-20","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-21","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-22","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   79",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-23","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   33",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-24","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-25","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-26","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   13",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-27","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    8",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-28","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-29","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   13",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-30","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-01-31","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-01","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    8",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-02","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   25",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-03","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-04","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-05","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-06","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-07","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-08","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-09","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-10","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   41",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-11","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   10",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-12","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-13","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-14","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-15","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-16","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-17","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-18","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-19","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-20","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   36",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-21","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-22","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-23","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   20",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-24","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   13",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-25","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    8",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-26","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-02-27","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-03-02","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-03-03","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-03-04","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  599",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00126056","1963-03-05","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   53",",,0,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
