"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00191097","1897-07-29","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  381",",,6",,,,,"  217",",,6","  133",",,6",,,,,,,,,,
"USC00191097","1897-07-30","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  261",",,6","  139",",,6",,,,,,,,,,
"USC00191097","1897-07-31","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0","T,,6",,,"    0",",,6","  294",",,6","  167",",,6",,,,,,,,,,
"USC00191097","1897-08-01","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  256",",,6","  150",",,6",,,,,,,,,,
"USC00191097","1897-08-02","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  256",",,6","  150",",,6",,,,,,,,,,
"USC00191097","1897-08-03","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  300",",,6","  150",",,6",,,,,,,,,,
"USC00191097","1897-08-04","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  300",",,6","  183",",,6",,,,,,,,,,
"USC00191097","1897-08-05","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  386",",,6",,,,,"  250",",,6","  150",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-08-06","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  278",",,6","  128",",,6",,,,,,,,,,
"USC00191097","1897-08-07","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  283",",,6","  133",",,6",,,,,,,,,,
"USC00191097","1897-08-08","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  294",",,6","  144",",,6",,,,,,,,,,
"USC00191097","1897-08-09","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  289",",,6","  156",",,6",,,,,,,,,,
"USC00191097","1897-08-10","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  267",",,6","  144",",,6",,,,,,,,,,
"USC00191097","1897-08-11","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    5",",,6",,,,,"  250",",,6","  172",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-08-12","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  272",",,6","  156",",,6",,,,,,,,,,
"USC00191097","1897-08-13","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  261",",,6","  128",",,6",,,,,,,,,,
"USC00191097","1897-08-14","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  300",",,6","  144",",,6",,,,,,,,,,
"USC00191097","1897-08-15","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,"    0",",,6","  294",",,6","  194",",,6",,,,,,,,,,
"USC00191097","1897-08-16","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   81",",,6",,,,,"  261",",,6","  194",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-08-17","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   15",",,6",,,,,"  244",",,6","  167",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-08-18","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  261",",,6","  117",",,6",,,,,,,,,,
"USC00191097","1897-08-19","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  262",",,6",,,,,"  256",",,6","  150",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-08-20","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  250",",,6","  167",",,6",,,,,,,,,,
"USC00191097","1897-08-21","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  256",",,6","   83",",,6",,,,,,,,,,
"USC00191097","1897-08-22","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  261",",,6","  161",",,6",,,,,,,,,,
"USC00191097","1897-08-23","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  137",",,6",,,,,"  194",",,6","  139",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-08-24","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   15",",,6",,,,,"  222",",,6","  144",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-08-25","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  234",",,6",,,,,"  256",",,6","  106",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-08-26","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  261",",,6","  144",",,6",,,,,,,,,,
"USC00191097","1897-08-27","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  256",",,6","  111",",,6",,,,,,,,,,
"USC00191097","1897-08-28","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  289",",,6","  172",",,6",,,,,,,,,,
"USC00191097","1897-08-29","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  272",",,6","  144",",,6",,,,,,,,,,
"USC00191097","1897-08-30","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  272",",,6","  156",",,6",,,,,,,,,,
"USC00191097","1897-08-31","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,"    0",",,6","  256",",,6","  122",",,6",,,,,,,,,,
"USC00191097","1897-09-01","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  261",",,6","  106",",,6",,,,,,,,,,
"USC00191097","1897-09-02","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  142",",,6",,,,,"  189",",,6","  156",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-09-03","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    3",",,6",,,,,"  217",",,6","  100",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-09-04","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  233",",,6","   83",",,6",,,,,,,,,,
"USC00191097","1897-09-05","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  289",",,6","  111",",,6",,,,,,,,,,
"USC00191097","1897-09-06","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  311",",,6","  144",",,6",,,,,,,,,,
"USC00191097","1897-09-07","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  211",",,6","  150",",,6",,,,,,,,,,
"USC00191097","1897-09-08","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  278",",,6","  144",",,6",,,,,,,,,,
"USC00191097","1897-09-09","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  322",",,6","  167",",,6",,,,,,,,,,
"USC00191097","1897-09-10","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  344",",,6","  200",",,6",,,,,,,,,,
"USC00191097","1897-09-11","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  306",",,6","  211",",,6",,,,,,,,,,
"USC00191097","1897-09-12","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   28",",,6",,,,,"  211",",,6","   83",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-09-13","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  233",",,6","  111",",,6",,,,,,,,,,
"USC00191097","1897-09-14","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   79",",,6",,,,,"  211",",,6","  111",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-09-15","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,"    0",",,6","  222",",,6","   89",",,6",,,,,,,,,,
"USC00191097","1897-09-16","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  261",",,6","   83",",,6",,,,,,,,,,
"USC00191097","1897-09-17","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   61",",,6",,,,,"  228",",,6","  167",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-09-18","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  206",",,6","   61",",,6",,,,,,,,,,
"USC00191097","1897-09-19","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  233",",,6","   78",",,6",,,,,,,,,,
"USC00191097","1897-09-20","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0","T,,6",,,,,"  222",",,6","  111",",,6",,,,,,,,,,
"USC00191097","1897-09-21","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  267",",,6",,,,,"  167",",,6","   72",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-09-22","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  161",",,6","   39",",,6",,,,,,,,,,
"USC00191097","1897-09-23","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  161",",,6","   78",",,6",,,,,,,,,,
"USC00191097","1897-09-24","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  165",",,6",,,,,"  211",",,6","  117",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-09-25","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  256",",,6","  111",",,6",,,,,,,,,,
"USC00191097","1897-09-26","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  256",",,6","  139",",,6",,,,,,,,,,
"USC00191097","1897-09-27","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   18",",,6",,,,,"  156",",,6","   94",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-09-28","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  161",",,6","   17",",,6",,,,,,,,,,
"USC00191097","1897-09-29","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  194",",,6","   22",",,6",,,,,,,,,,
"USC00191097","1897-09-30","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,"    0",",,6","  256",",,6","   50",",,6",,,,,,,,,,
"USC00191097","1897-10-01","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  289",",,6","  117",",,6",,,,,,,,,,
"USC00191097","1897-10-02","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  139",",,6","   89",",,6",,,,,,,,,,
"USC00191097","1897-10-03","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  167",",,6","   11",",,6",,,,,,,,,,
"USC00191097","1897-10-04","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  233",",,6","   17",",,6",,,,,,,,,,
"USC00191097","1897-10-05","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  256",",,6","   33",",,6",,,,,,,,,,
"USC00191097","1897-10-06","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  233",",,6","   83",",,6",,,,,,,,,,
"USC00191097","1897-10-07","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  183",",,6","   83",",,6",,,,,,,,,,
"USC00191097","1897-10-08","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    5",",,6",,,,,"  167",",,6","   61",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-10-09","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  200",",,6","   61",",,6",,,,,,,,,,
"USC00191097","1897-10-10","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  144",",,6","   -6",",,6",,,,,,,,,,
"USC00191097","1897-10-11","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  222",",,6","   33",",,6",,,,,,,,,,
"USC00191097","1897-10-12","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  244",",,6","  133",",,6",,,,,,,,,,
"USC00191097","1897-10-13","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   76",",,6",,,,,"  206",",,6","  117",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-10-14","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  217",",,6","   39",",,6",,,,,,,,,,
"USC00191097","1897-10-15","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,"    0",",,6","  300",",,6","  111",",,6",,,,,,,,,,
"USC00191097","1897-10-16","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  311",",,6","  167",",I,6",,,,,,,,,,
"USC00191097","1897-10-17","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  117",",I,6","   78",",,6",,,,,,,,,,
"USC00191097","1897-10-18","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  156",",,6","  -11",",,6",,,,,,,,,,
"USC00191097","1897-10-19","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  206",",,6","   50",",,6",,,,,,,,,,
"USC00191097","1897-10-20","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  144",",,6","   61",",,6",,,,,,,,,,
"USC00191097","1897-10-21","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   13",",,6",,,,,"   89",",,6","   72",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-10-22","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    8",",,6",,,,,"  100",",,6","   11",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-10-23","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  139",",,6","    0",",,6",,,,,,,,,,
"USC00191097","1897-10-24","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  133",",,6","   -6",",,6",,,,,,,,,,
"USC00191097","1897-10-25","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  156",",,6","   72",",,6",,,,,,,,,,
"USC00191097","1897-10-26","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  161",",,6","   50",",,6",,,,,,,,,,
"USC00191097","1897-10-27","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  156",",,6","   28",",,6",,,,,,,,,,
"USC00191097","1897-10-28","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0","T,,6",,,,,"  139",",,6","   61",",,6",,,,,,,,,,
"USC00191097","1897-10-29","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  128",",,6","  111",",I,6",,,,,,,,,,
"USC00191097","1897-10-30","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   83",",I,6","  -11",",,6",,,,,,,,,,
"USC00191097","1897-10-31","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,"    0",",,6","  128",",,6","  -39",",,6",,,,,,,,,,
"USC00191097","1897-11-01","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  156",",,6","   39",",,6",,,,,,,,,,
"USC00191097","1897-11-02","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  422",",,6",,,,,"  122",",,6","  106",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-11-03","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  117",",,6",,,,,"  139",",,6","   50",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-11-04","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  183",",,6","   22",",,6",,,,,,,,,,
"USC00191097","1897-11-05","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  172",",,6","   22",",,6",,,,,,,,,,
"USC00191097","1897-11-06","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   13",",,6",,,,,"  189",",,6","   83",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-11-07","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  106",",,6","   50",",,6",,,,,,,,,,
"USC00191097","1897-11-08","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   94",",,6","   -6",",,6",,,,,,,,,,
"USC00191097","1897-11-09","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   53",",,6",,,,,"  144",",,6","   39",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-11-10","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  137",",,6",,,,,"  100",",,6","   61",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-11-11","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   83",",,6","  -33",",,6",,,,,,,,,,
"USC00191097","1897-11-12","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  495",",,6",,,,,"   61",",,6","    0",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-11-13","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   30",",,6",,,,,"   78",",,6","    0",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-11-14","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   61",",,6","   -6",",,6",,,,,,,,,,
"USC00191097","1897-11-15","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,"    0",",,6","  161",",,6","  -39",",,6",,,,,,,,,,
"USC00191097","1897-11-16","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    3",",,6",,,,,"  200",",,6","   22",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-11-17","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   79",",,6",,,,,"   56",",,6","    0",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-11-18","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   17",",,6","  -50",",,6",,,,,,,,,,
"USC00191097","1897-11-19","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  -17",",,6","  -44",",,6",,,,,,,,,,
"USC00191097","1897-11-20","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   48",",,6",,,,,"   78",",,6","  -50",",,6",,,,,,,,,"    1",",,6"
"USC00191097","1897-11-21","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    8",",,6",,,,,"  150",",,6","    6",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-11-22","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   28",",,6","   11",",I,6",,,,,,,,,,
"USC00191097","1897-11-23","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   84",",,6",,,,,"    0",",I,6","  -33",",,6",,,,,,,,,"    1",",,6"
"USC00191097","1897-11-24","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   50",",,6"," -133",",,6",,,,,,,,,,
"USC00191097","1897-11-25","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  167",",,6","  -67",",,6",,,,,,,,,,
"USC00191097","1897-11-26","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    8",",,6",,,,,"  172",",,6","   39",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-11-27","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  114",",,6",,,,,"  122",",,6","  111",",I,6",,,,,,,"    1",",,6",,
"USC00191097","1897-11-28","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   17",",I,6","  -72",",,6",,,,,,,,,,
"USC00191097","1897-11-29","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   33",",,6","  -33",",,6",,,,,,,,,,
"USC00191097","1897-11-30","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   28",",,6",,,"    0",",,6","   -6",",,6","  -44",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-12-01","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   11",",,6","  -72",",,6",,,,,,,,,,
"USC00191097","1897-12-02","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   17",",,6","  -22",",,6",,,,,,,,,,
"USC00191097","1897-12-03","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  -17",",,6","  -56",",,6",,,,,,,,,,
"USC00191097","1897-12-04","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   18",",,6",,,,,"  111",",,6","  -39",",,6",,,,,,,,,"    1",",,6"
"USC00191097","1897-12-05","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   66",",,6",,,,,"  100",",,6","  -28",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-12-06","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   28",",,6","  -22",",,6",,,,,,,,,,
"USC00191097","1897-12-07","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"    0",",,6","  -39",",,6",,,,,,,,,,
"USC00191097","1897-12-08","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   36",",,6",,,,,"   28",",,6","  -33",",,6",,,,,,,,,"    1",",,6"
"USC00191097","1897-12-09","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  117",",,6","   -6",",,6",,,,,,,,,,
"USC00191097","1897-12-10","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  172",",,6","   22",",,6",,,,,,,,,,
"USC00191097","1897-12-11","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  161",",,6","   89",",,6",,,,,,,,,,
"USC00191097","1897-12-12","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   48",",,6",,,,,"   83",",,6","   50",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-12-13","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   20",",,6",,,,,"   50",",,6","   -6",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-12-14","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  150",",,6","   17",",,6",,,,,,,,,,
"USC00191097","1897-12-15","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  150",",,6","   22",",,6",,,,,,,,,,
"USC00191097","1897-12-16","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   23",",,6",,,,,"  111",",,6","   33",",,6",,,,,,,"    1",",,6",,
"USC00191097","1897-12-17","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   83",",,6","   17",",,6",,,,,,,,,,
"USC00191097","1897-12-18","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    5",",,6",,,,,"   17",",,6","    6",",I,6",,,,,,,"    1",",,6",,
"USC00191097","1897-12-19","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  -50",",I,6"," -106",",,6",,,,,,,,,,
"USC00191097","1897-12-20","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"    0",",,6"," -122",",,6",,,,,,,,,,
"USC00191097","1897-12-21","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   46",",,6",,,,,"    0",",,6","  -67",",,6",,,,,,,,,"    1",",,6"
"USC00191097","1897-12-22","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   -6",",,6","  -89",",,6",,,,,,,,,,
"USC00191097","1897-12-23","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"    0",",,6","  -67",",,6",,,,,,,,,,
"USC00191097","1897-12-24","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  -67",",,6"," -117",",,6",,,,,,,,,,
"USC00191097","1897-12-25","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  -17",",,6"," -144",",,6",,,,,,,,,,
"USC00191097","1897-12-26","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"    0",",,6"," -100",",,6",,,,,,,,,,
"USC00191097","1897-12-27","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   51",",,6",,,,,"   17",",,6","  -50",",,6",,,,,,,,,"    1",",,6"
"USC00191097","1897-12-28","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  -44",",,6"," -128",",,6",,,,,,,,,,
"USC00191097","1897-12-29","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   50",",,6"," -167",",,6",,,,,,,,,,
"USC00191097","1897-12-30","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   20",",,6",,,,,"   78",",,6"," -100",",,6",,,,,,,,,"    1",",,6"
"USC00191097","1897-12-31","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,"   51",",,6","   33",",,6","  -17",",I,6",,,,,,,,,,
"USC00191097","1898-01-01","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  145",",,6",,,,,"  -39",",I,6","  -61",",,6",,,,,,,,,"    1",",,6"
"USC00191097","1898-01-02","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  -33",",,6"," -139",",,6",,,,,,,,,,
"USC00191097","1898-01-03","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  -39",",,6"," -111",",,6",,,,,,,,,,
"USC00191097","1898-01-04","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  -61",",,6"," -178",",,6",,,,,,,,,,
"USC00191097","1898-01-05","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   23",",,6",,,,,"   33",",,6"," -150",",,6",,,,,,,,,"    1",",,6"
"USC00191097","1898-01-06","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   61",",,6","  -72",",,6",,,,,,,,,,
"USC00191097","1898-01-07","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    5",",,6",,,,,"   56",",,6","   11",",,6",,,,,,,"    1",",,6",,
"USC00191097","1898-01-08","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"  139",",,6","  -22",",,6",,,,,,,,,,
"USC00191097","1898-01-09","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   39",",,6","  -11",",,6",,,,,,,,,,
"USC00191097","1898-01-10","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   72",",,6","  -67",",,6",,,,,,,,,,
"USC00191097","1898-01-11","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0",",,6",,,,,"   50",",,6","  -28",",,6",,,,,,,,,,
"USC00191097","1898-01-12","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    0","T,,6",,,,,"  117",",,6","    6",",,6",,,,,,,,,,
