"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SN53","SN53_ATTRIBUTES","SN55","SN55_ATTRIBUTES","SX52","SX52_ATTRIBUTES","SX53","SX53_ATTRIBUTES","SX55","SX55_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00071200","2008-01-23","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   50",",,0","  -56",",,0","  -56",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-01-24","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0","T,,0,2400","    0","T,,0","    0",",,0","   22",",,0","  -78",",,0","  -33",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-01-25","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   11",",,0","  -72",",,0","  -50",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-01-26","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   11",",,0","  -72",",,0","   -6",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-01-27","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   44",",,0","  -22",",,0","  -11",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-01-28","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   56",",,0","  -61",",,0","  -39",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-01-29","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    5",",,0,2400","    0",",,0","    0",",,0","   50",",,0","  -50",",,0","   44",",,0,2400",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00071200","2008-01-30","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   20",",,0,2400","    0",",,0","    0",",,0","   94",",,0","   -6",",,0","   -6",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-01-31","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   50",",,0","  -78",",,0","  -11",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-01","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","  340",",,0,2400","    0",",,0","    0",",,0","  111",",,0","  -11",",,0","   39",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-02","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   83",",,0","  -33",",,0","  -33",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-03","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  111",",,0","  -44",",,0","   33",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-04","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  100",",,0","   17",",,0","   67",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-05","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  128",",,0","   50",",,0","   89",",,0,2400",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00071200","2008-02-06","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    3",",,0,2400","    0",",,0","    0",",,0","  211",",,0","   83",",,0","  189",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-07","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   15",",,0,2400","    0",",,0","    0",",,0","  189",",,0","   -6",",,0","   -6",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-08","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   94",",,0","  -22",",,0","  -22",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-09","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    5",",,0,2400","    0",",,0","    0",",,0","  106",",,0","  -28",",,0","   44",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-10","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0","T,,0","    0",",,0","   83",",,0","  -83",",,0","  -83",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-11","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  -39",",,0"," -111",",,0","  -67",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-12","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   89",",,0,2400","    0","T,,0","    0",",,0","    6",",,0","  -67",",,0","    6",",,0,2400",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,,,
"USC00071200","2008-02-13","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","  427",",,0,2400","    0",",,0","    0",",,0","   61",",,0","    6",",,0","   11",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-14","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   39",",,0","  -44",",,0","  -44",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-15","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  111",",,0","  -50",",,0","   33",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-16","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   33",",,0","  -50",",,0","  -50",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-17","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  144",",,0","  -67",",,0","  144",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-18","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   56",",,0,2400","    0",",,0","    0",",,0","  217",",,0","    0",",,0","    0",",,0,2400",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00071200","2008-02-19","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   72",",,0","  -22",",,0","  -22",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-20","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   20",",,0,2400","   28",",,0","   25",",,0","    6",",,0","  -61",",,0","  -50",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-21","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0","T,,0,2400","    0","T,,0","    0","T,,0","    0",",,0","  -78",",,0","  -28",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-22","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","  114",",,0,2400","   30",",,0","   25",",,0","   11",",,0","  -33",",,0","    6",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00071200","2008-02-23","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0","T,,0","   17",",,0","  -39",",,0","  -39",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-24","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   50",",,0","  -72",",,0","  -11",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-25","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   94",",,0","  -17",",,0","  -11",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-26","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   25",",,0,2400","    0",",,0","    0",",,0","   78",",,0","  -11",",,0","   72",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-27","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0","T,,0","    0",",,0","   72",",,0","  -33",",,0","  -33",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-28","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","    0",",,0","  -67",",I,0","  -78",",I,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-02-29","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   56",",,0"," -106",",,0","   56",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-01","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0","T,,0,2400","    0",",,0","    0",",,0","   78",",,0","    6",",,0","    6",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-02","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   78",",,0","  -28",",,0","  -17",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-03","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  172",",,0","  -33",",,0","  139",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-04","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   56",",,0,2400","    0",",,0","    0",",,0","  206",",,0","  128",",,0","  156",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-05","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","  109",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   11",",,0","   17",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-06","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  117",",,0","  -28",",,0","    6",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-07","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","  191",",,0,2400","    0",",,0","    0",",,0","   83",",,0","  -11",",,0","   83",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-08","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","  229",",,0,2400","    0",",,0","    0",",,0","  189",",,0","    6",",,0","    6",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,
"USC00071200","2008-03-09","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   56",",,0","  -22",",,0","    6",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-10","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   94",",,0","  -56",",,0","   28",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-11","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  111",",,0","    6",",,0","   50",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-12","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0","T,,0,2400","    0",",,0","    0",",,0","  106",",,0","   17",",,0","   28",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-13","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   89",",,0","  -39",",,0","   28",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-14","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0","T,,0,2400","    0",",,0","    0",",,0","  167",",,0","   22",",,0","   83",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-15","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    8",",,0,2400","    0",",,0","    0",",,0","  150",",,0","   72",",,0","   78",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-16","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   43",",,0,2400","    0",",,0","    0",",,0","  100",",,0","   39",",,0","   39",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-17","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  100",",,0","   -6",",,0","   33",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-18","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   18",",,0,2400","    0","T,,0","    0",",,0","   67",",,0","   28",",,0","   56",",,0,2400",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00071200","2008-03-19","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","  135",",,0,2400","    0",",,0","    0",",,0","  183",",,0","   56",",,0","  178",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-20","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   25",",,0,2400","    0",",,0","    0",",,0","  178",",,0","   28",",,0","   28",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-21","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  111",",,0","   17",",,0","   33",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-22","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   94",",,0","   17",",,0","   17",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-23","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   89",",,0","  -33",",,0","  -28",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-24","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  100",",,0","  -33",",,0","   39",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-25","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   94",",,0","  -44",",,0","   67",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-26","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  183",",,0","   50",",,0","   61",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-27","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    8",",,0,2400","    0",",,0","    0",",,0","  111",",,0","   28",",,0","   83",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-28","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0","T,,0,2400","    0",",,0","    0",",,0","  194",",,0","   50",",,0","   50",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-29","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   94",",,0","   -6",",,0","   33",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-30","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   94",",,0","  -11",",,0","   44",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-03-31","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    5",",,0,2400","    0",",,0","    0",",,0","  150",",,0","   39",",,0","  150",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-01","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   74",",,0,2400","    0",",,0","    0",",,0","  228",",,0","  144",",,0","  178",",,0,2400",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00071200","2008-04-02","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  178",",,0","    0",",,0","    0",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-03","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   69",",,0,2400","    0",",,0","    0",",,0","  106",",,0","  -28",",,0","   39",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-04","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   56",",,0,2400","    0",",,0","    0",",,0","  128",",,0","   39",",,0","  100",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-05","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   94",",,0","   94",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-06","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","  102",",,0,2400","    0",",,0","    0",",,0","  100",",,0","   72",",,0","   72",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-07","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","   89",",,0","   56",",,0","   72",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-08","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    3",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   56",",,0","   56",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-09","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   50",",,0","  117",",,0,2400",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00071200","2008-04-10","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    3",",,0,2400","    0",",,0","    0",",,0","  228",",,0","  111",",,0","  144",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-11","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   10",",,0,2400","    0",",,0","    0",",,0","  222",",,0","  117",",,0","  161",",,0,2400",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00071200","2008-04-12","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   25",",,0,2400","    0",",,0","    0",",,0","  233",",,0","  122",",,0","  150",",,0,2400",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00071200","2008-04-13","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    3",",,0,2400","    0",",,0","    0",",,0","  150",",,0","   72",",,0","   78",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-14","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0","T,,0,2400","    0",",,0","    0",",,0","  133",",,0","   28",",,0","   78",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-15","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   28",",,0","   28",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-16","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  189",",,0","  -11",",,0","   44",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-17","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  244",",,0","    0",",,0","   83",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-18","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  289",",,0","   50",",,0","  106",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-19","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  256",",,0","   61",",,0","  144",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-20","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   69",",,0,2400","    0",",,0","    0",",,0","  222",",,0","  122",",,0","  156",",,0,2400",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00071200","2008-04-21","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0","T,,0,2400","    0",",,0","    0",",,0","  172",",,0","  122",",,0","  133",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-22","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  222",",,0","  111",",,0","  122",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-23","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  244",",,0","   83",",,0","  128",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-24","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  106",",,0","  106",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-25","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  233",",,0","   56",",,0","  150",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-26","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  228",",,0","  128",",,0","  128",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-27","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   20",",,0,2400","    0",",,0","    0",",,0","  133",",,0","   89",",,0","  106",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-28","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","  145",",,0,2400","    0",",,0","    0",",,0","  183",",,0","   89",",,0","  122",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-29","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  156",",,0","   56",",,0","   56",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-04-30","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   33",",,0","   61",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-05-01","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    5",",,0,2400","    0",",,0","    0",",,0","  172",",,0","   33",",,0","  122",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-05-02","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","   78",",,0","  144",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-05-03","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0","T,,0,2400","    0",",,0","    0",",,0","  211",",,0","  111",",,0","  128",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-05-04","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  217",",,0","  111",",,0","  122",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-05-05","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  200",",,0","   83",",,0","  128",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-05-06","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","   56",",,0","  100",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-05-07","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    0",",,0,2400","    0",",,0","    0",",,0","  267",",,0","   78",",,0","  217",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-05-08","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    5",",,0,2400","    0",",,0","    0",",,0","  239",",,0","  172",",,0","  172",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-05-09","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","  635",",,0,2400","    0",",,0","    0",",,0","  172",",,0","  111",",,0","  117",",,0,2400",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00071200","2008-05-10","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","    3",",,0,2400","    0",",,0","    0",",,0","  172",",,0","   67",",,0","   67",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00071200","2008-05-11","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","   23",",,0,2400","    0",",,0","    0",",,0","  172",",,0","   39",",,0","  106",",,0,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
