"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00248314","1970-05-31","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    5",",,0","    0",",,0","    0",",,0","  211",",,0","   22",",,0",,,,,"  150",",,0",,,,,,,,,,,,
"USC00248314","1970-06-01","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00248314","1970-06-02","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","   28",",,0",,,,,"  200",",,0",,,,,,,,,,,,
"USC00248314","1970-06-03","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","   78",",,0",,,,,"  267",",,0",,,,,,,,,,,,
"USC00248314","1970-06-04","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","   83",",,0",,,,,"  233",",,0",,,,,,,,,,,,
"USC00248314","1970-06-05","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","   72",",,0",,,,,"  261",",,0",,,,,,,,,,,,
"USC00248314","1970-06-06","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","   94",",,0",,,,,"  233",",,0",,,,,,,,,,,,
"USC00248314","1970-06-07","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   84",",,0","    0",",,0","    0",",,0","  339",",,0","   94",",,0",,,,,"  200",",,0",,,,,,,,,,,,
"USC00248314","1970-06-08","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   38",",,0","    0",",,0","    0",",,0","  272",",,0","   94",",,0",,,,,"  156",",,0",,,,,,,,,,,,
"USC00248314","1970-06-09","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   61",",,0","    0",",,0","    0",",,0","  183",",,0","  100",",,0",,,,,"  139",",,0",,,,,,,,,,,,
"USC00248314","1970-06-10","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   56",",,0",,,,,"  150",",,0",,,,,,,,,,,,
"USC00248314","1970-06-11","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   33",",,0",,,,,"  128",",,0",,,,,,,,,,,,
"USC00248314","1970-06-12","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00248314","1970-06-13","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","  168",",,0","    0",",,0","    0",",,0","  161",",,0","   44",",,0",,,,,"  128",",,0",,,,,,,,,,,,
"USC00248314","1970-06-14","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   56",",,0",,,,,"  122",",,0",,,,,,,,,,,,
"USC00248314","1970-06-15","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   13",",,0","    0",",,0","    0",",,0","  183",",,0","   72",",,0",,,,,"  133",",,0",,,,,,,,,,,,
"USC00248314","1970-06-16","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   56",",,0",,,,,"  122",",,0",,,,,,,,,,,,
"USC00248314","1970-06-17","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    8",",,0","    0",",,0","    0",",,0","  228",",,0","   94",",,0",,,,,"  217",",,0",,,,,,,,,,,,
"USC00248314","1970-06-18","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","   72",",,0",,,,,"  211",",,0",,,,,,,,,,,,
"USC00248314","1970-06-19","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  117",",,0",,,,,"  222",",,0",,,,,,,,,,,,
"USC00248314","1970-06-20","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  100",",,0",,,,,"  217",",,0",,,,,,,,,,,,
"USC00248314","1970-06-21","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  111",",,0",,,,,"  194",",,0",,,,,,,,,,,,
"USC00248314","1970-06-22","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0","T,,0","    0",",,0","    0",",,0","  339",",,0","  122",",,0",,,,,"  217",",,0",,,"    1",",,0",,,,,,,,
"USC00248314","1970-06-23","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  133",",,0",,,,,"  289",",,0",,,,,,,,,,,,
"USC00248314","1970-06-24","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    5",",,0","    0",",,0","    0",",,0","  361",",,0","  161",",,0",,,,,"  311",",,0",,,,,,,,,,,,
"USC00248314","1970-06-25","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","  133",",,0",,,,,"  322",",,0",,,,,,,,,,,,
"USC00248314","1970-06-26","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   84",",,0","    0",",,0","    0",",,0","  383",",,0","  117",",,0",,,,,"  256",",,0",,,,,,,,,,,,
"USC00248314","1970-06-27","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   13",",,0","    0",",,0","    0",",,0","  333",",,0","  128",",,0",,,,,"  167",",,0",,,,,,,,,,,,
"USC00248314","1970-06-28","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","  117",",,0",,,,,"  194",",,0",,,,,,,,,,,,
"USC00248314","1970-06-29","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   15",",,0","    0",",,0","    0",",,0","  200",",,0","  106",",,0",,,,,"  133",",,0",,,,,,,,,,,,
"USC00248314","1970-06-30","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","   67",",,0",,,,,"  156",",,0",,,,,,,,,,,,
"USC00248314","1970-07-01","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","   44",",,0",,,,,"  239",",,0",,,,,,,,,,,,
"USC00248314","1970-07-02","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","   94",",,0",,,,,"  172",",,0",,,,,,,,,,,,
"USC00248314","1970-07-03","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","   78",",,0",,,,,"  244",",,0",,,,,,,,,,,,
"USC00248314","1970-07-04","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","   78",",,0",,,,,"  256",",,0",,,,,,,,,,,,
"USC00248314","1970-07-05","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   84",",,0","    0",",,0","    0",",,0","  333",",,0","  139",",,0",,,,,"  178",",,0",,,,,,,,,,,,
"USC00248314","1970-07-06","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  111",",,0",,,,,"  239",",,0",,,,,,,,,,,,
"USC00248314","1970-07-07","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","   94",",,0",,,,,"  239",",,0",,,,,,,,,,,,
"USC00248314","1970-07-08","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  106",",,0",,,,,"  244",",,0",,,,,,,,,,,,
"USC00248314","1970-07-09","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","  100",",,0",,,,,"  278",",,0",,,,,,,,,,,,
"USC00248314","1970-07-10","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   13",",,0","    0",",,0","    0",",,0","  278",",,0","  156",",,0",,,,,"  194",",,0",,,,,,,,,,,,
"USC00248314","1970-07-11","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   28",",,0","    0",",,0","    0",",,0","  294",",,0","  128",",,0",,,,,"  222",",,0",,,"    1",",,0",,,,,,,,
"USC00248314","1970-07-12","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   38",",,0","    0",",,0","    0",",,0","  333",",,0","  106",",,0",,,,,"  189",",,0",,,,,,,,,,,,
"USC00248314","1970-07-13","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    3",",,0","    0",",,0","    0",",,0","  244",",,0","  117",",,0",,,,,"  150",",,0",,,,,,,,,,,,
"USC00248314","1970-07-14","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","   39",",,0",,,,,"  233",",,0",,,,,,,,,,,,
"USC00248314","1970-07-15","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","   50",",,0",,,,,"  267",",,0",,,,,,,,,,,,
"USC00248314","1970-07-16","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","   94",",,0",,,,,"  256",",,0",,,,,,,,,,,,
"USC00248314","1970-07-17","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  139",",,0",,,,,"  267",",,0",,,,,,,,,,,,
"USC00248314","1970-07-18","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  356",",,0","   89",",,0",,,,,"  239",",,0",,,,,,,,,,,,
"USC00248314","1970-07-19","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  111",",,0",,,,,"  222",",,0",,,,,,,,,,,,
"USC00248314","1970-07-20","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  372",",,0","  122",",,0",,,,,"  283",",,0",,,,,,,,,,,,
"USC00248314","1970-07-21","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   43",",,0","    0",",,0","    0",",,0","  289",",,0","  150",",,0",,,,,"  211",",,0",,,"    1",",,0",,,,,,,,
"USC00248314","1970-07-22","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","  165",",,0","    0",",,0","    0",",,0","  239",",,0","  117",",,0",,,,,"  133",",,0",,,,,,,,,,,,
"USC00248314","1970-07-23","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","   67",",,0",,,,,"  172",",,0",,,,,,,,,,,,
"USC00248314","1970-07-24","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00248314","1970-07-25","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","   72",",,0",,,,,"  189",",,0",,,,,,,,,,,,
"USC00248314","1970-07-26","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  106",",,0",,,,,"  278",",,0",,,,,,,,,,,,
"USC00248314","1970-07-27","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  122",",,0",,,,,"  172",",,0",,,"    1",",,0",,,,,,,,
"USC00248314","1970-07-28","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   76",",,0","    0",",,0","    0",",,0","  289",",,0","  111",",,0",,,,,"  156",",,0",,,,,,,,,,,,
"USC00248314","1970-07-29","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    5",",,0","    0",",,0","    0",",,0","  283",",,0","  106",",,0",,,,,"  206",",,0",,,,,,,,,,,,
"USC00248314","1970-07-30","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   89",",,0",,,,,"  200",",,0",,,,,,,,,,,,
"USC00248314","1970-07-31","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","   56",",,0",,,,,"  278",",,0",,,,,,,,,,,,
"USC00248314","1970-08-01","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","   67",",,0",,,,,"  233",",,0",,,,,,,,,,,,
"USC00248314","1970-08-02","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  111",",,0",,,,,"  156",",,0",,,,,,,,,,,,
"USC00248314","1970-08-03","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  100",",,0",,,,,"  217",",,0",,,,,,,,,,,,
"USC00248314","1970-08-04","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","   67",",,0",,,,,"  289",",,0",,,,,,,,,,,,
"USC00248314","1970-08-05","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  128",",,0",,,,,"  211",",,0",,,,,,,,,,,,
"USC00248314","1970-08-06","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  133",",,0",,,,,"  228",",,0",,,,,,,,,,,,
"USC00248314","1970-08-07","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  367",",,0","  117",",,0",,,,,"  317",",,0",,,,,,,,,,,,
"USC00248314","1970-08-08","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    3",",,0","    0",",,0","    0",",,0","  328",",,0","  167",",,0",,,,,"  211",",,0",,,,,,,,,,,,
"USC00248314","1970-08-09","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","   28",",,0",,,,,"  272",",,0",,,,,,,,,,,,
"USC00248314","1970-08-10","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","   50",",,0",,,,,"  189",",,0",,,,,,,,,,,,
"USC00248314","1970-08-11","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","   72",",,0",,,,,"  211",",,0",,,,,,,,,,,,
"USC00248314","1970-08-12","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  344",",,0","   78",",,0",,,,,"  239",",,0",,,,,,,,,,,,
"USC00248314","1970-08-13","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  339",",,0","   89",",,0",,,,,"  250",",,0",,,,,,,,,,,,
"USC00248314","1970-08-14","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","   44",",,0",,,,,"  217",",,0",,,,,,,,,,,,
"USC00248314","1970-08-15","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","   50",",,0",,,,,"  250",",,0",,,,,,,,,,,,
"USC00248314","1970-08-16","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  361",",,0","   72",",,0",,,,,"  239",",,0",,,,,,,,,,,,
"USC00248314","1970-08-17","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","   89",",,0",,,,,"  211",",,0",,,,,,,,,,,,
"USC00248314","1970-08-18","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00248314","1970-08-19","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  283",",,0","   33",",,0",,,,,"  261",",,0",,,,,,,,,,,,
"USC00248314","1970-08-20","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","   56",",,0",,,,,"  217",",,0",,,,,,,,,,,,
"USC00248314","1970-08-21","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","   50",",,0",,,,,"  122",",,0",,,,,,,,,,,,
"USC00248314","1970-08-22","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","   56",",,0",,,,,"  283",",,0",,,,,,,,,,,,
"USC00248314","1970-08-23","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","   83",",,0",,,,,"  278",",,0",,,,,,,,,,,,
"USC00248314","1970-08-24","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  333",",,0","   67",",,0",,,,,"  311",",,0",,,,,,,,,,,,
"USC00248314","1970-08-25","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  350",",,0","  100",",,0",,,,,"  283",",,0",,,"    1",",,0",,,,,,,,
"USC00248314","1970-08-26","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  106",",,0",,,,,"  250",",,0",,,,,,,,,,,,
"USC00248314","1970-08-27","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","   94",",,0",,,,,"  256",",,0",,,,,,,,,,,,
"USC00248314","1970-08-28","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  100",",,0",,,,,"  250",",,0",,,,,,,,,,,,
"USC00248314","1970-08-29","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","   50",",,0",,,,,"  189",",,0",,,,,,,,,,,,
"USC00248314","1970-08-30","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","   44",",,0",,,,,"  250",",,0",,,,,,,,,,,,
"USC00248314","1970-08-31","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","   44",",,0",,,,,"  206",",,0",,,,,,,,,,,,
"USC00248314","1970-09-01","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0","T,,0","    0",",,0","    0",",,0","  289",",,0","  117",",,0",,,,,"  172",",,0",,,,,,,,,,,,
"USC00248314","1970-09-02","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","   89",",,0",,,,,"  239",",,0",,,,,,,,,,,,
"USC00248314","1970-09-03","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","   61",",,0",,,,,"  222",",,0",,,,,,,,,,,,
"USC00248314","1970-09-04","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   89",",,0",,,,,"  178",",,0",,,,,,,,,,,,
"USC00248314","1970-09-05","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00248314","1970-09-06","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","   11",",,0",,,,,"  156",",,0",,,,,,,,,,,,
"USC00248314","1970-09-07","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0","T,,0","    0",",,0","    0",",,0","  194",",,0","   67",",,0",,,,,"  122",",,0",,,,,,,,,,,,
"USC00248314","1970-09-08","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","  343",",,0","    0",",,0","    0",",,0","  161",",,0","   83",",,0",,,,,"  122",",,0",,,,,,,,,,,,
"USC00248314","1970-09-09","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    3",",,0","    0",",,0","    0",",,0","  189",",,0","   39",",,0",,,,,"  128",",,0",,,,,,,,,,,,
"USC00248314","1970-09-10","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","    0",",,0",,,,,"  211",",,0",,,,,,,,,,,,
"USC00248314","1970-09-11","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0","T,,0","    0","T,,0","    0",",,0","  211",",,0","    6",",,0",,,,,"   28",",,0",,,,,,,,,,,,
"USC00248314","1970-09-12","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   61",",,0","  -11",",,0",,,,,"   17",",,0",,,,,,,,,,,,
"USC00248314","1970-09-13","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    5",",,0","    8",",,0","    0",",,0","   50",",,0","  -22",",,0",,,,,"   11",",,0",,,,,,,,,,,,
"USC00248314","1970-09-14","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","  -50",",,0",,,,,"   61",",,0",,,,,,,,,,,,
"USC00248314","1970-09-15","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","  -33",",,0",,,,,"  150",",,0",,,,,,,,,,,,
"USC00248314","1970-09-16","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","  -17",",,0",,,,,"  156",",,0",,,,,,,,,,,,
"USC00248314","1970-09-17","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","   44",",,0",,,,,"  139",",,0",,,,,,,,,,,,
"USC00248314","1970-09-18","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","   78",",,0",,,,,"  189",",,0",,,,,,,,,,,,
"USC00248314","1970-09-19","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   46",",,0","    0",",,0","    0",",,0","  194",",,0","   56",",,0",,,,,"  139",",,0",,,,,,,,,,,,
"USC00248314","1970-09-20","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   91",",,0","    0",",,0","    0",",,0","  144",",,0","   56",",,0",,,,,"  100",",,0",,,,,,,,,,,,
"USC00248314","1970-09-21","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    3",",,0","    0",",,0","    0",",,0","  156",",,0","   -6",",,0",,,,,"   72",",,0",,,,,,,,,,,,
"USC00248314","1970-09-22","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    8",",,0","    0",",,0","    0",",,0","  189",",,0","   -6",",,0",,,,,"  133",",,0",,,,,,,,,,,,
"USC00248314","1970-09-23","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   72",",,0",,,,,"   72",",,0",,,,,,,,,,,,
"USC00248314","1970-09-24","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  100",",,0","  -39",",,0",,,,,"   61",",,0",,,,,,,,,,,,
"USC00248314","1970-09-25","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","  -44",",,0",,,,,"  100",",,0",,,,,,,,,,,,
"USC00248314","1970-09-26","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","  -22",",,0",,,,,"   44",",,0",,,,,,,,,,,,
"USC00248314","1970-09-27","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","  -11",",,0",,,,,"  172",",,0",,,,,,,,,,,,
"USC00248314","1970-09-28","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","    0",",,0",,,,,"  167",",,0",,,,,,,,,,,,
"USC00248314","1970-09-29","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","   17",",,0",,,,,"  250",",,0",,,,,,,,,,,,
"USC00248314","1970-09-30","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","   22",",,0",,,,,"  156",",,0",,,,,,,,,,,,
"USC00248314","1970-10-01","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","   11",",,0",,,,,"  139",",,0",,,,,,,,,,,,
"USC00248314","1970-10-02","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","    0",",,0",,,,,"  117",",,0",,,,,,,,,,,,
"USC00248314","1970-10-03","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","   11",",,0",,,,,"  156",",,0",,,,,,,,,,,,
"USC00248314","1970-10-04","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  294",",,0","   44",",,0",,,,,"  206",",,0",,,,,,,,,,,,
"USC00248314","1970-10-05","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   30",",,0","    0",",,0","    0",",,0","  211",",,0","   39",",,0",,,,,"   67",",,0",,,,,,,,,,,,
"USC00248314","1970-10-06","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   -6",",,0",,,,,"    0",",,0",,,,,,,,,,,,
"USC00248314","1970-10-07","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   67",",,0","  -50",",,0",,,,,"   33",",,0",,,,,,,,,,,,
"USC00248314","1970-10-08","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   -6",",,0",,,,,"   50",",,0",,,,,,,,,,,,
"USC00248314","1970-10-09","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    8",",,0","    0",",,0","    0",",,0","   83",",,0","    6",",,0",,,,,"   56",",,0",,,,,,,,,,,,
"USC00248314","1970-10-10","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   10",",,0","    0",",,0","    0",",,0","  100",",,0","   -6",",,0",,,,,"   50",",,0",,,,,,,,,,,,
