"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00118146","1996-02-29","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-01","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-02","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-03","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-04","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  135",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-05","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-03-06","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  305",",,0,0700","  102",",,0","  102",",,0,",,,,,,,,,,,,,"    1",",,0","    1",",,0"
"USC00118146","1996-03-07","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-08","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-09","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-10","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-11","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-12","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-13","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-14","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-15","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-16","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-17","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-18","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-19","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-20","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-21","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-22","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-23","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-24","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   51",",,0,0700",,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00118146","1996-03-25","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00118146","1996-03-26","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-27","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  135",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-28","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-29","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-30","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-03-31","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1996-04-01","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-02","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-03","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-04","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-05","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-06","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-07","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-08","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-09","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-10","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-11","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-12","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,"    1",",,0"
"USC00118146","1996-04-13","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-04-14","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  216",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,"    1",",,0"
"USC00118146","1996-04-15","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-16","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-17","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-18","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   25",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,"    1",",,0"
"USC00118146","1996-04-19","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  157",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,"    1",",,0"
"USC00118146","1996-04-20","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-21","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  102",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-04-22","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-23","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-24","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-25","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  114",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-26","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-27","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-28","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   28",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-04-29","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  185",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-04-30","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-01","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-02","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  267",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-03","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   64",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-05-04","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   76",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-05","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   76",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-06","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-07","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   18",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-08","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  274",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-05-09","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  419",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-05-10","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-05-11","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-12","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-13","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-14","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   51",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-15","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,"    1",",,0",,,,,,,,,,
"USC00118146","1996-05-16","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,"    1",",,0","    1",",,0",,,,,,,,
"USC00118146","1996-05-17","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-05-18","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-19","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,"    1",",,0",,,,,,,,,,
"USC00118146","1996-05-20","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  239",",,0,0700","    0","P,,0","    0","P,,0,",,,,,"    1",",,0",,,,,,,,,,
"USC00118146","1996-05-21","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,"    1",",,0",,,,,,,,,,
"USC00118146","1996-05-22","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   46",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-23","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   89",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-05-24","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  191",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-05-25","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   71",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-05-26","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  597",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-27","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   89",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-05-28","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  102",",,0,0700","    0","P,,0","    0","P,,0,",,,,,"    1",",,0","    1",",,0",,,,,,,,
"USC00118146","1996-05-29","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-30","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-05-31","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-01","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  239",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-06-02","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   66",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-06-03","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-04","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-05","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-06","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   23",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-06-07","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-08","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   15",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-09","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-10","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,"    1",",,0",,,,,,,,,,
"USC00118146","1996-06-11","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,"    1",",,0",,,,,,,,,,
"USC00118146","1996-06-12","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-13","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  254",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-06-14","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-15","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-16","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  132",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-17","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  211",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-06-18","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-19","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-20","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-21","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-06-22","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-06-23","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   89",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,"    1",",,0"
"USC00118146","1996-06-24","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-25","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-26","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-27","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-28","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-29","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-06-30","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-01","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-02","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-03","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-04","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-05","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-06","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-07","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-08","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-09","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-10","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-11","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-12","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    5",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-13","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-14","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   33",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-15","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  114",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-16","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-07-17","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-07-18","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-19","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-20","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  859",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-07-21","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-07-22","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   38",",,0,0700","    0","P,,0","    0","P,,0,",,,,,"    1",",,0","    1",",,0",,,,,,,,
"USC00118146","1996-07-23","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-24","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   46",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-07-25","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-26","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-07-27","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   25",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-07-28","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1996-07-29","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  272",",,0,0700","    0","P,,0","    0","P,,0,",,,,,"    1",",,0",,,,,,,,,,
"USC00118146","1996-07-30","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,"    1",",,0","    1",",,0",,,,,,,,
"USC00118146","1996-07-31","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-08-01","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-08-02","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1996-08-03","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
