"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00213727","1964-05-10","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  222",",,0","   33",",,0",,,,,,,,,"  156",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-11","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  250",",,0","   89",",,0",,,,,,,,,"   94",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-12","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0","T,,0,0900","    0",",,0","    0",",,0","  156",",,0","   61",",,0",,,,,,,,,"   83",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-13","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  194",",,0","   22",",,0",,,,,,,,,"   39",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-14","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  233",",,0","   -6",",,0",,,,,,,,,"  150",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-15","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  194",",,0","   94",",,0",,,,,,,,,"  128",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-16","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  233",",,0","   67",",,0",,,,,,,,,"  100",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-17","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  267",",,0","   67",",,0",,,,,,,,,"  144",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-18","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  226",",,0,0900","    0",",,0","    0",",,0","  267",",,0","  100",",,0",,,,,,,,,"  189",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-05-19","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  189",",,0","   50",",,0",,,,,,,,,"   89",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-20","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  228",",,0","   22",",,0",,,,,,,,,"  111",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-21","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  317",",,0","   83",",,0",,,,,,,,,"  222",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-22","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  333",",,0","  172",",,0",,,,,,,,,"  172",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-05-23","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  198",",,0,0900","    0",",,0","    0",",,0","  272",",,0","  150",",,0",,,,,,,,,"  150",",,0,0900",,,,,,,"    1",",,0",,,,
"USC00213727","1964-05-24","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   69",",,0,0900","    0",",,0","    0",",,0","  217",",,0","   67",",,0",,,,,,,,,"  128",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-25","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  228",",,0","   89",",,0",,,,,,,,,"  106",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-26","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  172",",,0","   78",",,0",,,,,,,,,"  100",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-27","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  150",",,0","   33",",,0",,,,,,,,,"   78",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-28","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  167",",,0","   22",",,0",,,,,,,,,"   94",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-29","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  183",",,0","   22",",,0",,,,,,,,,"   89",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-30","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  161",",,0","   33",",,0",,,,,,,,,"   83",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-05-31","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  139",",,0","   17",",,0",,,,,,,,,"   44",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-01","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  139",",,0","  -22",",,0",,,,,,,,,"   72",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-02","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  167",",,0","   33",",,0",,,,,,,,,"   56",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-03","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   10",",,0,0900","    0",",,0","    0",",,0","  183",",,0","   -6",",,0",,,,,,,,,"   89",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-04","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  211",",,0","    0",",,0",,,,,,,,,"  100",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-05","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  233",",,0","   83",",,0",,,,,,,,,"  172",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-06","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  183",",,0","  128",",,0",,,,,,,,,"  133",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-07","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  287",",,0,0900","    0",",,0","    0",",,0","  222",",,0","  117",",,0",,,,,,,,,"  122",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-08","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  160",",,0,0900","    0",",,0","    0",",,0","  239",",,0","  106",",,0",,,,,,,,,"  167",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-06-09","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   38",",,0,0900","    0",",,0","    0",",,0","  233",",,0","   83",",,0",,,,,,,,,"   89",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-06-10","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  200",",,0","   56",",,0",,,,,,,,,"  100",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-11","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  222",",,0","   72",",,0",,,,,,,,,"  117",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-12","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0","T,,0,0900","    0",",,0","    0",",,0","  261",",,0","  100",",,0",,,,,,,,,"  178",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-13","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0","T,,0,0900","    0",",,0","    0",",,0","  250",",,0","  144",",,0",,,,,,,,,"  172",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-14","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0","T,,0,0900","    0",",,0","    0",",,0","  256",",,0","  117",",,0",,,,,,,,,"  156",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-15","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  178",",,0","   89",",,0",,,,,,,,,"   89",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-16","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  211",",,0","   39",",,0",,,,,,,,,"  100",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-17","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   53",",,0,0900","    0",",,0","    0",",,0","  133",",,0","   78",",,0",,,,,,,,,"  117",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-06-18","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  178",",,0,0900","    0",",,0","    0",",,0","  217",",,0","  111",",,0",,,,,,,,,"  172",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-06-19","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  163",",,0,0900","    0",",,0","    0",",,0","  183",",,0","  111",",,0",,,,,,,,,"  128",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-20","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   10",",,0,0900","    0",",,0","    0",",,0","  211",",,0","  100",",,0",,,,,,,,,"  128",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-21","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  211",",,0","   61",",,0",,,,,,,,,"  122",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-22","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  189",",,0","   78",",,0",,,,,,,,,"  128",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-23","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  373",",,0,0900","    0",",,0","    0",",,0","  156",",,0","  100",",,0",,,,,,,,,"  122",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-06-24","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  213",",,0,0900","    0",",,0","    0",",,0","  244",",,0","   89",",,0",,,,,,,,,"  156",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-25","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  317",",,0","  111",",,0",,,,,,,,,"  233",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-26","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   13",",,0,0900","    0",",,0","    0",",,0","  300",",,0","  178",",,0",,,,,,,,,"  189",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-06-27","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  306",",,0","  128",",,0",,,,,,,,,"  194",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-28","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  311",",,0","  150",",,0",,,,,,,,,"  222",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-06-29","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  328",",,0","  178",",,0",,,,,,,,,"  189",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-06-30","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  157",",,0,0900","    0",",,0","    0",",,0","  267",",,0","  161",",,0",,,,,,,,,"  178",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-01","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  267",",,0","  133",",,0",,,,,,,,,"  156",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-02","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  256",",,0","  139",",,0",,,,,,,,,"  150",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-03","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  222",",,0","  111",",,0",,,,,,,,,"  133",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-04","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  261",",,0","   94",",,0",,,,,,,,,"  144",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-05","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  261",",,0","  111",",,0",,,,,,,,,"  178",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-06","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   94",",,0,0900","    0",",,0","    0",",,0","  289",",,0","  128",",,0",,,,,,,,,"  206",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-07-07","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  289",",,0","  133",",,0",,,,,,,,,"  172",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-07-08","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  142",",,0,0900","    0",",,0","    0",",,0","  256",",,0","  144",",,0",,,,,,,,,"  194",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-09","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  261",",,0","  156",",,0",,,,,,,,,"  161",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-10","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   66",",,0,0900","    0",",,0","    0",",,0","  278",",,0","  144",",,0",,,,,,,,,"  189",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-07-11","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  278",",,0","  128",",,0",,,,,,,,,"  139",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-12","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  261",",,0","   94",",,0",,,,,,,,,"  156",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-13","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  278",",,0","  122",",,0",,,,,,,,,"  133",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-14","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  300",",,0","  128",",,0",,,,,,,,,"  183",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-15","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  300",",,0","  133",",,0",,,,,,,,,"  217",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-16","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  356",",,0","  194",",,0",,,,,,,,,"  239",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-17","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  333",",,0","  206",",,0",,,,,,,,,"  239",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-07-18","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  300",",,0","  161",",,0",,,,,,,,,"  217",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-19","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  328",",,0","  161",",,0",,,,,,,,,"  178",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-20","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   86",",,0,0900","    0",",,0","    0",",,0","  278",",,0","  161",",,0",,,,,,,,,"  161",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-07-21","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  283",",,0","  117",",,0",,,,,,,,,"  172",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-22","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  283",",,0","  150",",,0",,,,,,,,,"  194",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-23","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  328",",,0","  144",",,0",,,,,,,,,"  244",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-24","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   28",",,0,0900","    0",",,0","    0",",,0","  278",",,0","  156",",,0",,,,,,,,,"  156",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-07-25","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   10",",,0,0900","    0",",,0","    0",",,0","  244",",,0","  133",",,0",,,,,,,,,"  156",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-07-26","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  272",",,0","  111",",,0",,,,,,,,,"  156",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-27","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   56",",,0,0900","    0",",,0","    0",",,0","  294",",,0","  133",",,0",,,,,,,,,"  178",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-07-28","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   13",",,0,0900","    0",",,0","    0",",,0","  233",",,0","  144",",,0",,,,,,,,,"  150",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-29","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0","T,,0,0900","    0",",,0","    0",",,0","  228",",,0","   83",",,0",,,,,,,,,"  122",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-30","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  256",",,0","   89",",,0",,,,,,,,,"  150",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-07-31","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  267",",,0","  139",",,0",,,,,,,,,"  189",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-01","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    8",",,0,0900","    0",",,0","    0",",,0","  317",",,0","  172",",,0",,,,,,,,,"  222",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-08-02","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0","T,,0,0900","    0",",,0","    0",",,0","  306",",,0","  211",",,0",,,,,,,,,"  244",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-08-03","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   15",",,0,0900","    0",",,0","    0",",,0","  306",",,0","  122",",,0",,,,,,,,,"  200",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-04","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  294",",,0","  139",",,0",,,,,,,,,"  183",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-05","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  317",",,0","  117",",,0",,,,,,,,,"  172",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-06","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  289",",,0","  139",",,0",,,,,,,,,"  178",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-07","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  211",",,0","  117",",,0",,,,,,,,,"  128",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-08","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  194",",,0","   61",",,0",,,,,,,,,"  111",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-09","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  139",",,0","   72",",,0",,,,,,,,,"  111",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-10","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   56",",,0,0900","    0",",,0","    0",",,0","  244",",,0","  100",",,0",,,,,,,,,"  150",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-08-11","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  132",",,0,0900","    0",",,0","    0",",,0","  150",",,0","   78",",,0",,,,,,,,,"   83",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-12","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   58",",,0,0900","    0",",,0","    0",",,0","  150",",,0","   39",",,0",,,,,,,,,"   78",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-13","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  183",",,0","   33",",,0",,,,,,,,,"   72",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-14","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  211",",,0","   33",",,0",,,,,,,,,"  117",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-15","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0","T,,0,0900","    0",",,0","    0",",,0","  222",",,0","  100",",,0",,,,,,,,,"  156",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-16","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0","T,,0,0900","    0",",,0","    0",",,0","  222",",,0","  117",",,0",,,,,,,,,"  144",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-17","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  250",",,0","   94",",,0",,,,,,,,,"  150",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-18","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  233",",,0","   94",",,0",,,,,,,,,"  106",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-19","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  239",",,0","   61",",,0",,,,,,,,,"  122",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-08-20","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  221",",,0,0900","    0",",,0","    0",",,0","  178",",,0","   89",",,0",,,,,,,,,"  122",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-08-21","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   51",",,0,0900","    0",",,0","    0",",,0","  128",",,0","  100",",,0",,,,,,,,,"  106",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-22","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  249",",,0,0900","    0",",,0","    0",",,0","  128",",,0","   94",",,0",,,,,,,,,"  111",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-23","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   10",",,0,0900","    0",",,0","    0",",,0","  206",",,0","   83",",,0",,,,,,,,,"  133",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-24","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   61",",,0,0900","    0",",,0","    0",",,0","  167",",,0","  100",",,0",,,,,,,,,"  106",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-25","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   38",",,0,0900","    0",",,0","    0",",,0","  161",",,0","   83",",,0",,,,,,,,,"   83",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-26","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  222",",,0","   56",",,0",,,,,,,,,"  133",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-27","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  228",",,0","  117",",,0",,,,,,,,,"  178",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-08-28","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  279",",,0,0900","    0",",,0","    0",",,0","  200",",,0","  133",",,0",,,,,,,,,"  133",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-29","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","   71",",,0,0900","    0",",,0","    0",",,0","  211",",,0","   89",",,0",,,,,,,,,"  150",",,0,0900",,,"    1",",,0",,,,,,,,
"USC00213727","1964-08-30","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","  102",",,0,0900","    0",",,0","    0",",,0","  156",",,0","  117",",,0",,,,,,,,,"  128",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-08-31","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0","T,,0,0900","    0",",,0","    0",",,0","  200",",,0","   78",",,0",,,,,,,,,"  100",",,0,0900",,,,,,,,,,,,
"USC00213727","1964-09-01","47.43333","-92.96667","467.0","HIBBING POWER SUBSTN, MN US","    0",",,0,0900","    0",",,0","    0",",,0","  189",",,0","   67",",,0",,,,,,,,,"  139",",,0,0900",,,"    1",",,0",,,,,,,,
