"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00305110","1960-09-21","41.18333","-73.83333","177.1","MARYKNOLL, NY US",,,,,,,"  217",",,6","  128",",,6","  189",",,6",,,,,,,,,,,,
"USC00305110","1960-09-22","41.18333","-73.83333","177.1","MARYKNOLL, NY US",,,,,,,"  211",",,6","  139",",,6","  178",",,6",,,,,,,,,,,,
"USC00305110","1960-09-23","41.18333","-73.83333","177.1","MARYKNOLL, NY US",,,,,,,"  283",",,6","   72",",,6","  194",",,6",,,,,,,,,,,,
"USC00305110","1960-09-24","41.18333","-73.83333","177.1","MARYKNOLL, NY US",,,,,,,"  233",",,6","  106",",,6","  200",",,6",,,,,,,,,,,,
"USC00305110","1960-09-25","41.18333","-73.83333","177.1","MARYKNOLL, NY US",,,,,,,"  222",",,6","   94",",,6","  167",",,6",,,,,,,,,,,,
"USC00305110","1960-09-26","41.18333","-73.83333","177.1","MARYKNOLL, NY US",,,,,,,"  222",",,6","  117",",,6","  200",",,6",,,,,,,,,,,,
"USC00305110","1960-09-27","41.18333","-73.83333","177.1","MARYKNOLL, NY US",,,,,,,"  244",",,6","   83",",,6","  211",",,6",,,,,,,,,,,,
"USC00305110","1960-09-28","41.18333","-73.83333","177.1","MARYKNOLL, NY US",,,,,,,"  222",",,6","  122",",,6","  183",",,6",,,,,,,,,,,,
"USC00305110","1960-09-29","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   53",",,6",,,,,"  194",",,6","  133",",,6","  150",",,6",,,,,,,,,,,,
"USC00305110","1960-09-30","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   43",",,6",,,,,"  256",",,6","  144",",,6","  228",",,6",,,,,,,,,,,,
"USC00305110","1960-10-01","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    5",",,6",,,,,"  239",",,6","   50",",,6","  122",",,6",,,,,,,,,,,,
"USC00305110","1960-10-02","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  183",",,6","   28",",,6","  150",",,6",,,,,,,,,,,,
"USC00305110","1960-10-03","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  206",",,6","   89",",,6","  161",",,6",,,,,,,,,,,,
"USC00305110","1960-10-04","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  178",",,6","   39",",,6","  128",",,6",,,,,,,,,,,,
"USC00305110","1960-10-05","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  189",",,6","   44",",,6","  161",",,6",,,,,,,,,,,,
"USC00305110","1960-10-06","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   15",",,6",,,,,"  194",",,6","  106",",,6","  106",",,6",,,,,,,,,,,,
"USC00305110","1960-10-07","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  183",",,6","   44",",,6","  156",",,6",,,,,,,,,,,,
"USC00305110","1960-10-08","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  211",",,6","   39",",,6","  167",",,6",,,,,,,,,,,,
"USC00305110","1960-10-09","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  217",",,6","   67",",,6","  167",",,6",,,,,,,,,,,,
"USC00305110","1960-10-10","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  217",",,6","   78",",,6","  161",",,6",,,,,,,,,,,,
"USC00305110","1960-10-11","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  250",",,6","   94",",,6","  206",",,6",,,,,,,,,,,,
"USC00305110","1960-10-12","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  228",",,6","   56",",,6","  161",",,6",,,,,,,,,,,,
"USC00305110","1960-10-13","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  211",",,6","   39",",,6","  183",",,6",,,,,,,,,,,,
"USC00305110","1960-10-14","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  233",",,6","  100",",,6","  217",",,6",,,,,,,,,,,,
"USC00305110","1960-10-15","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  267",",,6","  133",",,6","  239",",,6",,,,,,,,,,,,
"USC00305110","1960-10-16","41.18333","-73.83333","177.1","MARYKNOLL, NY US","  216",",,6",,,,,"  272",",,6","  122",",,6","  156",",,6",,,,,,,,,,,,
"USC00305110","1960-10-17","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  200",",,6","   94",",,6","  172",",,6",,,,,,,,,,,,
"USC00305110","1960-10-18","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  189",",,6","   72",",,6","  156",",,6",,,,,,,,,,,,
"USC00305110","1960-10-19","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   46",",,6",,,,,"  167",",,6","   50",",,6","  128",",,6",,,,,,,,,,,,
"USC00305110","1960-10-20","41.18333","-73.83333","177.1","MARYKNOLL, NY US","  251",",,6",,,,,"  178",",,6","   83",",,6","   83",",,6",,,,,,,,,,,,
"USC00305110","1960-10-21","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  106",",,6","   -6",",,6","   72",",,6",,,,,,,,,,,,
"USC00305110","1960-10-22","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  122",",,6","  -11",",,6","   94",",,6",,,,,,,,,,,,
"USC00305110","1960-10-23","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  128",",,6","    0",",,6","  111",",,6",,,,,,,,,,,,
"USC00305110","1960-10-24","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   38",",,6",,,,,"  122",",,6","   11",",,6","   33",",,6",,,,,,,,,,,,
"USC00305110","1960-10-25","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   94",",,6","    6",",,6","   56",",,6",,,,,,,,,,,,
"USC00305110","1960-10-26","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  150",",,6","    0",",,6","  139",",,6",,,,,,,,,,,,
"USC00305110","1960-10-27","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  161",",,6","   50",",,6","  117",",,6",,,,,,,,,,,,
"USC00305110","1960-10-28","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  150",",,6","   67",",,6","  128",",,6",,,,,,,,,,,,
"USC00305110","1960-10-29","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   33",",,6",,,,,"  161",",,6","   56",",,6","  139",",,6",,,,,,,,,,,,
"USC00305110","1960-10-30","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  156",",,6","   78",",,6","   89",",,6",,,,,,,,,,,,
"USC00305110","1960-10-31","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    8",",,6",,,,,"  122",",,6","   61",",,6","  100",",,6",,,,,,,,,,,,
"USC00305110","1960-11-01","41.18333","-73.83333","177.1","MARYKNOLL, NY US","  257",",,6",,,,,"  167",",,6","   89",",,6","  139",",,6",,,,,,,,,,,,
"USC00305110","1960-11-02","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    8",",,6",,,,,"  167",",,6","   50",",,6","  139",",,6",,,,,,,,,,,,
"USC00305110","1960-11-03","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  133",",,6","   44",",,6","   72",",,6",,,,,,,,,,,,
"USC00305110","1960-11-04","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  144",",,6","   39",",,6","   94",",,6",,,,,,,,,,,,
"USC00305110","1960-11-05","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  117",",,6","   39",",,6","   72",",,6",,,,,,,,,,,,
"USC00305110","1960-11-06","41.18333","-73.83333","177.1","MARYKNOLL, NY US","  178",",,6",,,,,"   83",",,6","   -6",",,6","   39",",,6",,,,,,,,,,,,
"USC00305110","1960-11-07","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   50",",,6","  -39",",,6","    6",",,6",,,,,,,,,,,,
"USC00305110","1960-11-08","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -50",",I,6","  106",",I,6","   39",",,6",,,,,,,,,,,,
"USC00305110","1960-11-09","41.18333","-73.83333","177.1","MARYKNOLL, NY US","  254",",,6",,,,,"  100",",,6","    6",",,6","   72",",,6",,,,,,,,,,,,
"USC00305110","1960-11-10","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  117",",,6","   61",",,6","   78",",,6",,,,,,,,,,,,
"USC00305110","1960-11-11","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   39",",I,6","  -22",",,6","   89",",,6",,,,,,,,,,,,
"USC00305110","1960-11-12","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  106",",,6","  -17",",,6","   67",",,6",,,,,,,,,,,,
"USC00305110","1960-11-13","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  117",",,6","   -6",",,6","   78",",,6",,,,,,,,,,,,
"USC00305110","1960-11-14","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  172",",,6","   33",",,6","  111",",,6",,,,,,,,,,,,
"USC00305110","1960-11-15","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  178",",,6","   56",",,6","  111",",,6","    1",",,6",,,,,,,,,,
"USC00305110","1960-11-16","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  172",",,6","   83",",,6","  167",",,6",,,,,,,,,,,,
"USC00305110","1960-11-17","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  178",",,6","   89",",,6","  167",",I,6",,,,,,,,,,,,
"USC00305110","1960-11-18","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  139",",I,6","   17",",,6","   89",",,6",,,,,,,,,,,,
"USC00305110","1960-11-19","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  128",",,6","   39",",,6","   72",",,6",,,,,,,,,,,,
"USC00305110","1960-11-20","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  128",",,6","   -6",",,6","   83",",,6",,,,,,,,,,,,
"USC00305110","1960-11-21","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  133",",,6","    0",",,6","   83",",,6",,,,,,,,,,,,
"USC00305110","1960-11-22","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  150",",,6","   33",",,6","  117",",,6",,,,,,,,,,,,
"USC00305110","1960-11-23","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   13",",,6",,,,,"  133",",,6","  -56",",,6","   61",",,6",,,,,,,,,,,,
"USC00305110","1960-11-24","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   89",",,6","  -22",",,6","   39",",,6",,,,,,,,,,,,
"USC00305110","1960-11-25","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  144",",,6","    0",",,6","   72",",,6",,,,,,,,,,,,
"USC00305110","1960-11-26","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  133",",,6","    0",",,6","  100",",,6",,,,,,,,,,,,
"USC00305110","1960-11-27","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  161",",,6","   50",",,6","  139",",,6",,,,,,,,,,,,
"USC00305110","1960-11-28","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  161",",,6","   78",",,6","   83",",,6",,,,,,,,,,,,
"USC00305110","1960-11-29","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   48",",,6",,,,,"  150",",,6","   50",",,6","  133",",,6",,,,,,,,,,,,
"USC00305110","1960-11-30","41.18333","-73.83333","177.1","MARYKNOLL, NY US","  201",",,6",,,,,"  150",",,6","  -22",",,6","  -11",",,6",,,,,,,,,,,,
"USC00305110","1960-12-01","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   22",",,6","  -44",",,6","  -39",",,6",,,,,,,,,,,,
"USC00305110","1960-12-02","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   44",",,6","  -83",",,6","    6",",,6",,,,,,,,,,,,
"USC00305110","1960-12-03","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   61",",,6","  -28",",,6","   17",",,6",,,,,,,,,,,,
"USC00305110","1960-12-04","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  106",",,6","  -39",",,6","   61",",,6",,,,,,,,,,,,
"USC00305110","1960-12-05","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  144",",,6","   28",",,6","  106",",,6",,,,,,,,,,,,
"USC00305110","1960-12-06","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  133",",,6","   33",",,6","  111",",,6",,,,,,,,,,,,
"USC00305110","1960-12-07","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  128",",,6","   11",",,6","   17",",,6",,,,,,,,,,,,
"USC00305110","1960-12-08","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   83",",,6","  -61",",,6","  -61",",,6",,,,,,,,,,,,
"USC00305110","1960-12-09","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -22",",,6"," -128",",,6","  -50",",,6",,,,,,,,,,,,
"USC00305110","1960-12-10","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"    6",",,6","  -67",",,6","    0",",,6",,,,,,,,,,,,
"USC00305110","1960-12-11","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -94",",I,6"," -122",",,6"," -100",",I,6",,,,,,,,,,,,
"USC00305110","1960-12-12","41.18333","-73.83333","177.1","MARYKNOLL, NY US","  541",",,6",,,,," -117",",I,6"," -122",",,6"," -122",",,6",,,,,,,,,,,,
"USC00305110","1960-12-13","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -94",",,6"," -156",",,6"," -100",",,6",,,,,,,,,,,,
"USC00305110","1960-12-14","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -56",",,6"," -128",",,6","  -67",",,6",,,,,,,,,,,,
"USC00305110","1960-12-15","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -11",",,6"," -111",",,6","  -17",",,6",,,,,,,,,,,,
"USC00305110","1960-12-16","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   51",",,6",,,,,"   11",",,6","  -22",",,6","  -22",",,6",,,,,,,,,,,,
"USC00305110","1960-12-17","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -22",",,6","  -72",",,6","  -28",",,6",,,,,,,,,,,,
"USC00305110","1960-12-18","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -33",",,6"," -100",",,6","  -39",",I,6",,,,,,,,,,,,
"USC00305110","1960-12-19","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    3",",,6",,,,,"  -50",",I,6","  -89",",,6","  -56",",,6",,,,,,,,,,,,
"USC00305110","1960-12-20","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   11",",,6"," -117",",,6","  -44",",,6",,,,,,,,,,,,
"USC00305110","1960-12-21","41.18333","-73.83333","177.1","MARYKNOLL, NY US","  292",",,6",,,,,"   78",",,6"," -117",",,6","   17",",I,6",,,,,,,,,,,,
"USC00305110","1960-12-22","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -33",",I,6","  -94",",,6","  -78",",,6",,,,,,,,,,,,
"USC00305110","1960-12-23","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"    0",",,6"," -156",",,6","  -94",",,6",,,,,,,,,,,,
"USC00305110","1960-12-24","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -33",",,6"," -156",",,6","  -78",",,6",,,,,,,,,,,,
"USC00305110","1960-12-25","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   28",",,6","  -78",",,6","   11",",,6",,,,,,,,,,,,
"USC00305110","1960-12-26","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   56",",,6","  -44",",,6","   17",",,6",,,,,,,,,,,,
"USC00305110","1960-12-27","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   44",",,6","  -61",",,6","  -61",",,6",,,,,,,,,,,,
"USC00305110","1960-12-28","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -33",",,6"," -172",",,6","  -72",",,6",,,,,,,,,,,,
"USC00305110","1960-12-29","41.18333","-73.83333","177.1","MARYKNOLL, NY US","  102",",,6",,,,,"   11",",,6"," -106",",,6","  -33",",,6","    1",",,6",,,"    1",",,6",,,,,,
"USC00305110","1960-12-30","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   51",",,6",,,,,"   50",",,6","  -50",",,6","  -17",",,6",,,,,,,,,,,,
"USC00305110","1960-12-31","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   67",",,6","  -67",",,6","   11",",,6",,,,,,,,,,,,
"USC00305110","1961-01-01","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   67",",,6","  -22",",,6","    0",",,6",,,,,,,,,,,,
"USC00305110","1961-01-02","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   61",",,6","  -67",",,6","  -17",",,6",,,,,,,,,,,,
"USC00305110","1961-01-03","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   22",",,6","  -67",",,6","  -28",",,6",,,,,,,,,,,,
"USC00305110","1961-01-04","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   17",",,6","  -89",",,6","  -44",",,6",,,,,,,,,,,,
"USC00305110","1961-01-05","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   -6",",,6","  -89",",,6","  -22",",,6",,,,,,,,,,,,
"USC00305110","1961-01-06","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   56",",,6","  -89",",,6","   39",",,6",,,,,,,,,,,,
"USC00305110","1961-01-07","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  128",",,6","  -56",",,6","   83",",I,6",,,,,,,,,,,,
"USC00305110","1961-01-08","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   72",",I,6","   17",",,6","   72",",,6",,,,,,,,,,,,
"USC00305110","1961-01-09","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -17",",I,6","  -72",",,6","  -44",",,6",,,,,,,,,,,,
"USC00305110","1961-01-10","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   11",",,6","  -72",",,6","  -17",",,6",,,,,,,,,,,,
"USC00305110","1961-01-11","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   67",",,6","  -17",",,6","   50",",,6",,,,,,,,,,,,
"USC00305110","1961-01-12","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   61",",,6","   17",",,6","   39",",,6",,,,,,,,,,,,
"USC00305110","1961-01-13","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   72",",,6","  -11",",,6","   56",",,6",,,,,,,,,,,,
"USC00305110","1961-01-14","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  100",",,6","   56",",,6","   83",",,6",,,,,,,,,,,,
"USC00305110","1961-01-15","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  100",",,6","    6",",,6","   78",",I,6",,,,,,,"    1",",,6",,,,
"USC00305110","1961-01-16","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   30",",,6",,,,,"   17",",I,6","  -22",",,6","   -6",",,6",,,,,,,,,,,,
"USC00305110","1961-01-17","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   72",",,6","   -6",",,6","   56",",,6",,,,,,,,,,,,
"USC00305110","1961-01-18","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   50",",,6","   17",",,6","   39",",,6",,,,,,,,,,,,
"USC00305110","1961-01-19","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -33",",I,6","  -67",",,6","  -50",",I,6",,,,,,,,,,,,
"USC00305110","1961-01-20","41.18333","-73.83333","177.1","MARYKNOLL, NY US","  330",",,6",,,,,"  -72",",I,6"," -111",",,6","  -94",",,6",,,,,,,,,,,,
"USC00305110","1961-01-21","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -61",",,6"," -139",",,6","  -78",",,6",,,,,,,,,,,,
"USC00305110","1961-01-22","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -61",",,6"," -111",",,6","  -78",",,6",,,,,,,,,,,,
"USC00305110","1961-01-23","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -56",",,6"," -117",",,6","  -72",",,6",,,,,,,,,,,,
"USC00305110","1961-01-24","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    5",",,6",,,,,"  -39",",,6","  -83",",,6","  -61",",I,6",,,,,,,,,,,,
"USC00305110","1961-01-25","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -72",",I,6"," -150",",,6","  -89",",,6",,,,,,,,,,,,
"USC00305110","1961-01-26","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   30",",,6",,,,,"  -61",",,6"," -117",",,6","  -72",",,6",,,,,,,,,,,,
"USC00305110","1961-01-27","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -67",",,6"," -106",",,6","  -78",",,6",,,,,,,,,,,,
"USC00305110","1961-01-28","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -61",",,6"," -117",",,6","  -78",",,6",,,,,,,,,,,,
"USC00305110","1961-01-29","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -22",",,6","  -89",",,6","  -39",",,6",,,,,,,,,,,,
"USC00305110","1961-01-30","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -39",",,6","  -89",",,6","  -50",",,6",,,,,,,,,,,,
"USC00305110","1961-01-31","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -17",",,6","  -94",",,6","  -39",",,6",,,,,,,,,,,,
"USC00305110","1961-02-01","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -11",",,6","  -78",",I,6",,,,,,,,,,,,,,
"USC00305110","1961-02-02","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -94",",I,6"," -139",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-03","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -39",",,6"," -139",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-04","41.18333","-73.83333","177.1","MARYKNOLL, NY US","  538",",,6",,,,,"  -33",",,6","  -89",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-05","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  -22",",,6","  -39",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-06","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   50",",,6","  -33",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-07","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   56",",,6","  -50",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-08","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   50",",,6","  -50",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-09","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   94",",,6","   -6",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-10","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   56",",,6","   11",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-11","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   11",",,6","  -39",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-12","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"    0",",,6","  -39",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-13","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   22",",,6","  -28",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-14","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   20",",,6",,,,,"   94",",,6","   22",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-15","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   67",",,6","   22",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-16","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   13",",,6",,,,,"   39",",,6","  -11",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-17","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   56",",,6","  -11",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-18","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   10",",,6",,,,,"   89",",,6","   44",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-19","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   43",",,6",,,,,"  172",",,6","   50",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-20","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"   61",",,6","    6",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-21","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   43",",,6",,,,,"   50",",,6","    6",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-22","41.18333","-73.83333","177.1","MARYKNOLL, NY US","    0","P,,6",,,,,"  111",",,6","   28",",,6",,,,,,,,,,,,,,
"USC00305110","1961-02-23","41.18333","-73.83333","177.1","MARYKNOLL, NY US","   76",",,6",,,,,"   78",",,6","   56",",,6",,,"    1",",,6",,,,,,,,,,
