"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00196783","1984-03-19","42.524","-71.1249","33.5","READING, MA US","  234",",,0,2400","   15",",,0,","   76",",,0,","   28",",,0","    0",",,0",,,,,"   22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-03-20","42.524","-71.1249","33.5","READING, MA US","   18",",,0,2400","    0",",,0,","   51",",,0,","   56",",,0","   22",",,0",,,,,"   28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-03-21","42.524","-71.1249","33.5","READING, MA US","   66",",,0,2400","    0",",,0,","   25",",,0,","   56",",,0","   22",",,0",,,,,"   33",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-03-22","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0",",,0,","    0","T,,0,","  122",",,0","   22",",,0",,,,,"   56",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-03-23","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0",",,0,","    0","T,,0,","   78",",,0","  -11",",,0",,,,,"  -11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-03-24","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","T,,0,","   83",",,0","  -17",",,0",,,,,"  -17",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-03-25","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  111",",,0","  -44",",,0",,,,,"  -28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-03-26","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","   83",",,0","  -44",",,0",,,,,"  -11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-03-27","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  100",",,0","  -50",",,0",,,,,"  -28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-03-28","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","   78",",,0","  -33",",,0",,,,,"   22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-03-29","42.524","-71.1249","33.5","READING, MA US","  521",",,0,2400","  279",",,0,","  254",",,0,","   33",",,0","  -11",",,0",,,,,"  -11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-03-30","42.524","-71.1249","33.5","READING, MA US","   76",",,0,2400","   51",",,0,","  229",",,0,","   28",",,0","  -17",",,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-03-31","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","T,,0,","  152",",,0,","  100",",,0","  -22",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-01","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  102",",,0,","  139",",,0","  -44",",,0",,,,,"  -17",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-02","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","   25",",,0,","  144",",,0","  -39",",,0",,,,,"   -6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-03","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","T,,0,","  156",",,0","  -17",",,0",,,,,"   17",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-04","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2400","    0",",,0,","    0","T,,0,","  122",",,0","  -11",",,0",,,,,"   56",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-04-05","42.524","-71.1249","33.5","READING, MA US","  414",",,0,2400","    0",",,0,","    0","T,,0,","  111",",,0","   56",",,0",,,,,"  111",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-04-06","42.524","-71.1249","33.5","READING, MA US","    5",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   83",",,0",,,,,"   89",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-07","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  100",",,0","   39",",,0",,,,,"   78",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-08","42.524","-71.1249","33.5","READING, MA US","   38",",,0,2400","    0","T,,0,","    0",",,0,","   78",",,0","   11",",,0",,,,,"   11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-09","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","   61",",,0","  -22",",,0",,,,,"   11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-10","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2400","    0","T,,0,","    0",",,0,","   83",",,0","  -22",",,0",,,,,"   28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-11","42.524","-71.1249","33.5","READING, MA US","    8",",,0,2400","    0",",,0,","    0",",,0,","  100",",,0","   17",",,0",,,,,"   50",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-12","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  128",",,0","   28",",,0",,,,,"   28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-13","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  117",",,0","  -11",",,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-14","42.524","-71.1249","33.5","READING, MA US","   18",",,0,2400","    0",",,0,","    0",",,0,","   89",",,0","    6",",,0",,,,,"   33",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-04-15","42.524","-71.1249","33.5","READING, MA US","   79",",,0,2400","    0",",,0,","    0",",,0,","   67",",,0","   33",",,0",,,,,"   39",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-04-16","42.524","-71.1249","33.5","READING, MA US","  277",",,0,2400","    0",",,0,","    0",",,0,","  100",",,0","   39",",,0",,,,,"   94",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-04-17","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  200",",,0","   72",",,0",,,,,"   78",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-18","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  100",",,0","   28",",,0",,,,,"   67",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-04-19","42.524","-71.1249","33.5","READING, MA US","   25",",,0,2400","    0",",,0,","    0",",,0,","   72",",,0","   17",",,0",,,,,"   44",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-04-20","42.524","-71.1249","33.5","READING, MA US","   10",",,0,2400","    0",",,0,","    0",",,0,","  144",",,0","   44",",,0",,,,,"   89",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-21","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","T,,0,","    0",",,0,","  111",",,0","   -6",",,0",,,,,"   -6",",,0,2400",,,,,,,"    1",",,0",,,,,,,,
"USC00196783","1984-04-22","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  139",",,0","  -22",",,0",,,,,"   39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-23","42.524","-71.1249","33.5","READING, MA US","  112",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","   11",",,0",,,,,"   61",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-04-24","42.524","-71.1249","33.5","READING, MA US","  206",",,0,2400","    0",",,0,","    0",",,0,","   83",",,0","   56",",,0",,,,,"   61",",,0,2400",,,"    1",",,0","    1",",,0",,,,,,,,,,
"USC00196783","1984-04-25","42.524","-71.1249","33.5","READING, MA US","    8",",,0,2400","    0",",,0,","    0",",,0,","  106",",,0","   61",",,0",,,,,"   67",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-04-26","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   17",",,0",,,,,"   17",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-27","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  167",",,0","   -6",",,0",,,,,"   39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-28","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","    6",",,0",,,,,"   39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-29","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  239",",,0","    6",",,0",,,,,"   78",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-04-30","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  278",",,0","   61",",,0",,,,,"  161",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-01","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  189",",,0","   83",",,0",,,,,"   94",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-02","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  128",",,0","    6",",,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-03","42.524","-71.1249","33.5","READING, MA US","   69",",,0,2400","    0","P,,0,","    0","P,,0,","  156",",,0","  -11",",,0",,,,,"   89",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-05-04","42.524","-71.1249","33.5","READING, MA US","  333",",,0,2400","    0","P,,0,","    0","P,,0,","  100",",,0","   67",",,0",,,,,"   67",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-05-05","42.524","-71.1249","33.5","READING, MA US","    5",",,0,2400","    0","P,,0,","    0","P,,0,","  133",",,0","   33",",,0",,,,,"   33",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-05-06","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  222",",,0","   11",",,0",,,,,"   72",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-07","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  228",",,0","   33",",,0",,,,,"  100",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-08","42.524","-71.1249","33.5","READING, MA US","  130",",,0,2400","    0","P,,0,","    0","P,,0,","  161",",,0","  100",",,0",,,,,"  111",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-05-09","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  183",",,0","   78",",,0",,,,,"   78",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-10","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  183",",,0","   39",",,0",,,,,"   56",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-11","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","P,,0,","    0","P,,0,","  233",",,0","   39",",,0",,,,,"  139",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-12","42.524","-71.1249","33.5","READING, MA US","   61",",,0,2400","    0","P,,0,","    0","P,,0,","  172",",,0","   89",",,0",,,,,"   89",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-05-13","42.524","-71.1249","33.5","READING, MA US","   28",",,0,2400","    0","P,,0,","    0","P,,0,","  217",",,0","   50",",,0",,,,,"  117",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-14","42.524","-71.1249","33.5","READING, MA US","   58",",,0,2400","    0","P,,0,","    0","P,,0,","  133",",,0","   39",",,0",,,,,"   39",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-05-15","42.524","-71.1249","33.5","READING, MA US","   15",",,0,2400","    0","P,,0,","    0","P,,0,","  156",",,0","   17",",,0",,,,,"   39",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-05-16","42.524","-71.1249","33.5","READING, MA US","   30",",,0,2400","    0","T,,0,","    0","P,,0,","  133",",,0","   17",",,0",,,,,"   39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-17","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","P,,0,","    0","P,,0,","  161",",,0","   33",",,0",,,,,"   33",",,0,2400",,,,,,,,,"    1",",,0",,,,,,
"USC00196783","1984-05-18","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  189",",,0","   11",",,0",,,,,"   67",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-19","42.524","-71.1249","33.5","READING, MA US","   76",",,0,2400","    0","P,,0,","    0","P,,0,","  239",",,0","   17",",,0",,,,,"  111",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1984-05-20","42.524","-71.1249","33.5","READING, MA US","   15",",,0,2400","    0","P,,0,","    0","P,,0,","  222",",,0","   89",",,0",,,,,"  139",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-05-21","42.524","-71.1249","33.5","READING, MA US","   10",",,0,2400","    0","P,,0,","    0","P,,0,","  244",",,0","  111",",,0",,,,,"  144",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-05-22","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  289",",,0","   94",",,0",,,,,"  167",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-23","42.524","-71.1249","33.5","READING, MA US","  114",",,0,2400","    0","P,,0,","    0","P,,0,","  300",",,0","  156",",,0",,,,,"  156",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1984-05-24","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  228",",,0","  100",",,0",,,,,"  100",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-25","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  283",",,0","   83",",,0",,,,,"  161",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-26","42.524","-71.1249","33.5","READING, MA US","   30",",,0,2400","    0","P,,0,","    0","P,,0,","  300",",,0","  150",",,0",,,,,"  150",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1984-05-27","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  244",",,0","  111",",,0",,,,,"  117",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-05-28","42.524","-71.1249","33.5","READING, MA US","  135",",,0,2400","    0","P,,0,","    0","P,,0,","  156",",,0","   89",",,0",,,,,"  106",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-05-29","42.524","-71.1249","33.5","READING, MA US","  361",",,0,2400","    0","P,,0,","    0","P,,0,","  194",",,0","   94",",,0",,,,,"   94",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-05-30","42.524","-71.1249","33.5","READING, MA US","  102",",,0,2400","    0","P,,0,","    0","P,,0,","  217",",,0","   94",",,0",,,,,"  172",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-05-31","42.524","-71.1249","33.5","READING, MA US","  892",",,0,2400","    0","P,,0,","    0","P,,0,","  172",",,0","  100",",,0",,,,,"  100",",,0,2400",,,"    1",",,0","    1",",,0",,,,,,,,,,
"USC00196783","1984-06-01","42.524","-71.1249","33.5","READING, MA US","  183",",,0,2400","    0","P,,0,","    0",",,0,","  122",",,0","  100",",,0",,,,,"  122",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-06-02","42.524","-71.1249","33.5","READING, MA US","  384",",,0,2400","    0","P,,0,","    0","P,,0,","  128",",,0","   89",",,0",,,,,"   89",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-06-03","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  233",",,0","   56",",,0",,,,,"  122",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-04","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2400","    0","P,,0,","    0","P,,0,","  272",",,0","  100",",,0",,,,,"  122",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-05","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  306",",,0","  100",",,0",,,,,"  156",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-06","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","P,,0,","    0","P,,0,","  256",",,0","  144",",,0",,,,,"  161",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-07","42.524","-71.1249","33.5","READING, MA US","   84",",,0,2400","    0","P,,0,","    0","P,,0,","  317",",,0","  161",",,0",,,,,"  206",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-08","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  344",",,0","  189",",,0",,,,,"  256",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-09","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  339",",,0","  200",",,0",,,,,"  239",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-10","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  344",",,0","  200",",,0",,,,,"  256",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-11","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  344",",,0","  183",",,0",,,,,"  183",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-12","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  272",",,0","  139",",,0",,,,,"  178",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-13","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  339",",,0","  156",",,0",,,,,"  206",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-14","42.524","-71.1249","33.5","READING, MA US","   15",",,0,2400","    0","P,,0,","    0","P,,0,","  283",",,0","  178",",,0",,,,,"  178",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-06-15","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  217",",,0","   89",",,0",,,,,"   89",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-16","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  228",",,0","   56",",,0",,,,,"  144",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-17","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  239",",,0","  117",",,0",,,,,"  167",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-18","42.524","-71.1249","33.5","READING, MA US","   10",",,0,2400","    0","P,,0,","    0","P,,0,","  211",",,0","  161",",,0",,,,,"  194",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-19","42.524","-71.1249","33.5","READING, MA US","   28",",,0,2400","    0","P,,0,","    0","P,,0,","  311",",,0","  189",",,0",,,,,"  189",",,0,2400",,,"    1",",,0","    1",",,0",,,,,,,,,,
"USC00196783","1984-06-20","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  272",",,0","  117",",,0",,,,,"  117",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-21","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  261",",,0","   83",",,0",,,,,"  150",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-22","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  244",",,0","  106",",,0",,,,,"  144",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-23","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  283",",,0","  100",",,0",,,,,"  156",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-24","42.524","-71.1249","33.5","READING, MA US","   36",",,0,2400","    0","P,,0,","    0","P,,0,","  211",",,0","  100",",,0",,,,,"  167",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-25","42.524","-71.1249","33.5","READING, MA US","  241",",,0,2400","    0","P,,0,","    0","P,,0,","  217",",,0","  156",",,0",,,,,"  156",",,0,2400",,,"    1",",,0","    1",",,0",,,,,,,,,,
"USC00196783","1984-06-26","42.524","-71.1249","33.5","READING, MA US","   10",",,0,2400","    0","P,,0,","    0","P,,0,","  200",",,0","  144",",,0",,,,,"  144",",,0,2400",,,"    1",",,0","    1",",,0",,,,,,,,,,
"USC00196783","1984-06-27","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  272",",,0","  128",",,0",,,,,"  189",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-28","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","P,,0,","    0","P,,0,","  289",",,0","  189",",,0",,,,,"  211",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-06-29","42.524","-71.1249","33.5","READING, MA US","   43",",,0,2400","    0","P,,0,","    0","P,,0,","  272",",,0","  183",",,0",,,,,"  183",",,0,2400",,,"    1",",,0","    1",",,0",,,,,,,,,,
"USC00196783","1984-06-30","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","P,,0,","    0","P,,0,","  244",",,0","  172",",,0",,,,,"  178",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-01","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","P,,0,","    0",",,0,","  261",",,0","  178",",,0",,,,,"  183",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","1984-07-02","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  311",",,0","  167",",,0",,,,,"  211",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-03","42.524","-71.1249","33.5","READING, MA US","   18",",,0,2400","    0","P,,0,","    0","P,,0,","  294",",,0","  183",",,0",,,,,"  183",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1984-07-04","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  311",",,0","  172",",,0",,,,,"  222",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-05","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2400","    0","P,,0,","    0","P,,0,","  294",",,0","  217",",,0",,,,,"  233",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-06","42.524","-71.1249","33.5","READING, MA US","   15",",,0,2400","    0","P,,0,","    0","P,,0,","  261",",,0","  217",",,0",,,,,"  239",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-07","42.524","-71.1249","33.5","READING, MA US","  470",",,0,2400","    0","P,,0,","    0","P,,0,","  244",",,0","  172",",,0",,,,,"  172",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1984-07-08","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  222",",,0","  117",",,0",,,,,"  117",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-09","42.524","-71.1249","33.5","READING, MA US","   10",",,0,2400","    0","P,,0,","    0","P,,0,","  233",",,0","  100",",,0",,,,,"  144",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-10","42.524","-71.1249","33.5","READING, MA US","   53",",,0,2400","    0","P,,0,","    0","P,,0,","  267",",,0","  144",",,0",,,,,"  167",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-11","42.524","-71.1249","33.5","READING, MA US","   15",",,0,2400","    0","P,,0,","    0","P,,0,","  250",",,0","  167",",,0",,,,,"  206",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1984-07-12","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  306",",,0","  189",",,0",,,,,"  189",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-13","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  306",",,0","  156",",,0",,,,,"  206",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-14","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400",,,,,"  328",",,0","  156",",,0",,,,,"  206",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-15","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,",,,"  333",",,0","  189",",,0",,,,,"  217",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-16","42.524","-71.1249","33.5","READING, MA US","   64",",,0,2400","    0","P,,0,",,,"  283",",,0","  189",",,0",,,,,"  189",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1984-07-17","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,",,,"  283",",,0","  167",",,0",,,,,"  178",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-18","42.524","-71.1249","33.5","READING, MA US","  124",",,0,2400","    0","P,,0,",,,"  222",",,0","  167",",,0",,,,,"  183",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-19","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,",,,"  272",",,0","  150",",,0",,,,,"  156",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1984-07-20","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,",,,"  289",",,0","  133",",,0",,,,,"  200",",,0,2400",,,,,,,,,,,,,,,,
