"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00145043","1893-03-01","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-02","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-03","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-04","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,," -133",",,6",,,,,,
"USC00145043","1893-03-05","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-06","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-07","37.833333","-94.816667",,"MARMATON, KS US","  284",",,6",,,,,,,,,,,,
"USC00145043","1893-03-08","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-09","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-10","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-11","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-12","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-13","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-14","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-15","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-16","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-17","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-18","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-19","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-20","37.833333","-94.816667",,"MARMATON, KS US","   30",",,6",,,,,,,,,,,,
"USC00145043","1893-03-21","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-22","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,"  267",",,6",,,,,,,,
"USC00145043","1893-03-23","37.833333","-94.816667",,"MARMATON, KS US","  155",",,6",,,,,,,"    1",",,6",,,,
"USC00145043","1893-03-24","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-25","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-26","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-27","37.833333","-94.816667",,"MARMATON, KS US","   58",",,6",,,,,,,,,,,,
"USC00145043","1893-03-28","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-29","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-30","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-03-31","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-01","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-02","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-03","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-04","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,"  322",",,6",,,,,,,,
"USC00145043","1893-04-05","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,"  333",",,6",,,,,,,,
"USC00145043","1893-04-06","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,"  333",",,6",,,,,,,,
"USC00145043","1893-04-07","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,"  322",",,6",,,,,,,,
"USC00145043","1893-04-08","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-09","37.833333","-94.816667",,"MARMATON, KS US","  267",",,6",,,,,,,,,,,,
"USC00145043","1893-04-10","37.833333","-94.816667",,"MARMATON, KS US","   30",",,6",,,,,,,,,,,,
"USC00145043","1893-04-11","37.833333","-94.816667",,"MARMATON, KS US","  229",",,6",,,,,,,,,,,,
"USC00145043","1893-04-12","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-13","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-14","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-15","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,"  -44",",,6",,,,,,
"USC00145043","1893-04-16","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-17","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-18","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-19","37.833333","-94.816667",,"MARMATON, KS US","  648",",,6",,,,,,,,,,,,
"USC00145043","1893-04-20","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-21","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-22","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-23","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-24","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-25","37.833333","-94.816667",,"MARMATON, KS US","  432",",,6",,,,,,,,,,,,
"USC00145043","1893-04-26","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-27","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-28","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-04-29","37.833333","-94.816667",,"MARMATON, KS US","   18",",,6",,,,,,,,,,,,
"USC00145043","1893-04-30","37.833333","-94.816667",,"MARMATON, KS US","  234",",,6",,,,,,,,,,,,
"USC00145043","1893-05-01","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-02","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-03","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-04","37.833333","-94.816667",,"MARMATON, KS US","  152",",,6",,,,,,,"    1",",,6",,,,
"USC00145043","1893-05-05","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-06","37.833333","-94.816667",,"MARMATON, KS US","  185",",,6",,,,,,,,,,,,
"USC00145043","1893-05-07","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-08","37.833333","-94.816667",,"MARMATON, KS US","  140",",,6",,,,,,,,,,,,
"USC00145043","1893-05-09","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-10","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-11","37.833333","-94.816667",,"MARMATON, KS US","   13",",,6",,,,,,,,,,,,
"USC00145043","1893-05-12","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-13","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-14","37.833333","-94.816667",,"MARMATON, KS US","  135",",,6",,,,,,,,,,,,
"USC00145043","1893-05-15","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-16","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-17","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-18","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-19","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-20","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,"  350",",,6",,,,,,,,
"USC00145043","1893-05-21","37.833333","-94.816667",,"MARMATON, KS US","   97",",,6",,,,,,,,,,,,
"USC00145043","1893-05-22","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-23","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-24","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-25","37.833333","-94.816667",,"MARMATON, KS US","  102",",,6",,,,,,,,,,,,
"USC00145043","1893-05-26","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-27","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-28","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-05-29","37.833333","-94.816667",,"MARMATON, KS US","   69",",,6",,,,,,,,,,,,
"USC00145043","1893-05-30","37.833333","-94.816667",,"MARMATON, KS US","  191",",,6",,,,,,,"    1",",,6",,,,
"USC00145043","1893-05-31","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-01","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-02","37.833333","-94.816667",,"MARMATON, KS US","   81",",,6",,,,,,,,,,,,
"USC00145043","1893-06-03","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-04","37.833333","-94.816667",,"MARMATON, KS US","  521",",,6",,,,,,,,,,,,
"USC00145043","1893-06-05","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-06","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-07","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-08","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-09","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-10","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-11","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-12","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-13","37.833333","-94.816667",,"MARMATON, KS US","  165",",,6",,,,,,,,,,,,
"USC00145043","1893-06-14","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-15","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-16","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-17","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-18","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1893-06-19","37.833333","-94.816667",,"MARMATON, KS US","  165",",,6",,,,,,,,,,,,
