"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1COWE0167","2002-06-12","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-13","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-14","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0","T,,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-15","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-17","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0","T,,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-18","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-20","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   30",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-21","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-22","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   10",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-23","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   10",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-24","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-25","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-26","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-27","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-29","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-06-30","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-01","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-02","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-03","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-04","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-05","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-06","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    5",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-08","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-12","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-13","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-14","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-15","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-16","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-17","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-18","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-19","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-20","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-21","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0","T,,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-22","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   20",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-23","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0","T,,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-24","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   10",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-25","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-27","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   15",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-29","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    8",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-07-31","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-01","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-02","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-03","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0","T,,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-04","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   18",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-06","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   33",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-07","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   25",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-08","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   13",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-09","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-10","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-11","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-22","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   25",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-27","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0","T,,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-08-29","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-09-09","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","    0",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-09-10","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   51",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-09-12","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   64",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-09-13","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","  137",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-09-26","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   13",",,N","    0",",,N","    0",",,N",,
"US1COWE0167","2002-10-02","40.3319","-104.9093","1467.0","JOHNSTOWN 1 E, CO US","   58",",,N","    0",",,N","    0",",,N",,
