"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00237462","1976-02-01","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"   50",",,6","  -17",",,6","  -17",",,6",,,,,,
"USC00237462","1976-02-02","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   89",",,6","  102",",,6","  102",",,6","  -17",",,6"," -122",",,6","  -94",",,6",,,,,,
"USC00237462","1976-02-03","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6","   51",",,6","   17",",,6"," -144",",,6","    6",",,6",,,,,,
"USC00237462","1976-02-04","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6","   25",",,6","    6",",,6","  -50",",,6","  -44",",,6",,,,,,
"USC00237462","1976-02-05","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","  132",",,6","    0",",,6","   25",",,6","  -11",",,6","  -44",",,6","  -44",",,6","    1",",,6",,,"    1",",,6"
"USC00237462","1976-02-06","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","T,,6","    0","T,,6","    0","T,,6","  -44",",,6","  -72",",,6","  -67",",,6",,,,,,
"USC00237462","1976-02-07","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6","    0",",,6","    0",",,6"," -117",",,6","   -6",",,6",,,,,,
"USC00237462","1976-02-08","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"   72",",,6","  -39",",,6","   17",",,6",,,,,,
"USC00237462","1976-02-09","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  183",",,6","  -33",",,6","  167",",,6",,,,,,
"USC00237462","1976-02-10","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  261",",,6","  133",",,6","  222",",,6",,,,,,
"USC00237462","1976-02-11","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  222",",,6","   11",",,6","  100",",,6",,,,,,
"USC00237462","1976-02-12","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  172",",,6","   28",",,6","  144",",,6",,,,,,
"USC00237462","1976-02-13","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  144",",,6","   28",",,6","  106",",,6",,,,,,
"USC00237462","1976-02-14","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  128",",,6","  -22",",,6","  117",",,6",,,,,,
"USC00237462","1976-02-15","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  239",",,6","  117",",,6","  206",",,6",,,,,,
"USC00237462","1976-02-16","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","T,,6","    0",",,6",,,"  222",",,6","  122",",,6","  211",",,6",,,,,,
"USC00237462","1976-02-17","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  211",",,6","   33",",,6","  106",",,6",,,,,,
"USC00237462","1976-02-18","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  128",",,6","   72",",,6","  117",",,6",,,,,,
"USC00237462","1976-02-19","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  150",",,6","   67",",,6","  133",",,6",,,,,,
"USC00237462","1976-02-20","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  183",",,6","    0",",,6","  178",",,6",,,,,,
"USC00237462","1976-02-21","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   94",",,6","    0",",,6",,,"  178",",,6","   56",",,6","   56",",,6",,,,,,
"USC00237462","1976-02-22","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","T,,6","    0",",,6",,,"   83",",,6","  -39",",,6","   83",",,6",,,,,,
"USC00237462","1976-02-23","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  161",",,6","  -61",",,6","  156",",,6",,,,,,
"USC00237462","1976-02-24","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  256",",,6","   89",",,6","  217",",,6",,,,,,
"USC00237462","1976-02-25","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  217",",,6","  117",",,6","  194",",,6",,,,,,
"USC00237462","1976-02-26","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  194",",,6","   44",",,6","  161",",,6",,,,,,
"USC00237462","1976-02-27","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  250",",,6","   44",",,6","  244",",,6",,,,,,
"USC00237462","1976-02-28","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  244",",,6","   67",",,6","  178",",,6",,,,,,
"USC00237462","1976-02-29","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  244",",,6","  122",",,6","  233",",,6",,,,,,
"USC00237462","1976-04-01","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  150",",,6","   17",",,6","  133",",,6",,,,,,
"USC00237462","1976-04-02","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  250",",,6","   17",",,6","  239",",,6",,,,,,
"USC00237462","1976-04-03","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  239",",,6","  139",",,6","  183",",,6",,,,,,
"USC00237462","1976-04-04","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  183",",,6","   61",",,6","   83",",,6",,,,,,
"USC00237462","1976-04-05","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  178",",,6","   17",",,6","  172",",,6",,,,,,
"USC00237462","1976-04-06","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  222",",,6","   78",",,6","  211",",,6",,,,,,
"USC00237462","1976-04-07","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  239",",,6","   61",",,6","  217",",,6",,,,,,
"USC00237462","1976-04-08","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  217",",,6","   17",",,6","  133",",,6",,,,,,
"USC00237462","1976-04-09","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  150",",,6","   -6",",,6","  139",",,6",,,,,,
"USC00237462","1976-04-10","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  239",",,6","   28",",,6","  222",",,6",,,,,,
"USC00237462","1976-04-11","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  222",",,6","  106",",,6","  139",",,6",,,,,,
"USC00237462","1976-04-12","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  150",",,6","  -28",",,6","  144",",,6",,,,,,
"USC00237462","1976-04-13","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  228",",,6","   22",",,6","  211",",,6",,,,,,
"USC00237462","1976-04-14","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  267",",,6","  111",",,6","  256",",,6",,,,,,
"USC00237462","1976-04-15","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  289",",,6","  150",",,6","  272",",,6",,,,,,
"USC00237462","1976-04-16","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  272",",,6","  189",",,6","  233",",,6",,,,,,
"USC00237462","1976-04-17","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  283",",,6","  194",",,6","  272",",,6",,,,,,
"USC00237462","1976-04-18","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","T,,6",,,,,"  272",",,6","  183",",,6","  211",",,6",,,,,,
"USC00237462","1976-04-19","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   30",",,6",,,,,"  211",",,6","  100",",,6","  133",",,6",,,,,,
"USC00237462","1976-04-20","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","  152",",,6",,,,,"  233",",,6","  139",",,6","  183",",,6",,,,,,
"USC00237462","1976-04-21","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   81",",,6",,,,,"  183",",,6","  122",",,6","  139",",,6",,,,,,
"USC00237462","1976-04-22","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  278",",,6","  111",",,6","  267",",,6",,,,,,
"USC00237462","1976-04-23","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  317",",,6","  128",",,6","  294",",I,6",,,,,,
"USC00237462","1976-04-24","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   13",",,6",,,,,"  222",",I,6","  122",",,6","  167",",,6",,,,,,
"USC00237462","1976-04-25","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   30",",,6",,,,,"  167",",,6","   56",",,6","   56",",,6",,,,,,
"USC00237462","1976-04-26","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  144",",,6","  -11",",,6","  128",",,6",,,,,,
"USC00237462","1976-04-27","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   20",",,6",,,,,"  128",",,6","   56",",,6","   78",",,6",,,,,,
"USC00237462","1976-04-28","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  111",",,6","   56",",,6","  106",",,6",,,,,,
"USC00237462","1976-04-29","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  178",",,6","   17",",,6","  156",",,6",,,,,,
"USC00237462","1976-04-30","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  206",",,6","   33",",,6","  183",",,6",,,,,,
"USC00237462","1976-06-01","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  283",",,6","  144",",,6","  272",",,6",,,,,,
"USC00237462","1976-06-02","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","  119",",,6",,,,,"  272",",,6","  189",",,6","  206",",,6",,,,,,
"USC00237462","1976-06-03","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","T,,6",,,,,"  222",",,6","  183",",,6","  217",",,6",,,,,,
"USC00237462","1976-06-04","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  283",",,6","  156",",,6","  267",",,6",,,,,,
"USC00237462","1976-06-05","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  300",",,6","  150",",,6","  278",",,6",,,,,,
"USC00237462","1976-06-06","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    8",",,6",,,,,"  294",",,6","  167",",,6","  294",",,6",,,,,,
"USC00237462","1976-06-07","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  322",",,6","  200",",,6","  294",",,6",,,,,,
"USC00237462","1976-06-08","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   66",",,6",,,,,"  328",",,6","  211",",,6","  322",",,6",,,,,,
"USC00237462","1976-06-09","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  344",",,6","  222",",,6","  328",",,6",,,,,,
"USC00237462","1976-06-10","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  367",",,6","  228",",,6","  350",",,6",,,,,,
"USC00237462","1976-06-11","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  361",",,6","  228",",,6","  350",",,6",,,,,,
"USC00237462","1976-06-12","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  350",",,6","  239",",,6","  311",",,6",,,,,,
"USC00237462","1976-06-13","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  344",",,6","  200",",,6","  328",",,6",,,,,,
"USC00237462","1976-06-14","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  372",",,6","  233",",,6","  361",",,6",,,,,,
"USC00237462","1976-06-15","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  361",",,6","  244",",,6","  311",",,6",,,,,,
"USC00237462","1976-06-16","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  311",",,6","  211",",,6","  267",",,6",,,,,,
"USC00237462","1976-06-17","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  283",",,6","  139",",,6","  250",",,6",,,,,,
"USC00237462","1976-06-18","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  306",",,6","  139",",,6","  300",",,6",,,,,,
"USC00237462","1976-06-19","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  328",",,6","  200",",,6","  311",",,6",,,,,,
"USC00237462","1976-06-20","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  350",",,6","  217",",,6","  339",",,6",,,,,,
"USC00237462","1976-06-21","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  361",",,6","  239",",,6","  350",",,6",,,,,,
"USC00237462","1976-06-22","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","  119",",,6",,,,,"  367",",,6","  239",",,6","  361",",,6",,,,,,
"USC00237462","1976-06-23","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  372",",,6","  244",",,6","  361",",,6",,,,,,
"USC00237462","1976-06-24","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  361",",,6","  239",",,6","  317",",,6",,,,,,
"USC00237462","1976-06-25","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  328",",,6","  183",",,6","  317",",,6",,,,,,
"USC00237462","1976-06-26","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  367",",,6","  200",",,6","  356",",,6",,,,,,
"USC00237462","1976-06-27","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   30",",,6",,,,,"  356",",,6","  222",",,6","  289",",,6",,,,,,
"USC00237462","1976-06-28","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","  188",",,6",,,,,"  367",",,6","  228",",,6","  250",",,6",,,,,,
"USC00237462","1976-06-29","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  317",",,6","  222",",,6","  289",",,6",,,,,,
"USC00237462","1976-06-30","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  344",",,6","  206",",,6","  328",",,6",,,,,,
"USC00237462","1976-08-01","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  311",",,6","  150",",,6","  233",",,6",,,,,,
"USC00237462","1976-08-02","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  261",",,6","  178",",,6","  256",",,6",,,,,,
"USC00237462","1976-08-03","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  306",",,6","  150",",,6","  267",",,6",,,,,,
"USC00237462","1976-08-04","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  289",",,6","  150",",,6","  278",",,6",,,,,,
"USC00237462","1976-08-05","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  328",",,6","  211",",,6","  306",",,6",,,,,,
"USC00237462","1976-08-06","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   58",",,6",,,,,"  306",",,6","  206",",,6","  244",",,6",,,,,,
"USC00237462","1976-08-07","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  250",",,6","  133",",,6","  228",",,6",,,,,,
"USC00237462","1976-08-08","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  267",",,6","  117",",,6","  244",",,6",,,,,,
"USC00237462","1976-08-09","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","T,,6",,,,,"  289",",,6","  128",",,6","  267",",,6",,,,,,
"USC00237462","1976-08-10","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  322",",,6","  156",",,6","  311",",,6",,,,,,
"USC00237462","1976-08-11","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  311",",,6","  217",",,6","  306",",,6",,,,,,
"USC00237462","1976-08-12","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  317",",,6","  217",",,6","  267",",,6",,,,,,
"USC00237462","1976-08-13","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  339",",,6","  206",",,6","  328",",,6",,,,,,
"USC00237462","1976-08-14","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   99",",,6",,,,,"  328",",,6","  194",",,6","  272",",,6",,,,,,
"USC00237462","1976-08-15","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","  119",",,6",,,,,"  272",",,6","  194",",,6","  222",",,6",,,,,,
"USC00237462","1976-08-16","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  272",",,6","  161",",,6","  261",",,6",,,,,,
"USC00237462","1976-08-17","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  278",",,6","  156",",,6","  256",",,6",,,,,,
"USC00237462","1976-08-18","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  289",",,6","  150",",,6","  278",",,6",,,,,,
"USC00237462","1976-08-19","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  300",",,6","  156",",,6","  283",",,6",,,,,,
"USC00237462","1976-08-20","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  306",",,6","  156",",,6","  289",",,6",,,,,,
"USC00237462","1976-08-21","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  322",",,6","  172",",,6","  294",",,6",,,,,,
"USC00237462","1976-08-22","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  333",",,6","  206",",,6","  317",",,6",,,,,,
"USC00237462","1976-08-23","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  317",",,6","  172",",,6","  294",",,6",,,,,,
"USC00237462","1976-08-24","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  322",",,6","  178",",,6","  317",",,6",,,,,,
"USC00237462","1976-08-25","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   20",",,6",,,,,"  317",",,6","  217",",,6","  289",",,6",,,,,,
"USC00237462","1976-08-26","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    3",",,6",,,,,"  339",",,6","  194",",,6","  328",",,6",,,,,,
"USC00237462","1976-08-27","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  350",",,6","  228",",,6","  328",",,6",,,,,,
"USC00237462","1976-08-28","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  328",",,6","  211",",,6","  289",",,6",,,,,,
"USC00237462","1976-08-29","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  289",",,6","  144",",,6","  250",",,6",,,,,,
"USC00237462","1976-08-30","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  283",",,6","  139",",,6","  278",",,6",,,,,,
"USC00237462","1976-08-31","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6",,,,,"  306",",,6","  150",",,6","  278",",,6",,,,,,
"USC00237462","1976-10-01","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  300",",,6","   78",",,6","  283",",,6",,,,,,
"USC00237462","1976-10-02","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  311",",,6","  100",",,6","  294",",,6",,,,,,
"USC00237462","1976-10-03","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  317",",,6","  117",",,6","  222",",,6",,,,,,
"USC00237462","1976-10-04","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   13",",,6",,,,,"  306",",,6","  139",",,6","  222",",,6",,,,,,
"USC00237462","1976-10-05","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   79",",,6",,,,,"  222",",,6","   89",",,6","   89",",,6",,,,,,
"USC00237462","1976-10-06","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","  104",",,6",,,,,"  144",",,6","   28",",,6","  128",",,6",,,,,,
"USC00237462","1976-10-07","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  133",",,6","   44",",,6","  111",",,6",,,,,,
"USC00237462","1976-10-08","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  150",",,6","   28",",,6","  133",",,6",,,,,,
"USC00237462","1976-10-09","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  172",",,6","   39",",,6","  161",",,6",,,,,,
"USC00237462","1976-10-10","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  206",",,6","   17",",,6","  144",",,6",,,,,,
"USC00237462","1976-10-11","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  244",",,6","   67",",,6","  233",",,6",,,,,,
"USC00237462","1976-10-12","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  300",",,6","  128",",,6","  272",",,6",,,,,,
"USC00237462","1976-10-13","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  272",",,6","  122",",,6","  211",",,6",,,,,,
"USC00237462","1976-10-14","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  239",",,6","   33",",,6","  233",",,6",,,,,,
"USC00237462","1976-10-15","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  233",",,6","  128",",,6","  167",",,6",,,,,,
"USC00237462","1976-10-16","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  167",",,6","   11",",,6","   83",",,6",,,,,,
"USC00237462","1976-10-17","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"   94",",,6","    0",",,6","   72",",,6",,,,,,
"USC00237462","1976-10-18","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  133",",,6","  -28",",,6","  111",",,6",,,,,,
"USC00237462","1976-10-19","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   74",",,6",,,,,"  111",",,6","   61",",,6","   67",",,6",,,,,,
"USC00237462","1976-10-20","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    3",",,6",,,,,"   83",",,6","   39",",,6","   50",",,6",,,,,,
"USC00237462","1976-10-21","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  156",",,6","    0",",,6","  122",",,6",,,,,,
"USC00237462","1976-10-22","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  122",",,6","  -39",",,6","   89",",,6",,,,,,
"USC00237462","1976-10-23","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","  279",",,6",,,,,"  133",",,6","   61",",,6","   89",",,6",,,,,,
"USC00237462","1976-10-24","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","  147",",,6",,,,,"  133",",,6","   78",",,6","   83",",,6",,,,,,
"USC00237462","1976-10-25","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","   18",",,6",,,,,"   89",",,6","   61",",,6","   78",",,6",,,,,,
"USC00237462","1976-10-26","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  117",",,6","    0",",,6","   94",",,6",,,,,,
"USC00237462","1976-10-27","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"   94",",,6","   28",",,6","   50",",,6",,,,,,
"USC00237462","1976-10-28","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  100",",,6","  -50",",,6","   78",",,6",,,,,,
"USC00237462","1976-10-29","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US",,,,,,,"  128",",,6","   -6",",,6","  100",",,6",,,,,,
"USC00237462","1976-10-30","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","  246",",,6",,,,,"  100",",,6","   39",",,6","   39",",I,6",,,,,,
"USC00237462","1976-10-31","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    5",",,6",,,,,"  133",",,6","   56",",I,6","  100",",,6",,,,,,
"USC00237462","1976-11-01","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  150",",,6","  -22",",,6","  122",",,6",,,,,,
"USC00237462","1976-11-02","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  183",",,6","   22",",,6","  122",",,6",,,,,,
"USC00237462","1976-11-03","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"  122",",,6","    6",",,6","   72",",,6",,,,,,
"USC00237462","1976-11-04","38.76667","-90.26667","164.9","SAINT LOUIS 12 NNW, MO US","    0","P,,6","    0",",,6",,,"   72",",,6","  -44",",,6","    6",",,6",,,,,,
