datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RFC,WEST,OVEC,OVEC,52.000,True
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RFC,WEST,ATSI,PAPWR,568.042,True
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RFC,MIDATL,PE,PE,4361.038,True
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2837.833,True
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4991.781,False
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RFC,MIDATL,PN,PN,1994.454,True
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RFC,MIDATL,PS,PS,4567.594,True
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RFC,MIDATL,RECO,RECO,137.024,False
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RFC,MIDATL,PEP,SMECO,548.521,True
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RFC,MIDATL,PL,UGI,128.969,True
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RFC,MIDATL,AE,VMEU,74.138,True
2/12/2025 8:00:00 AM,2/12/2025 3:00:00 AM,RTO,RTO,RTO,RTO,96410.467,False
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1002.829,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,WEST,AEP,AEPAPT,5071.211,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,WEST,AEP,AEPIMP,3207.123,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,WEST,AEP,AEPKPT,738.211,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,WEST,AEP,AEPOPT,7414.348,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,WEST,AP,AP,6521.398,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,BC,BC,3866.254,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,WEST,CE,CE,10525.938,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,WEST,DAY,DAY,2042.700,False
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,WEST,DEOK,DEOK,3025.681,False
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,SERC,SOUTH,DOM,DOM,16675.913,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2436.738,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,WEST,DUQ,DUQ,1467.325,False
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,DPL,EASTON,36.758,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,SERC,WEST,EKPC,EKPC,1880.008,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,JC,JC,2371.511,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,ME,ME,1887.068,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,WEST,ATSI,OE,7104.862,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,WEST,OVEC,OVEC,52.000,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,WEST,ATSI,PAPWR,598.197,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,PE,PE,4470.813,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2884.682,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,5041.772,False
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,PN,PN,2033.092,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,PS,PS,4626.095,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,RECO,RECO,138.500,False
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,PEP,SMECO,556.255,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,PL,UGI,130.507,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RFC,MIDATL,AE,VMEU,75.306,True
2/12/2025 9:00:00 AM,2/12/2025 4:00:00 AM,RTO,RTO,RTO,RTO,97883.095,False
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1039.952,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,WEST,AEP,AEPAPT,5223.867,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,WEST,AEP,AEPIMP,3327.034,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,WEST,AEP,AEPKPT,755.196,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7792.905,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,WEST,AP,AP,6750.618,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,BC,BC,4053.282,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,WEST,CE,CE,10766.832,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,WEST,DAY,DAY,2148.700,False
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,WEST,DEOK,DEOK,3181.632,False
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,SERC,SOUTH,DOM,DOM,17178.460,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2499.827,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,WEST,DUQ,DUQ,1515.683,False
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,DPL,EASTON,38.206,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,SERC,WEST,EKPC,EKPC,1923.552,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,JC,JC,2485.991,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,ME,ME,1985.002,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,WEST,ATSI,OE,7446.216,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,WEST,OVEC,OVEC,54.000,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,WEST,ATSI,PAPWR,628.903,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,PE,PE,4680.443,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3088.976,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5327.261,False
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,PN,PN,2169.022,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,PS,PS,4825.682,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,RECO,RECO,144.606,False
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,PEP,SMECO,575.115,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,PL,UGI,138.514,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RFC,MIDATL,AE,VMEU,78.525,True
2/12/2025 10:00:00 AM,2/12/2025 5:00:00 AM,RTO,RTO,RTO,RTO,101824.002,False
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1121.420,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,WEST,AEP,AEPAPT,5472.687,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,WEST,AEP,AEPIMP,3438.863,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,WEST,AEP,AEPKPT,784.736,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,WEST,AEP,AEPOPT,8175.118,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,WEST,AP,AP,7048.425,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,BC,BC,4267.657,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,WEST,CE,CE,11304.100,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,WEST,DAY,DAY,2329.700,False
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,WEST,DEOK,DEOK,3371.482,False
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,SERC,SOUTH,DOM,DOM,17798.293,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2626.160,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,WEST,DUQ,DUQ,1601.018,False
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,DPL,EASTON,39.906,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,SERC,WEST,EKPC,EKPC,2019.261,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,JC,JC,2652.590,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,ME,ME,2130.372,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,WEST,ATSI,OE,7977.637,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,WEST,OVEC,OVEC,55.000,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,WEST,ATSI,PAPWR,689.190,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,PE,PE,5005.204,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3343.475,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5736.649,False
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,PN,PN,2352.645,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,PS,PS,5120.521,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,RECO,RECO,157.031,False
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,PEP,SMECO,596.065,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,PL,UGI,153.442,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RFC,MIDATL,AE,VMEU,84.306,True
2/12/2025 11:00:00 AM,2/12/2025 6:00:00 AM,RTO,RTO,RTO,RTO,107452.953,False
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1160.987,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,WEST,AEP,AEPAPT,5601.082,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,WEST,AEP,AEPIMP,3566.346,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,WEST,AEP,AEPKPT,811.905,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,WEST,AEP,AEPOPT,8436.858,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,WEST,AP,AP,7233.923,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,BC,BC,4392.536,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,WEST,CE,CE,12043.128,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,WEST,DAY,DAY,2440.240,False
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,WEST,DEOK,DEOK,3516.455,False
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,SERC,SOUTH,DOM,DOM,18258.492,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2726.601,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,WEST,DUQ,DUQ,1648.220,False
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,DPL,EASTON,41.921,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,SERC,WEST,EKPC,EKPC,2031.389,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,JC,JC,2778.008,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,ME,ME,2205.948,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,WEST,ATSI,OE,8368.469,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,WEST,OVEC,OVEC,46.000,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,WEST,ATSI,PAPWR,661.169,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,PE,PE,5256.121,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3480.335,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5961.758,False
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,PN,PN,2443.636,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,PS,PS,5361.546,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,RECO,RECO,167.356,False
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,PEP,SMECO,614.437,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,PL,UGI,163.867,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RFC,MIDATL,AE,VMEU,88.505,True
2/12/2025 12:00:00 PM,2/12/2025 7:00:00 AM,RTO,RTO,RTO,RTO,111507.238,False
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1148.749,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,WEST,AEP,AEPAPT,5609.411,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,WEST,AEP,AEPIMP,3540.796,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,WEST,AEP,AEPKPT,814.778,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,8458.187,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,WEST,AP,AP,7302.070,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,BC,BC,4478.648,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,WEST,CE,CE,12472.849,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,WEST,DAY,DAY,2458.533,False
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,WEST,DEOK,DEOK,3569.602,False
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,SERC,SOUTH,DOM,DOM,18399.955,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2775.394,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,WEST,DUQ,DUQ,1685.697,False
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,DPL,EASTON,42.904,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,SERC,WEST,EKPC,EKPC,2000.667,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,JC,JC,2892.718,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,ME,ME,2244.553,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,WEST,ATSI,OE,8385.752,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,WEST,OVEC,OVEC,44.000,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,WEST,ATSI,PAPWR,701.809,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,PE,PE,5419.073,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3594.562,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,6069.280,False
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,PN,PN,2463.549,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,PS,PS,5580.639,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,RECO,RECO,173.171,False
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,PEP,SMECO,625.177,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,PL,UGI,159.675,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RFC,MIDATL,AE,VMEU,92.512,True
2/12/2025 1:00:00 PM,2/12/2025 8:00:00 AM,RTO,RTO,RTO,RTO,113204.710,False
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1174.611,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,WEST,AEP,AEPAPT,5582.338,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,WEST,AEP,AEPIMP,3572.229,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,WEST,AEP,AEPKPT,803.915,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,8418.673,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,WEST,AP,AP,7300.126,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,BC,BC,4509.136,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,WEST,CE,CE,12639.015,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,WEST,DAY,DAY,2472.128,False
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,WEST,DEOK,DEOK,3591.130,False
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,SERC,SOUTH,DOM,DOM,18334.263,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2799.301,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,WEST,DUQ,DUQ,1702.902,False
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,DPL,EASTON,43.210,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,SERC,WEST,EKPC,EKPC,1985.244,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,JC,JC,2902.980,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,ME,ME,2246.324,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,WEST,ATSI,OE,8433.532,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,WEST,OVEC,OVEC,58.000,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,WEST,ATSI,PAPWR,708.300,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,PE,PE,5424.834,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3621.601,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,6098.688,False
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,PN,PN,2468.804,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,PS,PS,5692.347,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,RECO,RECO,177.145,False
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,PEP,SMECO,629.643,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,PL,UGI,159.750,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RFC,MIDATL,AE,VMEU,94.657,True
2/12/2025 2:00:00 PM,2/12/2025 9:00:00 AM,RTO,RTO,RTO,RTO,113644.826,False
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1192.776,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,WEST,AEP,AEPAPT,5543.461,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,WEST,AEP,AEPIMP,3584.679,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,WEST,AEP,AEPKPT,801.271,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,8477.631,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,WEST,AP,AP,7327.393,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,BC,BC,4502.875,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,WEST,CE,CE,12765.079,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,WEST,DAY,DAY,2502.505,False
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,WEST,DEOK,DEOK,3595.212,False
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,SERC,SOUTH,DOM,DOM,18180.780,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2794.619,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,WEST,DUQ,DUQ,1694.725,False
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,DPL,EASTON,43.273,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,SERC,WEST,EKPC,EKPC,1958.850,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,JC,JC,2953.455,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,ME,ME,2235.944,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,WEST,ATSI,OE,8449.269,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,WEST,OVEC,OVEC,66.000,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,WEST,ATSI,PAPWR,712.186,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,PE,PE,5401.016,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3635.580,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,6053.509,False
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,PN,PN,2456.257,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,PS,PS,5734.502,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,RECO,RECO,177.392,False
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,PEP,SMECO,626.602,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,PL,UGI,158.625,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RFC,MIDATL,AE,VMEU,96.245,True
2/12/2025 3:00:00 PM,2/12/2025 10:00:00 AM,RTO,RTO,RTO,RTO,113721.711,False
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1192.607,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,WEST,AEP,AEPAPT,5489.727,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,WEST,AEP,AEPIMP,3555.707,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,WEST,AEP,AEPKPT,784.247,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,8442.853,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,WEST,AP,AP,7135.172,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,BC,BC,4512.561,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,WEST,CE,CE,12827.405,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,WEST,DAY,DAY,2484.362,False
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,WEST,DEOK,DEOK,3498.803,False
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,SERC,SOUTH,DOM,DOM,17982.279,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2768.169,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,WEST,DUQ,DUQ,1709.940,False
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,DPL,EASTON,42.230,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,SERC,WEST,EKPC,EKPC,1917.967,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,JC,JC,2940.126,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,ME,ME,2243.657,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,WEST,ATSI,OE,8433.335,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,WEST,OVEC,OVEC,58.000,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,WEST,ATSI,PAPWR,688.706,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,PE,PE,5426.906,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3588.829,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,6037.912,False
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,PN,PN,2455.920,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,PS,PS,5754.388,True
2/12/2025 4:00:00 PM,2/12/2025 11:00:00 AM,RFC,MIDATL,RECO,RECO,176.278,False
