fips,state,county,start_time,duration,min_customers,max_customers,mean_customers,end_time,event_id,state_event,datetime_event_began,datetime_restoration,event_type,year,utility_type,pop_density,rucc_code,land_area_sqmi
48201,Texas,Harris,2020-08-08 18:15:00,0.25,216.0,216.0,216.0,2020-08-08 18:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-08 20:15:00,0.5,215.0,249.0,232.0,2020-08-08 20:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-09 00:15:00,4.75,474.0,961.0,705.8947368421053,2020-08-09 05:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-09 05:15:00,0.25,468.0,468.0,468.0,2020-08-09 05:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-09 06:45:00,0.75,1236.0,3526.0,2164.333333333333,2020-08-09 07:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-09 12:45:00,6.5,213.0,2086.0,625.7307692307693,2020-08-09 19:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-09 19:30:00,10.75,203.0,654.0,452.6046511627907,2020-08-10 06:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-10 06:30:00,1.5,209.0,625.0,368.1666666666667,2020-08-10 08:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-10 14:00:00,1.25,200.0,277.0,235.2,2020-08-10 15:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-10 15:45:00,0.25,201.0,201.0,201.0,2020-08-10 16:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-10 18:30:00,0.25,227.0,227.0,227.0,2020-08-10 18:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-10 19:00:00,2.25,291.0,402.0,339.44444444444446,2020-08-10 21:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-10 21:30:00,4.75,201.0,363.0,270.94736842105266,2020-08-11 02:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-11 04:30:00,0.25,200.0,200.0,200.0,2020-08-11 04:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-11 06:30:00,0.75,205.0,253.0,236.3333333333333,2020-08-11 07:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-11 12:00:00,0.75,220.0,236.0,230.3333333333333,2020-08-11 12:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-11 15:15:00,0.5,250.0,315.0,282.5,2020-08-11 15:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-11 16:00:00,4.75,206.0,962.0,584.5263157894736,2020-08-11 20:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-11 21:15:00,1.0,247.0,484.0,367.25,2020-08-11 22:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-12 01:45:00,1.5,203.0,495.0,398.3333333333333,2020-08-12 03:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-12 04:45:00,0.25,422.0,422.0,422.0,2020-08-12 05:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-12 10:00:00,0.25,205.0,205.0,205.0,2020-08-12 10:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-12 15:30:00,0.25,220.0,220.0,220.0,2020-08-12 15:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-12 17:30:00,3.5,204.0,405.0,324.1428571428572,2020-08-12 21:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-12 22:00:00,6.0,220.0,2983.0,992.6666666666666,2020-08-13 04:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-13 05:00:00,1.0,382.0,411.0,401.75,2020-08-13 06:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-13 06:45:00,1.25,255.0,389.0,335.4,2020-08-13 08:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-13 08:15:00,3.25,224.0,309.0,267.9230769230769,2020-08-13 11:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-13 13:15:00,1.75,209.0,303.0,243.28571428571428,2020-08-13 15:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2020-08-13 16:00:00,4.0,242.0,1794.0,1203.5,2020-08-13 20:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,2664.265589997093,1,1775.7782924356136
48203,Texas,Harrison,2020-08-07 19:45:00,1.5,376.0,774.0,700.0,2020-08-07 21:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,75.15461397235069,2,915.9650533941376
48203,Texas,Harrison,2020-08-12 19:45:00,4.5,668.0,699.0,671.8333333333334,2020-08-13 00:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,75.15461397235069,2,915.9650533941376
48213,Texas,Henderson,2020-08-06 13:30:00,0.5,624.0,624.0,624.0,2020-08-06 14:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,86.47594203226602,4,949.9751962152444
48213,Texas,Henderson,2020-08-09 02:15:00,0.25,405.0,405.0,405.0,2020-08-09 02:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,86.47594203226602,4,949.9751962152444
48213,Texas,Henderson,2020-08-10 20:30:00,0.5,391.0,391.0,391.0,2020-08-10 21:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,86.47594203226602,4,949.9751962152444
48215,Texas,Hidalgo,2020-08-04 06:00:00,5.75,279.0,295.0,288.4347826086956,2020-08-04 11:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-05 22:00:00,0.5,234.0,235.0,234.5,2020-08-05 22:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-06 07:15:00,4.0,260.0,263.0,261.5,2020-08-06 11:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-06 21:00:00,0.5,295.0,296.0,295.5,2020-08-06 21:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-06 22:15:00,0.5,312.0,321.0,316.5,2020-08-06 22:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-06 23:30:00,0.75,281.0,3509.0,1364.3333333333333,2020-08-07 00:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-07 00:30:00,1.25,248.0,253.0,249.6,2020-08-07 01:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-07 22:45:00,1.75,215.0,260.0,235.42857142857144,2020-08-08 00:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-08 18:45:00,2.75,583.0,2519.0,1690.0,2020-08-08 21:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-08 23:00:00,1.0,207.0,318.0,262.25,2020-08-09 00:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-09 20:45:00,1.5,244.0,247.0,246.3333333333333,2020-08-09 22:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-09 23:30:00,0.25,205.0,205.0,205.0,2020-08-09 23:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-10 15:00:00,1.5,223.0,834.0,583.8333333333334,2020-08-10 16:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-12 20:00:00,1.25,455.0,547.0,510.6,2020-08-12 21:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2020-08-13 15:45:00,0.75,1809.0,2447.0,2149.333333333333,2020-08-13 16:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,548.8658958449338,2,1586.509576550579
48219,Texas,Hockley,2020-08-04 17:00:00,0.5,248.0,248.0,248.0,2020-08-04 17:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,23.70303042585078,2,908.6179958032504
48219,Texas,Hockley,2020-08-06 23:00:00,1.75,276.0,431.0,320.2857142857143,2020-08-07 00:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,23.70303042585078,2,908.6179958032504
48219,Texas,Hockley,2020-08-07 01:00:00,1.5,248.0,249.0,248.5,2020-08-07 02:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,23.70303042585078,2,908.6179958032504
48221,Texas,Hood,2020-08-04 14:15:00,2.5,972.0,1368.0,1170.7,2020-08-04 16:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,140.94070906505817,4,437.0490286916776
48221,Texas,Hood,2020-08-13 15:00:00,0.5,684.0,684.0,684.0,2020-08-13 15:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,140.94070906505817,4,437.0490286916776
48221,Texas,Hood,2020-08-13 16:00:00,0.25,684.0,684.0,684.0,2020-08-13 16:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,140.94070906505817,4,437.0490286916776
48223,Texas,Hopkins,2020-08-06 17:45:00,0.5,530.0,564.0,547.0,2020-08-06 18:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,46.45748862131191,6,791.8422000780372
48223,Texas,Hopkins,2020-08-13 14:15:00,0.25,1427.0,1427.0,1427.0,2020-08-13 14:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,46.45748862131191,6,791.8422000780372
48227,Texas,Howard,2020-08-04 14:15:00,6.0,248.0,995.0,560.1666666666666,2020-08-04 20:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,38.52951163868847,4,904.761013503119
48227,Texas,Howard,2020-08-04 20:30:00,0.25,204.0,204.0,204.0,2020-08-04 20:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,38.52951163868847,4,904.761013503119
48231,Texas,Hunt,2020-08-04 02:30:00,1.25,374.0,381.0,377.2,2020-08-04 03:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,113.12883887966356,1,883.558966837133
48231,Texas,Hunt,2020-08-06 17:45:00,7.5,231.0,235.0,232.66666666666663,2020-08-07 01:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,113.12883887966356,1,883.558966837133
48231,Texas,Hunt,2020-08-10 17:00:00,0.25,238.0,238.0,238.0,2020-08-10 17:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,113.12883887966356,1,883.558966837133
48233,Texas,Hutchinson,2020-08-12 23:15:00,2.0,924.0,1158.0,1128.75,2020-08-13 01:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,23.024840839840547,6,895.4242135010032
48245,Texas,Jefferson,2020-08-04 22:00:00,7.25,214.0,1314.0,706.448275862069,2020-08-05 05:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,260.428207576783,2,985.0161869442176
48245,Texas,Jefferson,2020-08-05 23:30:00,26.25,228.0,8895.0,3278.2380952380954,2020-08-07 01:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,260.428207576783,2,985.0161869442176
48245,Texas,Jefferson,2020-08-07 11:30:00,0.25,1125.0,1125.0,1125.0,2020-08-07 11:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,260.428207576783,2,985.0161869442176
48245,Texas,Jefferson,2020-08-07 12:00:00,1.25,923.0,932.0,925.0,2020-08-07 13:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,260.428207576783,2,985.0161869442176
48245,Texas,Jefferson,2020-08-07 14:45:00,0.25,232.0,232.0,232.0,2020-08-07 15:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,260.428207576783,2,985.0161869442176
48245,Texas,Jefferson,2020-08-07 16:45:00,5.5,474.0,541.0,504.0,2020-08-07 22:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,260.428207576783,2,985.0161869442176
48245,Texas,Jefferson,2020-08-08 09:45:00,1.75,311.0,749.0,677.0,2020-08-08 11:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,260.428207576783,2,985.0161869442176
48245,Texas,Jefferson,2020-08-08 20:15:00,0.25,335.0,335.0,335.0,2020-08-08 20:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,260.428207576783,2,985.0161869442176
48245,Texas,Jefferson,2020-08-08 21:30:00,8.0,247.0,338.0,308.4375,2020-08-09 05:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,260.428207576783,2,985.0161869442176
48245,Texas,Jefferson,2020-08-10 22:45:00,5.25,226.0,342.0,326.3333333333333,2020-08-11 04:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,260.428207576783,2,985.0161869442176
48245,Texas,Jefferson,2020-08-12 08:45:00,1.5,902.0,916.0,907.0,2020-08-12 10:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,260.428207576783,2,985.0161869442176
48247,Texas,Jim Hogg,2020-08-05 21:45:00,1.0,290.0,291.0,290.25,2020-08-05 22:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,4.255092762704003,8,1136.9904887632988
48249,Texas,Jim Wells,2020-08-10 19:30:00,0.5,844.0,845.0,844.5,2020-08-10 20:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,44.70105171171912,6,870.024272601266
48251,Texas,Johnson,2020-08-03 23:45:00,2.25,229.0,274.0,252.3333333333333,2020-08-04 02:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,244.6934176541116,1,735.3160609098907
48251,Texas,Johnson,2020-08-04 19:30:00,0.5,229.0,230.0,229.5,2020-08-04 20:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,244.6934176541116,1,735.3160609098907
48251,Texas,Johnson,2020-08-07 16:30:00,8.0,594.0,875.0,682.3125,2020-08-08 00:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,244.6934176541116,1,735.3160609098907
48251,Texas,Johnson,2020-08-08 08:00:00,2.25,281.0,875.0,348.0,2020-08-08 10:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,244.6934176541116,1,735.3160609098907
48257,Texas,Kaufman,2020-08-07 07:30:00,3.25,273.0,273.0,273.0,2020-08-07 10:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,180.1182379844317,1,806.7478431171401
48257,Texas,Kaufman,2020-08-12 20:15:00,3.5,674.0,1549.0,892.7142857142857,2020-08-12 23:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,180.1182379844317,1,806.7478431171401
48277,Texas,Lamar,2020-08-05 13:45:00,1.0,526.0,539.0,533.25,2020-08-05 14:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,53.69841250905954,5,932.7650047671256
48277,Texas,Lamar,2020-08-12 01:15:00,4.0,220.0,302.0,260.8125,2020-08-12 05:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,53.69841250905954,5,932.7650047671256
48279,Texas,Lamb,2020-08-08 02:45:00,1.5,245.0,246.0,245.3333333333333,2020-08-08 04:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,12.819788512517013,6,1017.56748851692
48291,Texas,Liberty,2020-08-04 16:30:00,0.75,410.0,411.0,410.6666666666667,2020-08-04 17:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,77.62788425959369,1,1180.349057222645
48291,Texas,Liberty,2020-08-07 20:00:00,1.0,250.0,252.0,251.0,2020-08-07 21:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,77.62788425959369,1,1180.349057222645
48291,Texas,Liberty,2020-08-12 15:30:00,1.75,225.0,228.0,226.28571428571428,2020-08-12 17:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,77.62788425959369,1,1180.349057222645
48291,Texas,Liberty,2020-08-12 23:45:00,1.0,326.0,326.0,326.0,2020-08-13 00:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,77.62788425959369,1,1180.349057222645
48293,Texas,Limestone,2020-08-12 02:00:00,1.0,758.0,763.0,761.75,2020-08-12 03:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,23.73119634051274,6,933.2020047465298
48299,Texas,Llano,2020-08-12 21:15:00,0.75,392.0,393.0,392.6666666666667,2020-08-12 22:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,21.94357014953803,7,968.0740123524168
48301,Texas,Loving,2020-08-07 01:15:00,0.25,226.0,226.0,226.0,2020-08-07 01:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,0.0944566610571532,9,677.5594149074919
48303,Texas,Lubbock,2020-08-04 12:30:00,0.25,409.0,409.0,409.0,2020-08-04 12:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,344.64145529755393,2,901.3396247755594
48303,Texas,Lubbock,2020-08-04 22:45:00,0.25,271.0,271.0,271.0,2020-08-04 23:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,344.64145529755393,2,901.3396247755594
48303,Texas,Lubbock,2020-08-05 13:30:00,0.25,1193.0,1193.0,1193.0,2020-08-05 13:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,344.64145529755393,2,901.3396247755594
48303,Texas,Lubbock,2020-08-06 19:00:00,125.0,332.0,6301.0,470.14,2020-08-12 00:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,344.64145529755393,2,901.3396247755594
48315,Texas,Marion,2020-08-11 00:30:00,4.5,301.0,302.0,301.3333333333333,2020-08-11 05:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,23.12910925903053,8,420.46582473568327
48315,Texas,Marion,2020-08-11 11:00:00,1.75,301.0,301.0,301.0,2020-08-11 12:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,23.12910925903053,8,420.46582473568327
48315,Texas,Marion,2020-08-12 19:45:00,4.5,635.0,666.0,637.1111111111111,2020-08-13 00:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,23.12910925903053,8,420.46582473568327
48317,Texas,Martin,2020-08-04 03:15:00,1.25,275.0,347.0,289.4,2020-08-04 04:30:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,5.714830146942896,3,916.3876905075634
48317,Texas,Martin,2020-08-04 05:15:00,1.75,203.0,349.0,265.57142857142856,2020-08-04 07:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,5.714830146942896,3,916.3876905075634
48317,Texas,Martin,2020-08-04 07:45:00,0.25,247.0,247.0,247.0,2020-08-04 08:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,5.714830146942896,3,916.3876905075634
48321,Texas,Matagorda,2020-08-13 15:45:00,1.25,771.0,772.0,771.8,2020-08-13 17:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,26.155937371314696,6,1386.1097572347371
48323,Texas,Maverick,2020-08-07 13:15:00,2.75,264.0,269.0,265.3636363636364,2020-08-07 16:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,coop,44.72411166555381,3,1294.313019180304
48325,Texas,Medina,2020-08-04 00:00:00,2.0,209.0,321.0,292.75,2020-08-04 02:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,37.97887011738592,1,1336.216686887919
48325,Texas,Medina,2020-08-07 20:15:00,0.5,411.0,411.0,411.0,2020-08-07 20:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,unknown,37.97887011738592,1,1336.216686887919
48329,Texas,Midland,2020-08-06 20:30:00,1.25,909.0,913.0,911.4,2020-08-06 21:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,188.31684368267824,3,902.6436333354676
48329,Texas,Midland,2020-08-07 23:45:00,1.25,1141.0,1556.0,1311.8,2020-08-08 01:00:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,188.31684368267824,3,902.6436333354676
48329,Texas,Midland,2020-08-08 08:00:00,0.25,232.0,232.0,232.0,2020-08-08 08:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,188.31684368267824,3,902.6436333354676
48329,Texas,Midland,2020-08-11 07:00:00,0.25,1676.0,1676.0,1676.0,2020-08-11 07:15:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,188.31684368267824,3,902.6436333354676
48329,Texas,Midland,2020-08-11 12:15:00,3.5,683.0,742.0,707.9285714285714,2020-08-11 15:45:00,Texas-22,Texas,2020-08-01 11:14:00,2020-08-10 21:26:00,Severe Weather,2020,iou,188.31684368267824,3,902.6436333354676
